Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,,#indicator+name,,,,#date+year,,,#indicator+type,#indicator+value+num,
KEN,2010-12-01,2010-12-31,114,'404,Kenya,44,'0115,Barley,5530,Producer Price (LCU/tonne),2010,2010,7012,December,LCU,32600.000000,A
KEN,2011-01-01,2011-12-31,114,'404,Kenya,44,'0115,Barley,5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,27789.700000,A
KEN,2012-01-01,2012-12-31,114,'404,Kenya,44,'0115,Barley,5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,27043.000000,A
KEN,2013-01-01,2013-12-31,114,'404,Kenya,44,'0115,Barley,5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,32788.600000,A
KEN,2014-01-01,2014-12-31,114,'404,Kenya,44,'0115,Barley,5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,34743.900000,A
KEN,2015-01-01,2015-12-31,114,'404,Kenya,44,'0115,Barley,5530,Producer Price (LCU/tonne),2015,2015,7021,Annual value,LCU,37243.400000,A
KEN,2019-01-01,2019-12-31,114,'404,Kenya,44,'0115,Barley,5530,Producer Price (LCU/tonne),2019,2019,7021,Annual value,LCU,45555.900000,A
KEN,2020-01-01,2020-12-31,114,'404,Kenya,44,'0115,Barley,5530,Producer Price (LCU/tonne),2020,2020,7021,Annual value,LCU,43080.700000,A
KEN,2021-01-01,2021-12-31,114,'404,Kenya,44,'0115,Barley,5530,Producer Price (LCU/tonne),2021,2021,7021,Annual value,LCU,36321.000000,A
KEN,2022-01-01,2022-12-31,114,'404,Kenya,44,'0115,Barley,5530,Producer Price (LCU/tonne),2022,2022,7021,Annual value,LCU,42831.000000,A
KEN,2023-01-01,2023-12-31,114,'404,Kenya,44,'0115,Barley,5530,Producer Price (LCU/tonne),2023,2023,7021,Annual value,LCU,39543.000000,A
KEN,1991-01-01,1991-12-31,114,'404,Kenya,44,'0115,Barley,5531,Producer Price (SLC/tonne),1991,1991,7021,Annual value,SLC,6278.000000,A
KEN,1992-01-01,1992-12-31,114,'404,Kenya,44,'0115,Barley,5531,Producer Price (SLC/tonne),1992,1992,7021,Annual value,SLC,6278.000000,A
KEN,1996-01-01,1996-12-31,114,'404,Kenya,44,'0115,Barley,5531,Producer Price (SLC/tonne),1996,1996,7021,Annual value,SLC,15000.000000,A
KEN,1997-01-01,1997-12-31,114,'404,Kenya,44,'0115,Barley,5531,Producer Price (SLC/tonne),1997,1997,7021,Annual value,SLC,20426.000000,A
KEN,1998-01-01,1998-12-31,114,'404,Kenya,44,'0115,Barley,5531,Producer Price (SLC/tonne),1998,1998,7021,Annual value,SLC,20100.000000,A
KEN,1999-01-01,1999-12-31,114,'404,Kenya,44,'0115,Barley,5531,Producer Price (SLC/tonne),1999,1999,7021,Annual value,SLC,19320.000000,A
KEN,2000-01-01,2000-12-31,114,'404,Kenya,44,'0115,Barley,5531,Producer Price (SLC/tonne),2000,2000,7021,Annual value,SLC,21000.000000,A
KEN,2001-01-01,2001-12-31,114,'404,Kenya,44,'0115,Barley,5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,SLC,16655.000000,A
KEN,2002-01-01,2002-12-31,114,'404,Kenya,44,'0115,Barley,5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,SLC,16765.000000,A
KEN,2003-01-01,2003-12-31,114,'404,Kenya,44,'0115,Barley,5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,16875.000000,A
KEN,2004-01-01,2004-12-31,114,'404,Kenya,44,'0115,Barley,5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,16281.000000,A
KEN,2005-01-01,2005-12-31,114,'404,Kenya,44,'0115,Barley,5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,19000.000000,A
KEN,2006-01-01,2006-12-31,114,'404,Kenya,44,'0115,Barley,5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,18850.000000,A
KEN,2007-01-01,2007-12-31,114,'404,Kenya,44,'0115,Barley,5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,17507.000000,A
KEN,2008-01-01,2008-12-31,114,'404,Kenya,44,'0115,Barley,5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,23000.000000,A
KEN,2009-01-01,2009-12-31,114,'404,Kenya,44,'0115,Barley,5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,27983.400000,A
KEN,2010-01-01,2010-12-31,114,'404,Kenya,44,'0115,Barley,5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,32600.000000,A
KEN,2011-01-01,2011-12-31,114,'404,Kenya,44,'0115,Barley,5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,27789.700000,A
KEN,2012-01-01,2012-12-31,114,'404,Kenya,44,'0115,Barley,5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,27043.000000,A
KEN,2013-01-01,2013-12-31,114,'404,Kenya,44,'0115,Barley,5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,32788.600000,A
KEN,2014-01-01,2014-12-31,114,'404,Kenya,44,'0115,Barley,5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,34743.900000,A
KEN,2015-01-01,2015-12-31,114,'404,Kenya,44,'0115,Barley,5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,SLC,37243.400000,A
KEN,2019-01-01,2019-12-31,114,'404,Kenya,44,'0115,Barley,5531,Producer Price (SLC/tonne),2019,2019,7021,Annual value,SLC,45555.900000,A
KEN,2020-01-01,2020-12-31,114,'404,Kenya,44,'0115,Barley,5531,Producer Price (SLC/tonne),2020,2020,7021,Annual value,SLC,43080.700000,A
KEN,2021-01-01,2021-12-31,114,'404,Kenya,44,'0115,Barley,5531,Producer Price (SLC/tonne),2021,2021,7021,Annual value,SLC,36321.000000,A
KEN,2022-01-01,2022-12-31,114,'404,Kenya,44,'0115,Barley,5531,Producer Price (SLC/tonne),2022,2022,7021,Annual value,SLC,42831.000000,A
KEN,2023-01-01,2023-12-31,114,'404,Kenya,44,'0115,Barley,5531,Producer Price (SLC/tonne),2023,2023,7021,Annual value,SLC,39543.000000,A
KEN,1991-01-01,1991-12-31,114,'404,Kenya,44,'0115,Barley,5532,Producer Price (USD/tonne),1991,1991,7021,Annual value,USD,228.200000,A
KEN,1992-01-01,1992-12-31,114,'404,Kenya,44,'0115,Barley,5532,Producer Price (USD/tonne),1992,1992,7021,Annual value,USD,194.900000,A
KEN,1996-01-01,1996-12-31,114,'404,Kenya,44,'0115,Barley,5532,Producer Price (USD/tonne),1996,1996,7021,Annual value,USD,262.600000,A
KEN,1997-01-01,1997-12-31,114,'404,Kenya,44,'0115,Barley,5532,Producer Price (USD/tonne),1997,1997,7021,Annual value,USD,347.800000,A
KEN,1998-01-01,1998-12-31,114,'404,Kenya,44,'0115,Barley,5532,Producer Price (USD/tonne),1998,1998,7021,Annual value,USD,333.000000,A
KEN,1999-01-01,1999-12-31,114,'404,Kenya,44,'0115,Barley,5532,Producer Price (USD/tonne),1999,1999,7021,Annual value,USD,274.700000,A
KEN,2000-01-01,2000-12-31,114,'404,Kenya,44,'0115,Barley,5532,Producer Price (USD/tonne),2000,2000,7021,Annual value,USD,275.700000,A
KEN,2001-01-01,2001-12-31,114,'404,Kenya,44,'0115,Barley,5532,Producer Price (USD/tonne),2001,2001,7021,Annual value,USD,212.000000,A
KEN,2002-01-01,2002-12-31,114,'404,Kenya,44,'0115,Barley,5532,Producer Price (USD/tonne),2002,2002,7021,Annual value,USD,212.900000,A
KEN,2003-01-01,2003-12-31,114,'404,Kenya,44,'0115,Barley,5532,Producer Price (USD/tonne),2003,2003,7021,Annual value,USD,222.200000,A
KEN,2004-01-01,2004-12-31,114,'404,Kenya,44,'0115,Barley,5532,Producer Price (USD/tonne),2004,2004,7021,Annual value,USD,205.600000,A
KEN,2005-01-01,2005-12-31,114,'404,Kenya,44,'0115,Barley,5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,USD,251.500000,A
KEN,2006-01-01,2006-12-31,114,'404,Kenya,44,'0115,Barley,5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,261.400000,A
KEN,2007-01-01,2007-12-31,114,'404,Kenya,44,'0115,Barley,5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,260.100000,A
KEN,2008-01-01,2008-12-31,114,'404,Kenya,44,'0115,Barley,5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,332.500000,A
KEN,2009-01-01,2009-12-31,114,'404,Kenya,44,'0115,Barley,5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,361.800000,A
KEN,2010-01-01,2010-12-31,114,'404,Kenya,44,'0115,Barley,5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,411.400000,A
KEN,2011-01-01,2011-12-31,114,'404,Kenya,44,'0115,Barley,5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,312.900000,A
KEN,2012-01-01,2012-12-31,114,'404,Kenya,44,'0115,Barley,5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,319.900000,A
KEN,2013-01-01,2013-12-31,114,'404,Kenya,44,'0115,Barley,5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,380.700000,A
KEN,2014-01-01,2014-12-31,114,'404,Kenya,44,'0115,Barley,5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,395.200000,A
KEN,2015-01-01,2015-12-31,114,'404,Kenya,44,'0115,Barley,5532,Producer Price (USD/tonne),2015,2015,7021,Annual value,USD,379.300000,A
KEN,2019-01-01,2019-12-31,114,'404,Kenya,44,'0115,Barley,5532,Producer Price (USD/tonne),2019,2019,7021,Annual value,USD,446.700000,A
KEN,2020-01-01,2020-12-31,114,'404,Kenya,44,'0115,Barley,5532,Producer Price (USD/tonne),2020,2020,7021,Annual value,USD,404.700000,A
KEN,2021-01-01,2021-12-31,114,'404,Kenya,44,'0115,Barley,5532,Producer Price (USD/tonne),2021,2021,7021,Annual value,USD,331.300000,A
KEN,2022-01-01,2022-12-31,114,'404,Kenya,44,'0115,Barley,5532,Producer Price (USD/tonne),2022,2022,7021,Annual value,USD,363.400000,A
KEN,2023-01-01,2023-12-31,114,'404,Kenya,44,'0115,Barley,5532,Producer Price (USD/tonne),2023,2023,7021,Annual value,USD,282.800000,A
KEN,1991-01-01,1991-12-31,114,'404,Kenya,44,'0115,Barley,5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,17.040000,I
KEN,1992-01-01,1992-12-31,114,'404,Kenya,44,'0115,Barley,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,17.040000,I
KEN,1993-01-01,1993-12-31,114,'404,Kenya,44,'0115,Barley,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,31.640000,I
KEN,1994-01-01,1994-12-31,114,'404,Kenya,44,'0115,Barley,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,40.340000,I
KEN,1995-01-01,1995-12-31,114,'404,Kenya,44,'0115,Barley,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,35.610000,I
KEN,1996-01-01,1996-12-31,114,'404,Kenya,44,'0115,Barley,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,40.710000,I
KEN,1997-01-01,1997-12-31,114,'404,Kenya,44,'0115,Barley,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,55.430000,I
KEN,1998-01-01,1998-12-31,114,'404,Kenya,44,'0115,Barley,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,54.550000,I
KEN,1999-01-01,1999-12-31,114,'404,Kenya,44,'0115,Barley,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,52.430000,I
KEN,2000-01-01,2000-12-31,114,'404,Kenya,44,'0115,Barley,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,56.990000,I
KEN,2001-01-01,2001-12-31,114,'404,Kenya,44,'0115,Barley,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,45.200000,I
KEN,2002-01-01,2002-12-31,114,'404,Kenya,44,'0115,Barley,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,45.500000,I
KEN,2003-01-01,2003-12-31,114,'404,Kenya,44,'0115,Barley,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,45.800000,I
KEN,2004-01-01,2004-12-31,114,'404,Kenya,44,'0115,Barley,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,44.180000,I
KEN,2005-01-01,2005-12-31,114,'404,Kenya,44,'0115,Barley,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,51.560000,I
KEN,2006-01-01,2006-12-31,114,'404,Kenya,44,'0115,Barley,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,51.160000,I
KEN,2007-01-01,2007-12-31,114,'404,Kenya,44,'0115,Barley,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,47.510000,I
KEN,2008-01-01,2008-12-31,114,'404,Kenya,44,'0115,Barley,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,62.420000,I
KEN,2009-01-01,2009-12-31,114,'404,Kenya,44,'0115,Barley,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,75.940000,I
KEN,2010-01-01,2010-12-31,114,'404,Kenya,44,'0115,Barley,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,88.470000,I
KEN,2011-01-01,2011-12-31,114,'404,Kenya,44,'0115,Barley,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,75.420000,I
KEN,2012-01-01,2012-12-31,114,'404,Kenya,44,'0115,Barley,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,73.390000,I
KEN,2013-01-01,2013-12-31,114,'404,Kenya,44,'0115,Barley,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,88.980000,I
KEN,2014-01-01,2014-12-31,114,'404,Kenya,44,'0115,Barley,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,94.290000,I
KEN,2015-01-01,2015-12-31,114,'404,Kenya,44,'0115,Barley,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,101.070000,I
KEN,2016-01-01,2016-12-31,114,'404,Kenya,44,'0115,Barley,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,104.640000,I
KEN,2017-01-01,2017-12-31,114,'404,Kenya,44,'0115,Barley,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,109.500000,I
KEN,2018-01-01,2018-12-31,114,'404,Kenya,44,'0115,Barley,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,118.570000,I
KEN,2019-01-01,2019-12-31,114,'404,Kenya,44,'0115,Barley,5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,123.630000,I
KEN,2020-01-01,2020-12-31,114,'404,Kenya,44,'0115,Barley,5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,116.910000,I
KEN,2021-01-01,2021-12-31,114,'404,Kenya,44,'0115,Barley,5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,98.570000,I
KEN,2022-01-01,2022-12-31,114,'404,Kenya,44,'0115,Barley,5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,116.240000,I
KEN,2023-01-01,2023-12-31,114,'404,Kenya,44,'0115,Barley,5539,Producer Price Index (2014-2016 = 100),2023,2023,7021,Annual value,,107.310000,I
KEN,2024-01-01,2024-12-31,114,'404,Kenya,44,'0115,Barley,5539,Producer Price Index (2014-2016 = 100),2024,2024,7021,Annual value,,90.040000,I
KEN,1997-01-01,1997-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),1997,1997,7021,Annual value,LCU,25100.000000,A
KEN,1998-01-01,1998-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),1998,1998,7021,Annual value,LCU,24600.000000,A
KEN,1999-01-01,1999-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),1999,1999,7021,Annual value,LCU,25800.000000,A
KEN,2000-01-01,2000-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2000,2000,7021,Annual value,LCU,34700.000000,A
KEN,2001-01-01,2001-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,LCU,30950.000000,A
KEN,2002-01-01,2002-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,27300.000000,A
KEN,2003-01-01,2003-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,31483.000000,A
KEN,2004-01-01,2004-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2004,2004,7021,Annual value,LCU,34900.000000,A
KEN,2005-01-01,2005-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2005,2005,7021,Annual value,LCU,36914.000000,A
KEN,2006-01-01,2006-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2006,2006,7021,Annual value,LCU,41145.000000,A
KEN,2007-01-01,2007-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2007,2007,7021,Annual value,LCU,37650.000000,A
KEN,2008-01-01,2008-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2008,2008,7021,Annual value,LCU,61307.000000,A
KEN,2009-01-01,2009-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2009,2009,7021,Annual value,LCU,58301.000000,A
KEN,2010-01-01,2010-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,49931.000000,A
KEN,2010-01-01,2010-01-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2010,2010,7001,January,LCU,63800.000000,A
KEN,2010-02-01,2010-02-28,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2010,2010,7002,February,LCU,63750.000000,A
KEN,2010-03-01,2010-03-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2010,2010,7003,March,LCU,64000.000000,A
KEN,2010-04-01,2010-04-30,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2010,2010,7004,April,LCU,62100.000000,A
KEN,2010-05-01,2010-05-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2010,2010,7005,May,LCU,60010.000000,A
KEN,2010-06-01,2010-06-30,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2010,2010,7006,June,LCU,57990.000000,A
KEN,2010-07-01,2010-07-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2010,2010,7007,July,LCU,57220.000000,A
KEN,2010-08-01,2010-08-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2010,2010,7008,August,LCU,57520.000000,A
KEN,2010-09-01,2010-09-30,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2010,2010,7009,September,LCU,56760.000000,A
KEN,2010-10-01,2010-10-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2010,2010,7010,October,LCU,58640.000000,A
KEN,2010-11-01,2010-11-30,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2010,2010,7011,November,LCU,58060.000000,A
KEN,2010-12-01,2010-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2010,2010,7012,December,LCU,62230.000000,A
KEN,2011-01-01,2011-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,61992.000000,A
KEN,2011-01-01,2011-01-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2011,2011,7001,January,LCU,59580.000000,A
KEN,2012-01-01,2012-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,63737.000000,A
KEN,2013-01-01,2013-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,61622.000000,A
KEN,2014-01-01,2014-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,75917.000000,A
KEN,2015-01-01,2015-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2015,2015,7021,Annual value,LCU,77318.800000,A
KEN,2016-01-01,2016-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2016,2016,7021,Annual value,LCU,75550.000000,A
KEN,2016-01-01,2016-01-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2016,2016,7001,January,LCU,76090.000000,A
KEN,2016-02-01,2016-02-29,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2016,2016,7002,February,LCU,80680.000000,A
KEN,2016-03-01,2016-03-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2016,2016,7003,March,LCU,76740.000000,A
KEN,2016-04-01,2016-04-30,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2016,2016,7004,April,LCU,79100.000000,A
KEN,2016-05-01,2016-05-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2016,2016,7005,May,LCU,78630.000000,A
KEN,2016-06-01,2016-06-30,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2016,2016,7006,June,LCU,75630.000000,A
KEN,2016-07-01,2016-07-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2016,2016,7007,July,LCU,75270.000000,A
KEN,2016-08-01,2016-08-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2016,2016,7008,August,LCU,74060.000000,A
KEN,2016-09-01,2016-09-30,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2016,2016,7009,September,LCU,74360.000000,A
KEN,2016-10-01,2016-10-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2016,2016,7010,October,LCU,76550.000000,A
KEN,2016-11-01,2016-11-30,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2016,2016,7011,November,LCU,77560.000000,A
KEN,2016-12-01,2016-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2016,2016,7012,December,LCU,78400.000000,A
KEN,2019-01-01,2019-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2019,2019,7021,Annual value,LCU,69000.000000,A
KEN,2020-01-01,2020-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2020,2020,7021,Annual value,LCU,67000.000000,A
KEN,2020-01-01,2020-01-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2020,2020,7001,January,LCU,68000.000000,A
KEN,2020-02-01,2020-02-29,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2020,2020,7002,February,LCU,72000.000000,A
KEN,2020-03-01,2020-03-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2020,2020,7003,March,LCU,75000.000000,A
KEN,2020-04-01,2020-04-30,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2020,2020,7004,April,LCU,72000.000000,A
KEN,2020-05-01,2020-05-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2020,2020,7005,May,LCU,68000.000000,A
KEN,2020-06-01,2020-06-30,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2020,2020,7006,June,LCU,72000.000000,A
KEN,2020-07-01,2020-07-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2020,2020,7007,July,LCU,70000.000000,A
KEN,2020-08-01,2020-08-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2020,2020,7008,August,LCU,62000.000000,A
KEN,2020-09-01,2020-09-30,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2020,2020,7009,September,LCU,73000.000000,A
KEN,2021-01-01,2021-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2021,2021,7021,Annual value,LCU,42158.000000,A
KEN,2021-01-01,2021-01-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2021,2021,7001,January,LCU,100000.000000,A
KEN,2021-03-01,2021-03-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2021,2021,7003,March,LCU,74700.000000,A
KEN,2021-04-01,2021-04-30,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2021,2021,7004,April,LCU,79900.000000,A
KEN,2021-05-01,2021-05-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2021,2021,7005,May,LCU,84900.000000,A
KEN,2021-06-01,2021-06-30,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2021,2021,7006,June,LCU,83700.000000,A
KEN,2021-09-01,2021-09-30,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2021,2021,7009,September,LCU,72300.000000,A
KEN,2021-12-01,2021-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2021,2021,7012,December,LCU,74900.000000,A
KEN,2022-01-01,2022-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2022,2022,7021,Annual value,LCU,101046.000000,A
KEN,2023-01-01,2023-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5530,Producer Price (LCU/tonne),2023,2023,7021,Annual value,LCU,102326.000000,A
KEN,1997-01-01,1997-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),1997,1997,7021,Annual value,SLC,25100.000000,A
KEN,1998-01-01,1998-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),1998,1998,7021,Annual value,SLC,24600.000000,A
KEN,1999-01-01,1999-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),1999,1999,7021,Annual value,SLC,25800.000000,A
KEN,2000-01-01,2000-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),2000,2000,7021,Annual value,SLC,34700.000000,A
KEN,2001-01-01,2001-12-31,114,'404,Kenya,176,'01701,"Beans, dry",5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,SLC,30950.000000,A
