Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,#indicator+name,,,,#date+year,#indicator+type,#indicator+value+num,
KEN,2018-01-01,2018-12-31,114,'404,Kenya,22026,"Value Added Deflator (Agriculture, forestry and fishery)",6179,"Value US$, 2015 prices",2018,2018,USD,129.6661522636,E
KEN,2019-01-01,2019-12-31,114,'404,Kenya,22026,"Value Added Deflator (Agriculture, forestry and fishery)",6179,"Value US$, 2015 prices",2019,2019,USD,141.1522616913,E
KEN,2020-01-01,2020-12-31,114,'404,Kenya,22026,"Value Added Deflator (Agriculture, forestry and fishery)",6179,"Value US$, 2015 prices",2020,2020,USD,147.2337144487,E
KEN,2021-01-01,2021-12-31,114,'404,Kenya,22026,"Value Added Deflator (Agriculture, forestry and fishery)",6179,"Value US$, 2015 prices",2021,2021,USD,152.3407381842,E
KEN,2022-01-01,2022-12-31,114,'404,Kenya,22026,"Value Added Deflator (Agriculture, forestry and fishery)",6179,"Value US$, 2015 prices",2022,2022,USD,157.8053568120,E
KEN,1970-01-01,1970-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",1970,1970,SLC,3.5836119046,E
KEN,1971-01-01,1971-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",1971,1971,SLC,3.6678630325,E
KEN,1972-01-01,1972-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",1972,1972,SLC,3.9448631054,E
KEN,1973-01-01,1973-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",1973,1973,SLC,4.2419256704,E
KEN,1974-01-01,1974-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",1974,1974,SLC,4.9704570592,E
KEN,1975-01-01,1975-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",1975,1975,SLC,5.3046054328,E
KEN,1976-01-01,1976-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",1976,1976,SLC,5.0796168746,E
KEN,1977-01-01,1977-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",1977,1977,SLC,5.4753116675,E
KEN,1978-01-01,1978-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",1978,1978,SLC,5.9119281605,E
KEN,1979-01-01,1979-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",1979,1979,SLC,6.2840403368,E
KEN,1980-01-01,1980-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",1980,1980,SLC,7.0560284264,E
KEN,1981-01-01,1981-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",1981,1981,SLC,7.5651559011,E
KEN,1982-01-01,1982-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",1982,1982,SLC,8.3954778902,E
KEN,1983-01-01,1983-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",1983,1983,SLC,8.8055397924,E
KEN,1984-01-01,1984-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",1984,1984,SLC,9.5327963234,E
KEN,1985-01-01,1985-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",1985,1985,SLC,10.2567394981,E
KEN,1986-01-01,1986-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",1986,1986,SLC,11.3684867644,E
KEN,1987-01-01,1987-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",1987,1987,SLC,11.5482100936,E
KEN,1988-01-01,1988-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",1988,1988,SLC,12.5681806188,E
KEN,1989-01-01,1989-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",1989,1989,SLC,13.4927323236,E
KEN,1990-01-01,1990-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",1990,1990,SLC,14.7970297814,E
KEN,1991-01-01,1991-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",1991,1991,SLC,16.8342314396,E
KEN,1992-01-01,1992-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",1992,1992,SLC,17.5464062528,E
KEN,1993-01-01,1993-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",1993,1993,SLC,19.9024684542,E
KEN,1994-01-01,1994-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",1994,1994,SLC,24.8429198454,E
KEN,1995-01-01,1995-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",1995,1995,SLC,25.7690851330,E
KEN,1996-01-01,1996-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",1996,1996,SLC,30.4686948355,E
KEN,1997-01-01,1997-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",1997,1997,SLC,33.2753550414,E
KEN,1998-01-01,1998-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",1998,1998,SLC,35.4796009031,E
KEN,1999-01-01,1999-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",1999,1999,SLC,35.8585337521,E
KEN,2000-01-01,2000-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",2000,2000,SLC,38.7194007297,E
KEN,2001-01-01,2001-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",2001,2001,SLC,38.6216699646,E
KEN,2002-01-01,2002-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",2002,2002,SLC,39.3382295963,E
KEN,2003-01-01,2003-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",2003,2003,SLC,40.1047818017,E
KEN,2004-01-01,2004-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",2004,2004,SLC,44.5259588362,E
KEN,2005-01-01,2005-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",2005,2005,SLC,49.7923412786,E
KEN,2006-01-01,2006-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",2006,2006,SLC,52.3875314281,E
KEN,2007-01-01,2007-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",2007,2007,SLC,58.4513466832,E
KEN,2008-01-01,2008-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",2008,2008,SLC,63.0797456257,E
KEN,2009-01-01,2009-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",2009,2009,SLC,70.8450371529,E
KEN,2010-01-01,2010-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",2010,2010,SLC,71.5792730522,E
KEN,2011-01-01,2011-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",2011,2011,SLC,82.9836369152,E
KEN,2012-01-01,2012-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",2012,2012,SLC,87.1099635781,E
KEN,2013-01-01,2013-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",2013,2013,SLC,90.9938190694,E
KEN,2014-01-01,2014-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",2014,2014,SLC,93.1502040178,E
KEN,2015-01-01,2015-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",2015,2015,SLC,100.0000000000,E
KEN,2016-01-01,2016-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",2016,2016,SLC,101.1612872028,E
KEN,2017-01-01,2017-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",2017,2017,SLC,105.2157183233,E
KEN,2018-01-01,2018-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",2018,2018,SLC,107.6098062508,E
KEN,2019-01-01,2019-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",2019,2019,SLC,108.0308165681,E
KEN,2020-01-01,2020-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",2020,2020,SLC,109.0226804173,E
KEN,2021-01-01,2021-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",2021,2021,SLC,110.4943026992,E
KEN,2022-01-01,2022-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),62250,"Value Standard Local Currency, 2015 prices",2022,2022,SLC,127.0557174423,E
KEN,1970-01-01,1970-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1970,1970,USD,49.2566666313,E
KEN,1971-01-01,1971-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1971,1971,USD,50.4146965860,E
KEN,1972-01-01,1972-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1972,1972,USD,54.2220564772,E
KEN,1973-01-01,1973-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1973,1973,USD,59.3223561497,E
KEN,1974-01-01,1974-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1974,1974,USD,68.3958943708,E
KEN,1975-01-01,1975-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1975,1975,USD,70.9225446376,E
KEN,1976-01-01,1976-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1976,1976,USD,59.6032372198,E
KEN,1977-01-01,1977-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1977,1977,USD,64.9493964800,E
KEN,1978-01-01,1978-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1978,1978,USD,75.0931785909,E
KEN,1979-01-01,1979-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1979,1979,USD,82.5326882458,E
KEN,1980-01-01,1980-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1980,1980,USD,93.3601688131,E
KEN,1981-01-01,1981-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1981,1981,USD,82.0928922274,E
KEN,1982-01-01,1982-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1982,1982,USD,75.4651627965,E
KEN,1983-01-01,1983-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1983,1983,USD,64.9448368068,E
KEN,1984-01-01,1984-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1984,1984,USD,64.9315467874,E
KEN,1985-01-01,1985-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1985,1985,USD,61.2818689481,E
KEN,1986-01-01,1986-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1986,1986,USD,68.7882544992,E
KEN,1987-01-01,1987-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1987,1987,USD,68.9043106680,E
KEN,1988-01-01,1988-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1988,1988,USD,69.5282347133,E
KEN,1989-01-01,1989-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1989,1989,USD,64.3916751520,E
KEN,1990-01-01,1990-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1990,1990,USD,63.3979616244,E
KEN,1991-01-01,1991-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1991,1991,USD,60.0831327891,E
KEN,1992-01-01,1992-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1992,1992,USD,53.4713952025,E
KEN,1993-01-01,1993-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1993,1993,USD,33.6887698596,E
KEN,1994-01-01,1994-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1994,1994,USD,43.5149763679,E
KEN,1995-01-01,1995-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1995,1995,USD,49.1926331086,E
KEN,1996-01-01,1996-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1996,1996,USD,52.3746181758,E
KEN,1997-01-01,1997-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1997,1997,USD,55.6243904355,E
KEN,1998-01-01,1998-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1998,1998,USD,57.7028782642,E
KEN,1999-01-01,1999-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",1999,1999,USD,50.0600707560,E
KEN,2000-01-01,2000-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2000,2000,USD,49.9032995919,E
KEN,2001-01-01,2001-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2001,2001,USD,48.2645317825,E
KEN,2002-01-01,2002-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2002,2002,USD,49.0439191670,E
KEN,2003-01-01,2003-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2003,2003,USD,51.8521883367,E
KEN,2004-01-01,2004-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2004,2004,USD,55.2137900622,E
KEN,2005-01-01,2005-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2005,2005,USD,64.7024376269,E
KEN,2006-01-01,2006-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2006,2006,USD,71.3351906109,E
KEN,2007-01-01,2007-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2007,2007,USD,85.2475364868,E
KEN,2008-01-01,2008-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2008,2008,USD,89.5271879945,E
KEN,2009-01-01,2009-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2009,2009,USD,89.9195246114,E
KEN,2010-01-01,2010-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2010,2010,USD,88.6944690110,E
KEN,2011-01-01,2011-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2011,2011,USD,91.7366793059,E
KEN,2012-01-01,2012-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2012,2012,USD,101.1754617983,E
KEN,2013-01-01,2013-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2013,2013,USD,103.7312330103,E
KEN,2014-01-01,2014-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2014,2014,USD,104.0163544813,E
KEN,2015-01-01,2015-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2015,2015,USD,100.0000000000,E
KEN,2016-01-01,2016-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2016,2016,USD,97.8466125464,E
KEN,2017-01-01,2017-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2017,2017,USD,99.8919346168,E
KEN,2018-01-01,2018-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2018,2018,USD,104.2922031533,E
KEN,2019-01-01,2019-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2019,2019,USD,103.9921900177,E
KEN,2020-01-01,2020-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2020,2020,USD,100.5504903294,E
KEN,2021-01-01,2021-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2021,2021,USD,98.9454825329,E
KEN,2022-01-01,2022-12-31,114,'404,Kenya,22028,Value Added Deflator (Manufacturing),6179,"Value US$, 2015 prices",2022,2022,USD,105.8331916549,E
