year,month,region,county,market_name,food_category,food_item,measurement_unit,local_price,normalized_unit,rainfall_mm,temperature_c
2021,Jun,Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,"Rice (imported, Pakistan)",50 KG,8000.0,50.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Kangemi (Nairobi),pulses and nuts,Beans (rosecoco),90 KG,9000.0,90.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Kangemi (Nairobi),pulses and nuts,Beans (yellow),90 KG,9000.0,90.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Kangemi (Nairobi),vegetables and fruits,Cabbage,126 KG,1471.0,126.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Kangemi (Nairobi),vegetables and fruits,Onions (dry),13 KG,706.0,13.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Kangemi (Nairobi),vegetables and fruits,Tomatoes,64 KG,3427.0,64.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Kitengela (Kajiado),cereals and tubers,Millet (finger),90 KG,11005.0,90.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Kitengela (Kajiado),cereals and tubers,"Rice (imported, Pakistan)",50 KG,6500.0,50.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Kitengela (Kajiado),cereals and tubers,Sorghum (red),90 KG,6500.0,90.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Kitengela (Kajiado),pulses and nuts,Beans (dolichos),90 KG,3336.0,90.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Kitengela (Kajiado),pulses and nuts,Beans (kidney),90 KG,1134.0,90.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Kitengela (Kajiado),pulses and nuts,Beans (mung),90 KG,1250.0,90.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Kitengela (Kajiado),pulses and nuts,Beans (rosecoco),90 KG,7200.0,90.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Kitengela (Kajiado),vegetables and fruits,Onions (dry),13 KG,8100.0,13.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize,KG,32.83,1.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Wakulima (Nairobi),cereals and tubers,"Potatoes (Irish, red)",50 KG,2417.0,50.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Wakulima (Nairobi),cereals and tubers,"Potatoes (Irish, white)",50 KG,2595.0,50.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Wakulima (Nairobi),vegetables and fruits,Onions (dry),13 KG,624.0,13.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Wakulima (Nairobi),vegetables and fruits,Tomatoes,64 KG,8083.0,64.0,58.11,25.35
2021,Jun,North Eastern,Garissa,Garissa town (Garissa),cereals and tubers,Millet (finger),90 KG,6975.0,90.0,58.11,25.35
2021,Jun,North Eastern,Garissa,Garissa town (Garissa),cereals and tubers,"Potatoes (Irish, white)",50 KG,1966.0,50.0,58.11,25.35
2021,Jun,North Eastern,Garissa,Garissa town (Garissa),cereals and tubers,Rice (aromatic),50 KG,5500.0,50.0,58.11,25.35
2021,Jun,North Eastern,Garissa,Garissa town (Garissa),cereals and tubers,"Rice (imported, Pakistan)",50 KG,5625.0,50.0,58.11,25.35
2021,Jun,North Eastern,Garissa,Garissa town (Garissa),cereals and tubers,Sorghum (red),90 KG,6840.0,90.0,58.11,25.35
2021,Jun,North Eastern,Garissa,Garissa town (Garissa),cereals and tubers,Sorghum (white),90 KG,6813.0,90.0,58.11,25.35
2021,Jun,North Eastern,Garissa,Garissa town (Garissa),pulses and nuts,Beans (dolichos),90 KG,8424.0,90.0,58.11,25.35
2021,Jun,North Eastern,Garissa,Garissa town (Garissa),pulses and nuts,Beans (kidney),90 KG,8001.0,90.0,58.11,25.35
2021,Jun,North Eastern,Garissa,Garissa town (Garissa),pulses and nuts,Beans (rosecoco),90 KG,8001.0,90.0,58.11,25.35
2021,Jun,North Eastern,Garissa,Garissa town (Garissa),pulses and nuts,Cowpeas,90 KG,5532.0,90.0,58.11,25.35
2021,Jun,North Eastern,Garissa,Garissa town (Garissa),vegetables and fruits,Cabbage,126 KG,10080.0,126.0,58.11,25.35
2021,Jun,North Eastern,Garissa,Garissa town (Garissa),vegetables and fruits,Kale,50 KG,1235.0,50.0,58.11,25.35
2021,Jun,North Eastern,Garissa,Garissa town (Garissa),vegetables and fruits,Spinach,KG,26.0,1.0,58.11,25.35
2021,Jun,North Eastern,Garissa,Garissa town (Garissa),vegetables and fruits,Tomatoes,64 KG,3434.0,64.0,58.11,25.35
2021,Jun,North Eastern,Mandera,Takaba (Mandera),cereals and tubers,"Maize (white, dry)",90 KG,2880.0,90.0,58.11,25.35
2021,Jun,North Eastern,Mandera,Takaba (Mandera),cereals and tubers,"Potatoes (Irish, red)",50 KG,2335.0,50.0,58.11,25.35
2021,Jun,North Eastern,Mandera,Takaba (Mandera),cereals and tubers,"Rice (imported, Pakistan)",50 KG,4000.0,50.0,58.11,25.35
2021,Jun,North Eastern,Mandera,Takaba (Mandera),pulses and nuts,Beans (rosecoco),90 KG,8640.0,90.0,58.11,25.35
2021,Jun,North Eastern,Mandera,Takaba (Mandera),vegetables and fruits,Onions (dry),13 KG,607.0,13.0,58.11,25.35
2021,Jun,North Eastern,Mandera,Takaba (Mandera),vegetables and fruits,Tomatoes,64 KG,4160.0,64.0,58.11,25.35
2021,Jun,Nyanza,Kisumu,Kibuye (Kisumu),cereals and tubers,Millet (finger),90 KG,11677.0,90.0,58.11,25.35
2021,Jun,Nyanza,Kisumu,Kibuye (Kisumu),cereals and tubers,"Potatoes (Irish, red)",50 KG,1800.0,50.0,58.11,25.35
2021,Jun,Nyanza,Kisumu,Kibuye (Kisumu),cereals and tubers,Rice (aromatic),50 KG,4890.0,50.0,58.11,25.35
2021,Jun,Nyanza,Kisumu,Kibuye (Kisumu),cereals and tubers,Sorghum (red),90 KG,3276.0,90.0,58.11,25.35
2021,Jun,Nyanza,Kisumu,Kibuye (Kisumu),cereals and tubers,Sorghum (white),90 KG,4637.0,90.0,58.11,25.35
2021,Jun,Nyanza,Kisumu,Kibuye (Kisumu),"meat, fish and eggs","Fish (omena, dry)",KG,144.0,1.0,58.11,25.35
2021,Jun,Nyanza,Kisumu,Kibuye (Kisumu),pulses and nuts,Beans (dolichos),90 KG,9283.0,90.0,58.11,25.35
2021,Jun,Nyanza,Kisumu,Kibuye (Kisumu),pulses and nuts,Beans (mung),90 KG,11997.0,90.0,58.11,25.35
2021,Jun,Nyanza,Kisumu,Kibuye (Kisumu),pulses and nuts,Beans (rosecoco),90 KG,11196.0,90.0,58.11,25.35
2021,Jun,Nyanza,Kisumu,Kibuye (Kisumu),vegetables and fruits,Cabbage,126 KG,5796.0,126.0,58.11,25.35
2021,Jun,Nyanza,Kisumu,Kibuye (Kisumu),vegetables and fruits,Kale,50 KG,1384.0,50.0,58.11,25.35
2021,Jun,Rift Valley,Baringo,Marigat town (Baringo),cereals and tubers,"Maize (white, dry)",90 KG,2592.0,90.0,58.11,25.35
2021,Jun,Rift Valley,Baringo,Marigat town (Baringo),cereals and tubers,Millet (finger),90 KG,7110.0,90.0,58.11,25.35
2021,Jun,Rift Valley,Baringo,Marigat town (Baringo),cereals and tubers,Rice (aromatic),50 KG,5000.0,50.0,58.11,25.35
2021,Jun,Rift Valley,Baringo,Marigat town (Baringo),cereals and tubers,"Rice (imported, Pakistan)",50 KG,5000.0,50.0,58.11,25.35
2021,Jun,Rift Valley,Baringo,Marigat town (Baringo),cereals and tubers,Sorghum (red),90 KG,4500.0,90.0,58.11,25.35
2021,Jun,Rift Valley,Baringo,Marigat town (Baringo),pulses and nuts,Beans (dolichos),90 KG,8730.0,90.0,58.11,25.35
2021,Jun,Rift Valley,Baringo,Marigat town (Baringo),pulses and nuts,Beans (mung),90 KG,11250.0,90.0,58.11,25.35
2021,Jun,Rift Valley,Baringo,Marigat town (Baringo),pulses and nuts,Beans (rosecoco),90 KG,8100.0,90.0,58.11,25.35
2021,Jun,Rift Valley,Baringo,Marigat town (Baringo),pulses and nuts,Beans (yellow),90 KG,10845.0,90.0,58.11,25.35
2021,Jun,Rift Valley,Baringo,Marigat town (Baringo),vegetables and fruits,Cabbage,126 KG,3570.0,126.0,58.11,25.35
2021,Jun,Rift Valley,Baringo,Marigat town (Baringo),vegetables and fruits,Kale,50 KG,1525.0,50.0,58.11,25.35
2021,Jun,Rift Valley,Baringo,Marigat town (Baringo),vegetables and fruits,Onions (dry),13 KG,676.0,13.0,58.11,25.35
2021,Jun,Rift Valley,Baringo,Marigat town (Baringo),vegetables and fruits,Spinach,KG,36.0,1.0,58.11,25.35
2021,Jun,Rift Valley,Baringo,Marigat town (Baringo),vegetables and fruits,Tomatoes,64 KG,3200.0,64.0,58.11,25.35
2021,Jun,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),cereals and tubers,"Potatoes (Irish, red)",50 KG,1538.0,50.0,58.11,25.35
2021,Jun,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),pulses and nuts,Beans (dolichos),90 KG,7027.0,90.0,58.11,25.35
2021,Jun,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),pulses and nuts,Beans (yellow),90 KG,6579.0,90.0,58.11,25.35
2021,Jun,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),vegetables and fruits,Cabbage,126 KG,3150.0,126.0,58.11,25.35
2021,Jun,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),vegetables and fruits,Kale,50 KG,1000.0,50.0,58.11,25.35
2021,Jun,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),vegetables and fruits,Onions (dry),13 KG,585.0,13.0,58.11,25.35
2021,Jun,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),vegetables and fruits,Spinach,KG,20.0,1.0,58.11,25.35
2021,Jun,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),vegetables and fruits,Tomatoes,64 KG,2347.0,64.0,58.11,25.35
2021,Jun,Rift Valley,Nakuru,Nakuru,cereals and tubers,Maize,KG,27.76,1.0,58.11,25.35
2021,Jun,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,"Maize (white, dry)",90 KG,2652.0,90.0,58.11,25.35
2021,Jun,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Millet (finger),90 KG,8334.0,90.0,58.11,25.35
2021,Jun,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Rice (aromatic),50 KG,4053.0,50.0,58.11,25.35
2021,Jun,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Sorghum (white),90 KG,4500.0,90.0,58.11,25.35
2021,Jun,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),"meat, fish and eggs","Fish (omena, dry)",KG,130.0,1.0,58.11,25.35
2021,Jun,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (kidney),90 KG,5931.0,90.0,58.11,25.35
2021,Jun,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (mung),90 KG,12375.0,90.0,58.11,25.35
2021,Jun,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (rosecoco),90 KG,9375.0,90.0,58.11,25.35
2021,Jun,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Cowpeas,90 KG,8550.0,90.0,58.11,25.35
2021,Jun,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),vegetables and fruits,Cowpea leaves,KG,17.0,1.0,58.11,25.35
2021,Jun,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),vegetables and fruits,Kale,50 KG,1307.0,50.0,58.11,25.35
2021,Jun,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),vegetables and fruits,Spinach,KG,51.0,1.0,58.11,25.35
2021,Jun,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),vegetables and fruits,Tomatoes,64 KG,3467.0,64.0,58.11,25.35
2021,Jun,Rift Valley,West Pokot,Lomut (West Pokot),cereals and tubers,Millet (finger),90 KG,9140.0,90.0,58.11,25.35
2021,Jun,Rift Valley,West Pokot,Lomut (West Pokot),pulses and nuts,Beans (rosecoco),90 KG,9201.0,90.0,58.11,25.35
2021,Jun,Rift Valley,West Pokot,Lomut (West Pokot),pulses and nuts,Beans (yellow),90 KG,9198.0,90.0,58.11,25.35
2021,Jun,Rift Valley,West Pokot,Lomut (West Pokot),vegetables and fruits,Cabbage,126 KG,3780.0,126.0,58.11,25.35
2021,Jun,Rift Valley,West Pokot,Lomut (West Pokot),vegetables and fruits,Kale,50 KG,1000.0,50.0,58.11,25.35
2021,Jun,Rift Valley,West Pokot,Lomut (West Pokot),vegetables and fruits,Spinach,KG,19.0,1.0,58.11,25.35
2021,Jun,Rift Valley,West Pokot,Lomut (West Pokot),vegetables and fruits,Tomatoes,64 KG,2368.0,64.0,58.11,25.35
2021,Jun,Rift Valley,West Pokot,Makutano (West Pokot),cereals and tubers,Millet (finger),90 KG,7034.0,90.0,58.11,25.35
2021,Jun,Rift Valley,West Pokot,Makutano (West Pokot),cereals and tubers,"Potatoes (Irish, red)",50 KG,1500.0,50.0,58.11,25.35
2021,Jun,Rift Valley,West Pokot,Makutano (West Pokot),cereals and tubers,Sorghum (red),90 KG,3600.0,90.0,58.11,25.35
2021,Jun,Rift Valley,West Pokot,Makutano (West Pokot),cereals and tubers,Sorghum (white),90 KG,8700.0,90.0,58.11,25.35
2021,Jun,Rift Valley,West Pokot,Makutano (West Pokot),pulses and nuts,Beans (kidney),90 KG,6300.0,90.0,58.11,25.35
2021,Jun,Rift Valley,West Pokot,Makutano (West Pokot),pulses and nuts,Beans (rosecoco),90 KG,6300.0,90.0,58.11,25.35
2021,Jun,Rift Valley,West Pokot,Makutano (West Pokot),pulses and nuts,Beans (yellow),90 KG,9900.0,90.0,58.11,25.35
2021,Jun,Rift Valley,West Pokot,Makutano (West Pokot),vegetables and fruits,Cabbage,126 KG,2625.0,126.0,58.11,25.35
2021,Jun,Rift Valley,West Pokot,Makutano (West Pokot),vegetables and fruits,Kale,50 KG,1580.0,50.0,58.11,25.35
2021,Jun,Rift Valley,West Pokot,Makutano (West Pokot),vegetables and fruits,Onions (dry),13 KG,834.0,13.0,58.11,25.35
2021,Jun,Rift Valley,West Pokot,Makutano (West Pokot),vegetables and fruits,Spinach,KG,42.0,1.0,58.11,25.35
2021,Jun,Coast,Mombasa,Kalahari (Mombasa),cereals and tubers,Maize,KG,52.5,1.0,58.11,25.35
2021,Jun,Coast,Mombasa,Kalahari (Mombasa),cereals and tubers,Maize flour,KG,55.0,1.0,58.11,25.35
2021,Jun,Coast,Mombasa,Kalahari (Mombasa),cereals and tubers,Potatoes (Irish),KG,90.0,1.0,58.11,25.35
2021,Jun,Coast,Mombasa,Kalahari (Mombasa),cereals and tubers,Wheat flour,KG,70.0,1.0,58.11,25.35
2021,Jun,Coast,Mombasa,Kalahari (Mombasa),"meat, fish and eggs",Meat (beef),KG,500.0,1.0,58.11,25.35
2021,Jun,Coast,Mombasa,Kalahari (Mombasa),milk and dairy,Milk (UHT),500 ML,50.0,0.5,58.11,25.35
2021,Jun,Coast,Mombasa,Kalahari (Mombasa),oil and fats,Oil (vegetable),L,220.0,1.0,58.11,25.35
2021,Jun,Coast,Mombasa,Kalahari (Mombasa),pulses and nuts,Beans (dry),KG,100.0,1.0,58.11,25.35
2021,Jun,Eastern,Marsabit,Marsabit town,cereals and tubers,Maize,KG,40.0,1.0,58.11,25.35
2021,Jun,Eastern,Marsabit,Marsabit town,cereals and tubers,Maize flour,KG,65.0,1.0,58.11,25.35
2021,Jun,Eastern,Marsabit,Marsabit town,cereals and tubers,Potatoes (Irish),KG,60.0,1.0,58.11,25.35
2021,Jun,Eastern,Marsabit,Marsabit town,cereals and tubers,Rice,KG,100.0,1.0,58.11,25.35
2021,Jun,Eastern,Marsabit,Marsabit town,cereals and tubers,Sorghum,KG,50.0,1.0,58.11,25.35
2021,Jun,Eastern,Marsabit,Marsabit town,cereals and tubers,Wheat flour,KG,77.5,1.0,58.11,25.35
2021,Jun,Eastern,Marsabit,Marsabit town,"meat, fish and eggs",Meat (beef),KG,500.0,1.0,58.11,25.35
2021,Jun,Eastern,Marsabit,Marsabit town,"meat, fish and eggs",Meat (camel),KG,500.0,1.0,58.11,25.35
2021,Jun,Eastern,Marsabit,Marsabit town,milk and dairy,Milk (UHT),500 ML,50.0,0.5,58.11,25.35
2021,Jun,Eastern,Marsabit,Marsabit town,miscellaneous food,Salt,200 G,20.0,0.2,58.11,25.35
2021,Jun,Eastern,Marsabit,Marsabit town,oil and fats,Oil (vegetable),L,250.0,1.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Dandora (Nairobi),cereals and tubers,Maize,KG,48.38,1.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Dandora (Nairobi),cereals and tubers,Maize flour,KG,53.85,1.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Dandora (Nairobi),cereals and tubers,Potatoes (Irish),KG,52.92,1.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Dandora (Nairobi),cereals and tubers,Rice,KG,98.33,1.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Dandora (Nairobi),cereals and tubers,Sorghum,KG,87.5,1.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Dandora (Nairobi),"meat, fish and eggs",Meat (beef),KG,566.15,1.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Dandora (Nairobi),milk and dairy,Milk (UHT),500 ML,50.0,0.5,58.11,25.35
2021,Jun,Nairobi,Nairobi,Dandora (Nairobi),miscellaneous food,Salt,200 G,10.0,0.2,58.11,25.35
2021,Jun,Nairobi,Nairobi,Dandora (Nairobi),oil and fats,Oil (vegetable),L,197.69,1.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Dandora (Nairobi),pulses and nuts,Beans (dry),KG,103.85,1.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,Maize,KG,47.58,1.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,Maize flour,KG,59.2,1.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,Potatoes (Irish),KG,50.0,1.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,Rice,KG,100.0,1.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,Sorghum,KG,77.31,1.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Kangemi (Nairobi),"meat, fish and eggs",Meat (beef),KG,547.36,1.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Kangemi (Nairobi),milk and dairy,Milk (UHT),500 ML,51.13,0.5,58.11,25.35
2021,Jun,Nairobi,Nairobi,Kangemi (Nairobi),milk and dairy,"Milk (camel, fresh)",L,65.0,1.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Kangemi (Nairobi),miscellaneous food,Sugar,KG,109.33,1.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Kangemi (Nairobi),oil and fats,Oil (vegetable),L,200.0,1.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Kangemi (Nairobi),vegetables and fruits,Bananas,Unit,5.0,-1.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Kawangware (Nairobi),cereals and tubers,Maize,KG,48.29,1.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Kawangware (Nairobi),cereals and tubers,Maize flour,KG,54.16,1.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Kawangware (Nairobi),cereals and tubers,Rice,KG,100.0,1.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Kawangware (Nairobi),cereals and tubers,Sorghum,KG,78.32,1.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Kawangware (Nairobi),milk and dairy,Milk (UHT),500 ML,50.42,0.5,58.11,25.35
2021,Jun,Nairobi,Nairobi,Kawangware (Nairobi),milk and dairy,"Milk (camel, fresh)",L,65.0,1.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Kawangware (Nairobi),miscellaneous food,Salt,200 G,8.62,0.2,58.11,25.35
2021,Jun,Nairobi,Nairobi,Kawangware (Nairobi),oil and fats,Oil (vegetable),L,200.0,1.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Kawangware (Nairobi),pulses and nuts,Beans (dry),KG,112.63,1.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Kibra (Nairobi),cereals and tubers,Maize flour,KG,55.0,1.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Kibra (Nairobi),cereals and tubers,Potatoes (Irish),KG,54.62,1.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Kibra (Nairobi),cereals and tubers,Sorghum,KG,80.0,1.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Kibra (Nairobi),milk and dairy,Milk (UHT),500 ML,50.0,0.5,58.11,25.35
2021,Jun,Nairobi,Nairobi,Kibra (Nairobi),miscellaneous food,Salt,200 G,10.0,0.2,58.11,25.35
2021,Jun,Nairobi,Nairobi,Kibra (Nairobi),miscellaneous food,Sugar,KG,100.0,1.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Kibra (Nairobi),oil and fats,Oil (vegetable),L,200.0,1.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Kibra (Nairobi),pulses and nuts,Beans (dry),KG,113.08,1.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Kibra (Nairobi),vegetables and fruits,Bananas,Unit,5.0,-1.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Mathare (Nairobi),cereals and tubers,Maize,KG,50.0,1.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Mathare (Nairobi),cereals and tubers,Potatoes (Irish),KG,50.67,1.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Mathare (Nairobi),cereals and tubers,Rice,KG,100.0,1.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Mathare (Nairobi),cereals and tubers,Sorghum,KG,70.0,1.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Mathare (Nairobi),milk and dairy,Milk (UHT),500 ML,50.0,0.5,58.11,25.35
2021,Jun,Nairobi,Nairobi,Mathare (Nairobi),milk and dairy,"Milk (camel, fresh)",L,60.0,1.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Mathare (Nairobi),miscellaneous food,Salt,200 G,10.0,0.2,58.11,25.35
2021,Jun,Nairobi,Nairobi,Mathare (Nairobi),miscellaneous food,Sugar,KG,106.33,1.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Mathare (Nairobi),oil and fats,Oil (vegetable),L,210.77,1.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Mathare (Nairobi),pulses and nuts,Beans (dry),KG,114.92,1.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Mukuru (Nairobi),cereals and tubers,Maize,KG,50.0,1.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Mukuru (Nairobi),cereals and tubers,Maize flour,KG,60.38,1.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Mukuru (Nairobi),cereals and tubers,Sorghum,KG,74.04,1.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Mukuru (Nairobi),cereals and tubers,Wheat flour,KG,70.0,1.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Mukuru (Nairobi),miscellaneous food,Salt,200 G,10.0,0.2,58.11,25.35
2021,Jun,Nairobi,Nairobi,Mukuru (Nairobi),miscellaneous food,Sugar,KG,105.9,1.0,58.11,25.35
2021,Jun,Nairobi,Nairobi,Mukuru (Nairobi),pulses and nuts,Beans (dry),KG,116.31,1.0,58.11,25.35
2021,Jun,North Eastern,Garissa,Dagahaley (Daadab),cereals and tubers,Potatoes (Irish),KG,53.07,1.0,58.11,25.35
2021,Jun,North Eastern,Garissa,Dagahaley (Daadab),cereals and tubers,Rice,KG,81.71,1.0,58.11,25.35
2021,Jun,North Eastern,Garissa,Dagahaley (Daadab),cereals and tubers,Sorghum,KG,50.0,1.0,58.11,25.35
2021,Jun,North Eastern,Garissa,Dagahaley (Daadab),cereals and tubers,Wheat flour,KG,70.07,1.0,58.11,25.35
2021,Jun,North Eastern,Garissa,Dagahaley (Daadab),miscellaneous food,Sugar,KG,91.64,1.0,58.11,25.35
2021,Jun,North Eastern,Garissa,Dagahaley (Daadab),oil and fats,Oil (vegetable),L,198.99,1.0,58.11,25.35
2021,Jun,North Eastern,Garissa,Dagahaley (Daadab),pulses and nuts,Beans (dry),KG,100.74,1.0,58.11,25.35
2021,Jun,North Eastern,Garissa,Dagahaley (Daadab),vegetables and fruits,Bananas,Unit,9.78,-1.0,58.11,25.35
2021,Jun,North Eastern,Garissa,Garissa town (Garissa),cereals and tubers,Maize,KG,71.67,1.0,58.11,25.35
2021,Jun,North Eastern,Garissa,Garissa town (Garissa),cereals and tubers,Maize flour,KG,70.0,1.0,58.11,25.35
2021,Jun,North Eastern,Garissa,Garissa town (Garissa),cereals and tubers,Rice,KG,80.0,1.0,58.11,25.35
2021,Jun,North Eastern,Garissa,Garissa town (Garissa),cereals and tubers,Sorghum,KG,100.0,1.0,58.11,25.35
2021,Jun,North Eastern,Garissa,Garissa town (Garissa),cereals and tubers,Wheat flour,KG,63.33,1.0,58.11,25.35
2021,Jun,North Eastern,Garissa,Garissa town (Garissa),milk and dairy,Milk (UHT),500 ML,50.0,0.5,58.11,25.35
2021,Jun,North Eastern,Garissa,Garissa town (Garissa),miscellaneous food,Salt,200 G,20.0,0.2,58.11,25.35
2021,Jun,North Eastern,Garissa,Garissa town (Garissa),miscellaneous food,Sugar,KG,110.17,1.0,58.11,25.35
2021,Jun,North Eastern,Garissa,Garissa town (Garissa),oil and fats,Cooking fat,KG,201.67,1.0,58.11,25.35
2021,Jun,North Eastern,Garissa,Garissa town (Garissa),oil and fats,Oil (vegetable),L,200.0,1.0,58.11,25.35
2021,Jun,North Eastern,Garissa,Garissa town (Garissa),pulses and nuts,Beans (dry),KG,121.0,1.0,58.11,25.35
2021,Jun,North Eastern,Garissa,Hagadera (Daadab),cereals and tubers,Maize,KG,50.0,1.0,58.11,25.35
2021,Jun,North Eastern,Garissa,Hagadera (Daadab),cereals and tubers,Maize flour,KG,64.35,1.0,58.11,25.35
2021,Jun,North Eastern,Garissa,Hagadera (Daadab),cereals and tubers,Rice,KG,87.81,1.0,58.11,25.35
2021,Jun,North Eastern,Garissa,Hagadera (Daadab),cereals and tubers,Sorghum,KG,30.0,1.0,58.11,25.35
2021,Jun,North Eastern,Garissa,Hagadera (Daadab),cereals and tubers,Wheat flour,KG,70.43,1.0,58.11,25.35
2021,Jun,North Eastern,Garissa,Hagadera (Daadab),"meat, fish and eggs",Meat (camel),KG,490.59,1.0,58.11,25.35
2021,Jun,North Eastern,Garissa,Hagadera (Daadab),"meat, fish and eggs",Meat (goat),KG,505.88,1.0,58.11,25.35
2021,Jun,North Eastern,Garissa,Hagadera (Daadab),milk and dairy,Milk (UHT),500 ML,58.41,0.5,58.11,25.35
2021,Jun,North Eastern,Garissa,Hagadera (Daadab),miscellaneous food,Salt,200 G,14.29,0.2,58.11,25.35
2021,Jun,North Eastern,Garissa,Hagadera (Daadab),oil and fats,Oil (vegetable),L,205.81,1.0,58.11,25.35
2021,Jun,North Eastern,Garissa,Hagadera (Daadab),pulses and nuts,Beans (dry),KG,93.23,1.0,58.11,25.35
