year,month,region,county,market,category,commodity,unit,pricetype,price,avg_rainfall_mm,normalized_price,log_normalized_price
2023,5,Rift Valley,Nakuru,Wakulima (Nakuru),pulses and nuts,Cowpeas,90 KG,Wholesale,10320.12,506.92,114.67,4.75074130930731
2023,5,Rift Valley,Nakuru,Wakulima (Nakuru),vegetables and fruits,Onions (dry),13 KG,Wholesale,1063.4,506.92,81.8,4.416428061391214
2023,5,Rift Valley,Nakuru,Wakulima (Nakuru),vegetables and fruits,Tomatoes,64 KG,Wholesale,2700.8,506.92,42.2,3.765840495250065
2023,5,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,"Maize (white, dry)",90 KG,Wholesale,7605.0,506.92,84.5,4.448516375942715
2023,5,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Rice (aromatic),50 KG,Wholesale,10000.0,506.92,200.0,5.303304908059076
2023,5,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (rosecoco),90 KG,Wholesale,16500.0,506.92,183.33,5.216727629508083
2023,5,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),vegetables and fruits,Cabbage,126 KG,Wholesale,2898.0,506.92,23.0,3.1780538303479458
2023,5,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),vegetables and fruits,Kale,50 KG,Wholesale,1145.83,506.92,22.92,3.1747149290824312
2023,5,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),vegetables and fruits,Onions (dry),13 KG,Wholesale,686.83,506.92,52.83,3.985830932572866
2023,5,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),vegetables and fruits,Tomatoes,64 KG,Wholesale,3321.81,506.92,51.9,3.9684033388642534
2023,5,Rift Valley,West Pokot,Makutano (West Pokot),cereals and tubers,"Potatoes (Irish, white)",50 KG,Wholesale,3641.25,506.92,72.83,4.3017651530710745
2023,5,Rift Valley,West Pokot,Makutano (West Pokot),pulses and nuts,Beans (rosecoco),90 KG,Wholesale,15621.0,506.92,173.57,5.162325807336688
2023,5,Rift Valley,West Pokot,Makutano (West Pokot),pulses and nuts,Beans (yellow),90 KG,Wholesale,15750.0,506.92,175.0,5.170483995038152
2023,5,Rift Valley,West Pokot,Makutano (West Pokot),vegetables and fruits,Cabbage,126 KG,Wholesale,2919.0,506.92,23.17,3.1851121947153915
2023,5,Rift Valley,West Pokot,Makutano (West Pokot),vegetables and fruits,Kale,50 KG,Wholesale,1610.0,506.92,32.2,3.502549875922443
2023,5,Rift Valley,West Pokot,Makutano (West Pokot),vegetables and fruits,Tomatoes,64 KG,Wholesale,3264.0,506.92,51.0,3.9512437185814275
2023,6,Central,Nyeri,Karatina (Nyeri),cereals and tubers,"Maize (white, dry)",90 KG,Wholesale,6498.0,518.75,72.2,4.293195420967266
2023,6,Central,Nyeri,Karatina (Nyeri),cereals and tubers,"Potatoes (Irish, red)",50 KG,Wholesale,2158.0,518.75,43.16,3.78781940196884
2023,6,Central,Nyeri,Karatina (Nyeri),cereals and tubers,Sorghum (white),90 KG,Wholesale,6750.0,518.75,75.0,4.330733340286331
2023,6,Central,Nyeri,Karatina (Nyeri),pulses and nuts,Cowpeas,90 KG,Wholesale,8001.0,518.75,88.9,4.498697941477575
2023,6,Central,Nyeri,Karatina (Nyeri),vegetables and fruits,Cabbage,126 KG,Wholesale,1470.0,518.75,11.67,2.5392369943330477
2023,6,Central,Nyeri,Karatina (Nyeri),vegetables and fruits,Kale,50 KG,Wholesale,750.0,518.75,15.0,2.772588722239781
2023,6,Central,Nyeri,Karatina (Nyeri),vegetables and fruits,Onions (dry),13 KG,Wholesale,878.0,518.75,67.54,4.2274175164464625
2023,6,Central,Nyeri,Karatina (Nyeri),vegetables and fruits,Tomatoes,64 KG,Wholesale,3061.0,518.75,47.83,3.888344878073569
2023,6,Coast,Mombasa,Kongowea (Mombasa),cereals and tubers,"Potatoes (Irish, white)",50 KG,Wholesale,2050.0,518.75,41.0,3.7376696182833684
2023,6,Coast,Mombasa,Kongowea (Mombasa),pulses and nuts,Beans (yellow),90 KG,Wholesale,13680.0,518.75,152.0,5.030437921392435
2023,6,Coast,Mombasa,Kongowea (Mombasa),vegetables and fruits,Kale,50 KG,Wholesale,560.0,518.75,11.2,2.501435951739211
2023,6,Coast,Mombasa,Kongowea (Mombasa),vegetables and fruits,Onions (dry),13 KG,Wholesale,1409.0,518.75,108.38,4.694828057918627
2023,6,Coast,Mombasa,Kongowea (Mombasa),vegetables and fruits,Tomatoes,64 KG,Wholesale,4099.0,518.75,64.05,4.1751562049585145
2023,6,Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,"Maize (white, dry)",90 KG,Wholesale,5996.0,518.75,66.62,4.21390379727974
2023,6,Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,"Potatoes (Irish, white)",50 KG,Wholesale,2944.0,518.75,58.88,4.092342559551428
2023,6,Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,Rice (aromatic),50 KG,Wholesale,8500.0,518.75,170.0,5.14166355650266
2023,6,Nairobi,Nairobi,Kangemi (Nairobi),pulses and nuts,Beans (yellow),90 KG,Wholesale,15381.0,518.75,170.9,5.146912912388804
2023,6,Nairobi,Nairobi,Kangemi (Nairobi),vegetables and fruits,Onions (dry),13 KG,Wholesale,1081.0,518.75,83.15,4.4326009206368155
2023,6,Nairobi,Nairobi,Kangemi (Nairobi),vegetables and fruits,Tomatoes,64 KG,Wholesale,5163.0,518.75,80.67,4.402686737370185
2023,6,Nairobi,Nairobi,Kitengela (Kajiado),cereals and tubers,Rice (aromatic),50 KG,Wholesale,8000.0,518.75,160.0,5.081404364984463
2023,6,Nairobi,Nairobi,Kitengela (Kajiado),pulses and nuts,Beans (yellow),90 KG,Wholesale,14499.0,518.75,161.1,5.08821342874163
2023,6,Nairobi,Nairobi,Kitengela (Kajiado),vegetables and fruits,Cabbage,126 KG,Wholesale,1260.0,518.75,10.0,2.3978952727983707
2023,6,Nairobi,Nairobi,Wakulima (Nairobi),cereals and tubers,"Potatoes (Irish, white)",50 KG,Wholesale,3340.0,518.75,66.8,4.216562194946349
2023,6,Nairobi,Nairobi,Wakulima (Nairobi),vegetables and fruits,Onions (dry),13 KG,Wholesale,1156.0,518.75,88.92,4.498920386145381
2023,6,North Eastern,Mandera,Takaba (Mandera),cereals and tubers,"Potatoes (Irish, red)",50 KG,Wholesale,4625.0,518.75,92.5,4.537961436294641
2023,6,North Eastern,Mandera,Takaba (Mandera),cereals and tubers,Rice (aromatic),50 KG,Wholesale,8580.0,518.75,171.6,5.150976778649327
2023,6,North Eastern,Mandera,Takaba (Mandera),pulses and nuts,Beans (yellow),90 KG,Wholesale,18900.0,518.75,210.0,5.351858133476067
2023,6,North Eastern,Mandera,Takaba (Mandera),vegetables and fruits,Kale,50 KG,Wholesale,5000.0,518.75,100.0,4.61512051684126
2023,6,North Eastern,Mandera,Takaba (Mandera),vegetables and fruits,Onions (dry),13 KG,Wholesale,1005.0,518.75,77.31,4.360675308762846
2023,6,North Eastern,Mandera,Takaba (Mandera),vegetables and fruits,Tomatoes,64 KG,Wholesale,7859.0,518.75,122.8,4.818667360250496
2023,6,Nyanza,Kisumu,Kibuye (Kisumu),cereals and tubers,"Maize (white, dry)",90 KG,Wholesale,7532.0,518.75,83.69,4.4389975309335075
2023,6,Nyanza,Kisumu,Kibuye (Kisumu),vegetables and fruits,Cabbage,126 KG,Wholesale,6300.0,518.75,50.0,3.9318256327243257
2023,6,Nyanza,Kisumu,Kibuye (Kisumu),vegetables and fruits,Kale,50 KG,Wholesale,1233.0,518.75,24.66,3.2449333591874905
2023,6,Nyanza,Kisumu,Kibuye (Kisumu),vegetables and fruits,Tomatoes,64 KG,Wholesale,7085.0,518.75,110.7,4.715816706075155
2023,6,Rift Valley,Baringo,Marigat town (Baringo),cereals and tubers,"Maize (white, dry)",90 KG,Wholesale,6356.0,518.75,70.62,4.271374364570287
2023,6,Rift Valley,Baringo,Marigat town (Baringo),cereals and tubers,"Potatoes (Irish, white)",50 KG,Wholesale,2500.0,518.75,50.0,3.9318256327243257
2023,6,Rift Valley,Baringo,Marigat town (Baringo),pulses and nuts,Beans (rosecoco),90 KG,Wholesale,12150.0,518.75,135.0,4.912654885736052
2023,6,Rift Valley,Baringo,Marigat town (Baringo),pulses and nuts,Beans (yellow),90 KG,Wholesale,15975.0,518.75,177.5,5.184588601219694
2023,6,Rift Valley,Baringo,Marigat town (Baringo),vegetables and fruits,Onions (dry),13 KG,Wholesale,1040.0,518.75,80.0,4.394449154672439
2023,6,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),pulses and nuts,Beans (yellow),90 KG,Wholesale,13500.0,518.75,150.0,5.017279836814924
2023,6,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),vegetables and fruits,Onions (dry),13 KG,Wholesale,975.0,518.75,75.0,4.330733340286331
2023,6,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),vegetables and fruits,Tomatoes,64 KG,Wholesale,2987.0,518.75,46.67,3.8643022692167346
2023,6,Rift Valley,Nakuru,Wakulima (Nakuru),cereals and tubers,"Maize (white, dry)",90 KG,Wholesale,6491.0,518.75,72.12,4.292101927145895
2023,6,Rift Valley,Nakuru,Wakulima (Nakuru),cereals and tubers,"Potatoes (Irish, red)",50 KG,Wholesale,4000.0,518.75,80.0,4.394449154672439
2023,6,Rift Valley,Nakuru,Wakulima (Nakuru),cereals and tubers,"Potatoes (Irish, white)",50 KG,Wholesale,3494.0,518.75,69.88,4.2609883062968255
2023,6,Rift Valley,Nakuru,Wakulima (Nakuru),cereals and tubers,Rice (aromatic),50 KG,Wholesale,10000.0,518.75,200.0,5.303304908059076
2023,6,Rift Valley,Nakuru,Wakulima (Nakuru),cereals and tubers,Sorghum (white),90 KG,Wholesale,7065.0,518.75,78.5,4.375757021660286
2023,6,Rift Valley,Nakuru,Wakulima (Nakuru),pulses and nuts,Cowpeas,90 KG,Wholesale,9155.0,518.75,101.72,4.632006839941651
2023,6,Rift Valley,Nakuru,Wakulima (Nakuru),vegetables and fruits,Kale,50 KG,Wholesale,515.0,518.75,10.3,2.424802725718295
2023,6,Rift Valley,Nakuru,Wakulima (Nakuru),vegetables and fruits,Onions (dry),13 KG,Wholesale,1456.0,518.75,112.0,4.727387818712341
2023,6,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,"Potatoes (Irish, white)",50 KG,Wholesale,2013.0,518.75,40.26,3.7198935076431057
2023,6,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (rosecoco),90 KG,Wholesale,16556.0,518.75,183.96,5.220139585484013
2023,6,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (yellow),90 KG,Wholesale,18000.0,518.75,200.0,5.303304908059076
2023,6,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),vegetables and fruits,Cabbage,126 KG,Wholesale,3111.0,518.75,24.69,3.2461018111217923
2023,6,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),vegetables and fruits,Onions (dry),13 KG,Wholesale,1381.0,518.75,106.23,4.674976060232054
2023,6,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),vegetables and fruits,Tomatoes,64 KG,Wholesale,3474.0,518.75,54.28,4.012411179459415
2023,6,Rift Valley,West Pokot,Makutano (West Pokot),pulses and nuts,Beans (dolichos),90 KG,Wholesale,12600.0,518.75,140.0,4.948759890378168
2023,6,Rift Valley,West Pokot,Makutano (West Pokot),pulses and nuts,Beans (rosecoco),90 KG,Wholesale,15156.0,518.75,168.4,5.132262782217954
2023,6,Rift Valley,West Pokot,Makutano (West Pokot),vegetables and fruits,Cabbage,126 KG,Wholesale,1742.0,518.75,13.83,2.696652156149841
2023,6,Rift Valley,West Pokot,Makutano (West Pokot),vegetables and fruits,Kale,50 KG,Wholesale,825.0,518.75,16.5,2.8622008809294686
2023,6,Rift Valley,West Pokot,Makutano (West Pokot),vegetables and fruits,Onions (dry),13 KG,Wholesale,1138.0,518.75,87.54,4.483454427303995
2023,6,Rift Valley,West Pokot,Makutano (West Pokot),vegetables and fruits,Tomatoes,64 KG,Wholesale,3720.0,518.75,58.13,4.079738409832738
2023,7,Central,Nyeri,Karatina (Nyeri),cereals and tubers,"Maize (white, dry)",90 KG,Wholesale,7002.0,366.3,77.8,4.366912996863833
2023,7,Central,Nyeri,Karatina (Nyeri),cereals and tubers,"Potatoes (Irish, red)",50 KG,Wholesale,1825.0,366.3,36.5,3.624340932976365
2023,7,Central,Nyeri,Karatina (Nyeri),vegetables and fruits,Cabbage,126 KG,Wholesale,977.0,366.3,7.75,2.169053700369523
2023,7,Central,Nyeri,Karatina (Nyeri),vegetables and fruits,Kale,50 KG,Wholesale,1000.0,366.3,20.0,3.044522437723423
2023,7,Coast,Mombasa,Kongowea (Mombasa),cereals and tubers,"Potatoes (Irish, white)",50 KG,Wholesale,1703.0,366.3,34.06,3.5570608794930885
2023,7,Coast,Mombasa,Kongowea (Mombasa),pulses and nuts,Beans (yellow),90 KG,Wholesale,14040.0,366.3,156.0,5.056245805348308
2023,7,Coast,Mombasa,Kongowea (Mombasa),vegetables and fruits,Kale,50 KG,Wholesale,635.0,366.3,12.7,2.617395832834079
2023,7,Coast,Mombasa,Kongowea (Mombasa),vegetables and fruits,Onions (dry),13 KG,Wholesale,1679.0,366.3,129.15,4.868687631440574
2023,7,Coast,Mombasa,Kongowea (Mombasa),vegetables and fruits,Tomatoes,64 KG,Wholesale,2374.0,366.3,37.09,3.6399517804905126
2023,7,Eastern,Makueni,Kathonzweni (Makueni),cereals and tubers,"Maize (white, dry)",90 KG,Wholesale,6125.0,366.3,68.06,4.234975691961846
2023,7,Eastern,Makueni,Kathonzweni (Makueni),cereals and tubers,"Potatoes (Irish, red)",50 KG,Wholesale,1945.0,366.3,38.9,3.686376323895818
2023,7,Eastern,Makueni,Kathonzweni (Makueni),cereals and tubers,"Potatoes (Irish, white)",50 KG,Wholesale,2500.0,366.3,50.0,3.9318256327243257
2023,7,Eastern,Makueni,Kathonzweni (Makueni),vegetables and fruits,Cabbage,126 KG,Wholesale,2381.0,366.3,18.9,2.990719731730447
2023,7,Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,"Maize (white, dry)",90 KG,Wholesale,5993.0,366.3,66.59,4.213460043112263
2023,7,Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,"Potatoes (Irish, white)",50 KG,Wholesale,3188.0,366.3,63.76,4.170688128809434
2023,7,Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,Rice (aromatic),50 KG,Wholesale,8750.0,366.3,175.0,5.170483995038152
2023,7,Nairobi,Nairobi,Kangemi (Nairobi),pulses and nuts,Beans (dolichos),90 KG,Wholesale,14378.5,366.3,159.76,5.079912569581
2023,7,Nairobi,Nairobi,Kangemi (Nairobi),pulses and nuts,Beans (yellow),90 KG,Wholesale,13756.0,366.3,152.84,5.035913101280524
2023,7,Nairobi,Nairobi,Kangemi (Nairobi),pulses and nuts,Cowpeas,90 KG,Wholesale,6498.0,366.3,72.2,4.293195420967266
2023,7,Nairobi,Nairobi,Kangemi (Nairobi),vegetables and fruits,Cabbage,126 KG,Wholesale,3640.0,366.3,28.89,3.3975239762958465
2023,7,Nairobi,Nairobi,Kangemi (Nairobi),vegetables and fruits,Kale,50 KG,Wholesale,1556.0,366.3,31.12,3.469478889078561
2023,7,Nairobi,Nairobi,Kangemi (Nairobi),vegetables and fruits,Onions (dry),13 KG,Wholesale,975.0,366.3,75.0,4.330733340286331
2023,7,Nairobi,Nairobi,Kitengela (Kajiado),cereals and tubers,"Potatoes (Irish, white)",50 KG,Wholesale,1930.0,366.3,38.6,3.6788291182604347
2023,7,Nairobi,Nairobi,Kitengela (Kajiado),vegetables and fruits,Cabbage,126 KG,Wholesale,1027.0,366.3,8.15,2.21375387928743
2023,7,Nairobi,Nairobi,Kitengela (Kajiado),vegetables and fruits,Kale,50 KG,Wholesale,1333.0,366.3,26.66,3.319987326236612
2023,7,Nairobi,Nairobi,Kitengela (Kajiado),vegetables and fruits,Onions (dry),13 KG,Wholesale,1560.0,366.3,120.0,4.795790545596741
2023,7,Nairobi,Nairobi,Kitengela (Kajiado),vegetables and fruits,Tomatoes,64 KG,Wholesale,3008.0,366.3,47.0,3.8712010109078907
2023,7,Nairobi,Nairobi,Wakulima (Nairobi),cereals and tubers,"Potatoes (Irish, red)",50 KG,Wholesale,2452.0,366.3,49.04,3.9128226855987105
2023,7,Nairobi,Nairobi,Wakulima (Nairobi),cereals and tubers,"Potatoes (Irish, white)",50 KG,Wholesale,2238.0,366.3,44.76,3.8234103470715426
2023,7,Nairobi,Nairobi,Wakulima (Nairobi),cereals and tubers,Rice (aromatic),50 KG,Wholesale,9000.0,366.3,180.0,5.198497031265826
2023,7,Nairobi,Nairobi,Wakulima (Nairobi),pulses and nuts,Beans (dolichos),90 KG,Wholesale,16326.0,366.3,181.4,5.206202077640231
2023,7,Nairobi,Nairobi,Wakulima (Nairobi),vegetables and fruits,Cabbage,126 KG,Wholesale,3314.0,366.3,26.3,3.306886702190914
2023,7,Nairobi,Nairobi,Wakulima (Nairobi),vegetables and fruits,Kale,50 KG,Wholesale,1583.0,366.3,31.66,3.486151087542319
2023,7,North Eastern,Garissa,Garissa town (Garissa),cereals and tubers,"Maize (white, dry)",90 KG,Wholesale,6810.0,366.3,75.67,4.339510497570803
2023,7,North Eastern,Garissa,Garissa town (Garissa),cereals and tubers,Rice (aromatic),50 KG,Wholesale,9550.0,366.3,191.0,5.2574953720277815
2023,7,North Eastern,Garissa,Garissa town (Garissa),cereals and tubers,Sorghum (white),90 KG,Wholesale,8070.0,366.3,89.67,4.507226541657965
2023,7,North Eastern,Garissa,Garissa town (Garissa),pulses and nuts,Beans (dolichos),90 KG,Wholesale,15525.0,366.3,172.5,5.156177599386914
2023,7,North Eastern,Garissa,Garissa town (Garissa),pulses and nuts,Beans (yellow),90 KG,Wholesale,16440.0,366.3,182.67,5.213140669140444
2023,7,North Eastern,Garissa,Garissa town (Garissa),vegetables and fruits,Kale,50 KG,Wholesale,2333.0,366.3,46.66,3.864092471670596
2023,7,North Eastern,Garissa,Garissa town (Garissa),vegetables and fruits,Onions (dry),13 KG,Wholesale,1456.0,366.3,112.0,4.727387818712341
2023,7,North Eastern,Garissa,Garissa town (Garissa),vegetables and fruits,Tomatoes,64 KG,Wholesale,2560.0,366.3,40.0,3.713572066704308
2023,7,Nyanza,Kisumu,Kibuye (Kisumu),cereals and tubers,"Maize (white, dry)",90 KG,Wholesale,7833.0,366.3,87.03,4.4776776654728145
2023,7,Nyanza,Kisumu,Kibuye (Kisumu),vegetables and fruits,Kale,50 KG,Wholesale,1125.0,366.3,22.5,3.157000421150113
2023,7,Nyanza,Kisumu,Kibuye (Kisumu),vegetables and fruits,Tomatoes,64 KG,Wholesale,6765.0,366.3,105.7,4.670021158307708
2023,7,Rift Valley,Baringo,Marigat town (Baringo),cereals and tubers,"Maize (white, dry)",90 KG,Wholesale,6188.0,366.3,68.76,4.245060779600724
2023,7,Rift Valley,Baringo,Marigat town (Baringo),cereals and tubers,Rice (aromatic),50 KG,Wholesale,5500.0,366.3,110.0,4.709530201312334
2023,7,Rift Valley,Baringo,Marigat town (Baringo),pulses and nuts,Beans (dolichos),90 KG,Wholesale,11100.0,366.3,123.33,4.822939320964847
2023,7,Rift Valley,Baringo,Marigat town (Baringo),vegetables and fruits,Cabbage,126 KG,Wholesale,2520.0,366.3,20.0,3.044522437723423
2023,7,Rift Valley,Baringo,Marigat town (Baringo),vegetables and fruits,Kale,50 KG,Wholesale,1750.0,366.3,35.0,3.58351893845611
2023,7,Rift Valley,Baringo,Marigat town (Baringo),vegetables and fruits,Onions (dry),13 KG,Wholesale,780.0,366.3,60.0,4.110873864173311
2023,7,Rift Valley,Baringo,Marigat town (Baringo),vegetables and fruits,Tomatoes,64 KG,Wholesale,3200.0,366.3,50.0,3.9318256327243257
2023,7,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),pulses and nuts,Beans (yellow),90 KG,Wholesale,14175.0,366.3,157.5,5.065754593317335
2023,7,Rift Valley,Kajiado,Illbissil Food Market (Kajiado),vegetables and fruits,Tomatoes,64 KG,Wholesale,1920.0,366.3,30.0,3.4339872044851463
2023,7,Rift Valley,Nakuru,Wakulima (Nakuru),cereals and tubers,"Maize (white, dry)",90 KG,Wholesale,6025.0,366.3,66.94,4.218624962732438
2023,7,Rift Valley,Nakuru,Wakulima (Nakuru),cereals and tubers,"Potatoes (Irish, white)",50 KG,Wholesale,2708.0,366.3,54.16,4.010238052925101
2023,7,Rift Valley,Nakuru,Wakulima (Nakuru),pulses and nuts,Beans (yellow),90 KG,Wholesale,12975.0,366.3,144.17,4.9779054694733365
2023,7,Rift Valley,Nakuru,Wakulima (Nakuru),pulses and nuts,Cowpeas,90 KG,Wholesale,7595.0,366.3,84.39,4.447228997919515
2023,7,Rift Valley,Nakuru,Wakulima (Nakuru),vegetables and fruits,Cabbage,126 KG,Wholesale,2063.0,366.3,16.37,2.854744580253014
2023,7,Rift Valley,Nakuru,Wakulima (Nakuru),vegetables and fruits,Onions (dry),13 KG,Wholesale,1820.0,366.3,140.0,4.948759890378168
2023,7,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,"Maize (white, dry)",90 KG,Wholesale,8100.0,366.3,90.0,4.51085950651685
2023,7,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Rice (aromatic),50 KG,Wholesale,8750.0,366.3,175.0,5.170483995038152
2023,7,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (dolichos),90 KG,Wholesale,16088.0,366.3,178.76,5.191622627877074
2023,7,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (yellow),90 KG,Wholesale,17925.0,366.3,199.17,5.299167005502614
2023,7,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),vegetables and fruits,Kale,50 KG,Wholesale,1625.0,366.3,32.5,3.5115454388310208
2023,7,Rift Valley,West Pokot,Makutano (West Pokot),cereals and tubers,"Maize (white, dry)",90 KG,Wholesale,5380.5,366.3,59.78,4.107260787488647
2023,7,Rift Valley,West Pokot,Makutano (West Pokot),cereals and tubers,"Potatoes (Irish, white)",50 KG,Wholesale,1225.5,366.3,24.51,3.23907053215372
2023,7,Rift Valley,West Pokot,Makutano (West Pokot),vegetables and fruits,Onions (dry),13 KG,Wholesale,1300.0,366.3,100.0,4.61512051684126
2023,7,Rift Valley,West Pokot,Makutano (West Pokot),vegetables and fruits,Tomatoes,64 KG,Wholesale,3013.5,366.3,47.09,3.873074255289571
2023,8,Eastern,Kitui,Kitui,cereals and tubers,"Maize (white, dry)",90 KG,Wholesale,5202.0,226.65,57.8,4.074141854904581
2023,8,Nairobi,Nairobi,Wakulima (Nairobi),vegetables and fruits,Onions (dry),13 KG,Wholesale,1560.0,226.65,120.0,4.795790545596741
2023,8,North Eastern,Garissa,Garissa town (Garissa),cereals and tubers,Rice (aromatic),50 KG,Wholesale,5000.0,226.65,100.0,4.61512051684126
2023,8,North Eastern,Garissa,Garissa town (Garissa),vegetables and fruits,Cabbage,126 KG,Wholesale,2520.0,226.65,20.0,3.044522437723423
2023,8,North Eastern,Garissa,Garissa town (Garissa),vegetables and fruits,Kale,50 KG,Wholesale,2150.0,226.65,43.0,3.784189633918261
2023,8,North Eastern,Garissa,Garissa town (Garissa),vegetables and fruits,Tomatoes,64 KG,Wholesale,3080.0,226.65,48.13,3.8944698461805567
2023,8,Rift Valley,Nakuru,Wakulima (Nakuru),cereals and tubers,"Maize (white, dry)",90 KG,Wholesale,4599.0,226.65,51.1,3.9531649487593215
2023,8,Rift Valley,Nakuru,Wakulima (Nakuru),cereals and tubers,Rice (aromatic),50 KG,Wholesale,8650.0,226.65,173.0,5.159055299214529
2023,8,Rift Valley,Nakuru,Wakulima (Nakuru),pulses and nuts,Beans (rosecoco),90 KG,Wholesale,13500.0,226.65,150.0,5.017279836814924
2023,8,Rift Valley,Nakuru,Wakulima (Nakuru),pulses and nuts,Cowpeas,90 KG,Wholesale,9000.0,226.65,100.0,4.61512051684126
2023,8,Rift Valley,Nakuru,Wakulima (Nakuru),vegetables and fruits,Cabbage,126 KG,Wholesale,3150.0,226.65,25.0,3.258096538021482
2023,8,Rift Valley,Nakuru,Wakulima (Nakuru),vegetables and fruits,Kale,50 KG,Wholesale,1165.0,226.65,23.3,3.190476350346503
2023,8,Rift Valley,Nakuru,Wakulima (Nakuru),vegetables and fruits,Onions (dry),13 KG,Wholesale,2080.0,226.65,160.0,5.081404364984463
2023,8,Rift Valley,Nakuru,Wakulima (Nakuru),vegetables and fruits,Tomatoes,64 KG,Wholesale,3840.0,226.65,60.0,4.110873864173311
2023,9,Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,"Maize (white, dry)",90 KG,Wholesale,5200.0,215.84,57.78,4.073801660990771
2023,9,Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,"Potatoes (Irish, white)",50 KG,Wholesale,2000.0,215.84,40.0,3.713572066704308
2023,9,Nairobi,Nairobi,Kangemi (Nairobi),cereals and tubers,Rice (aromatic),50 KG,Wholesale,8500.0,215.84,170.0,5.14166355650266
2023,9,Nairobi,Nairobi,Kangemi (Nairobi),vegetables and fruits,Onions (dry),13 KG,Wholesale,1300.0,215.84,100.0,4.61512051684126
2023,9,Nairobi,Nairobi,Kangemi (Nairobi),vegetables and fruits,Tomatoes,64 KG,Wholesale,3654.4,215.84,57.1,4.062165663857866
2023,9,Nairobi,Nairobi,Wakulima (Nairobi),cereals and tubers,"Potatoes (Irish, white)",50 KG,Wholesale,2085.0,215.84,41.7,3.754198920234579
2023,9,Nairobi,Nairobi,Wakulima (Nairobi),vegetables and fruits,Cabbage,126 KG,Wholesale,2520.0,215.84,20.0,3.044522437723423
2023,9,Nairobi,Nairobi,Wakulima (Nairobi),vegetables and fruits,Kale,50 KG,Wholesale,1500.0,215.84,30.0,3.4339872044851463
2023,9,Nairobi,Nairobi,Wakulima (Nairobi),vegetables and fruits,Onions (dry),13 KG,Wholesale,1500.2,215.84,115.4,4.757032535297338
2023,9,Nairobi,Nairobi,Wakulima (Nairobi),vegetables and fruits,Tomatoes,64 KG,Wholesale,2668.8,215.84,41.7,3.754198920234579
2023,9,Rift Valley,Nakuru,Wakulima (Nakuru),cereals and tubers,"Maize (white, dry)",90 KG,Wholesale,4500.0,215.84,50.0,3.9318256327243257
2023,9,Rift Valley,Nakuru,Wakulima (Nakuru),cereals and tubers,Rice (aromatic),50 KG,Wholesale,8650.0,215.84,173.0,5.159055299214529
2023,9,Rift Valley,Nakuru,Wakulima (Nakuru),cereals and tubers,Sorghum (white),90 KG,Wholesale,6003.0,215.84,66.7,4.215086179918229
2023,9,Rift Valley,Nakuru,Wakulima (Nakuru),pulses and nuts,Beans (rosecoco),90 KG,Wholesale,13500.0,215.84,150.0,5.017279836814924
2023,9,Rift Valley,Nakuru,Wakulima (Nakuru),vegetables and fruits,Cabbage,126 KG,Wholesale,2520.0,215.84,20.0,3.044522437723423
2023,9,Rift Valley,Nakuru,Wakulima (Nakuru),vegetables and fruits,Kale,50 KG,Wholesale,800.0,215.84,16.0,2.833213344056216
2023,9,Rift Valley,Nakuru,Wakulima (Nakuru),vegetables and fruits,Onions (dry),13 KG,Wholesale,1950.0,215.84,150.0,5.017279836814924
2023,9,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,"Potatoes (Irish, white)",50 KG,Wholesale,3000.0,215.84,60.0,4.110873864173311
