province,district,market,latitude,longitude,commodity,unit,priceflag,price,year,month,milk and dairy,pulses and nuts,non-food,"meat, fish and eggs",#item+type,vegetables and fruits,oil and fats,cereals and tubers,miscellaneous food
Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,Beans (yellow),90 KG,actual,14040.0,2023,7,0,1,0,0,0,0,0,0,0
Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,Cowpeas,90 KG,actual,6120.0,2023,7,0,1,0,0,0,0,0,0,0
Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,Cabbage,126 KG,actual,1743.0,2023,7,0,0,0,0,0,1,0,0,0
Coast,Mombasa,Kongowea (Mombasa),-4.05723,39.6626,Kale,50 KG,actual,635.0,2023,7,0,0,0,0,0,1,0,0,0
Eastern,Makueni,Kathonzweni (Makueni),-1.91347,37.73165,"Maize (white, dry)",90 KG,actual,6125.0,2023,7,0,0,0,0,0,0,0,1,0
Eastern,Makueni,Kathonzweni (Makueni),-1.91347,37.73165,Cabbage,126 KG,actual,2381.0,2023,7,0,0,0,0,0,1,0,0,0
Eastern,Makueni,Kathonzweni (Makueni),-1.91347,37.73165,Onions (dry),13 KG,actual,1259.0,2023,7,0,0,0,0,0,1,0,0,0
Eastern,Makueni,Kathonzweni (Makueni),-1.91347,37.73165,Tomatoes,64 KG,actual,2451.0,2023,7,0,0,0,0,0,1,0,0,0
Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,"Maize (white, dry)",90 KG,actual,5993.0,2023,7,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,Rice (aromatic),50 KG,actual,8750.0,2023,7,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,Beans (dolichos),90 KG,actual,14378.5,2023,7,0,1,0,0,0,0,0,0,0
Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,Cabbage,126 KG,actual,3640.0,2023,7,0,0,0,0,0,1,0,0,0
Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,Kale,50 KG,actual,1556.0,2023,7,0,0,0,0,0,1,0,0,0
Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,"Maize (white, dry)",90 KG,actual,7571.0,2023,7,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,"Potatoes (Irish, white)",50 KG,actual,1930.0,2023,7,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,Rice (aromatic),50 KG,actual,8333.0,2023,7,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,Beans (dolichos),90 KG,actual,14123.0,2023,7,0,1,0,0,0,0,0,0,0
Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,Cabbage,126 KG,actual,1027.0,2023,7,0,0,0,0,0,1,0,0,0
Nairobi,Nairobi,Kitengela (Kajiado),-1.285515,36.8556,Onions (dry),13 KG,actual,1560.0,2023,7,0,0,0,0,0,1,0,0,0
Nairobi,Nairobi,Wakulima (Nairobi),-1.28745,36.83173,"Potatoes (Irish, red)",50 KG,actual,2452.0,2023,7,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Wakulima (Nairobi),-1.28745,36.83173,Rice (aromatic),50 KG,actual,9000.0,2023,7,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Wakulima (Nairobi),-1.28745,36.83173,Sorghum (white),90 KG,actual,6300.0,2023,7,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Wakulima (Nairobi),-1.28745,36.83173,Beans (dolichos),90 KG,actual,16326.0,2023,7,0,1,0,0,0,0,0,0,0
Nairobi,Nairobi,Wakulima (Nairobi),-1.28745,36.83173,Cabbage,126 KG,actual,3314.0,2023,7,0,0,0,0,0,1,0,0,0
Nairobi,Nairobi,Wakulima (Nairobi),-1.28745,36.83173,Kale,50 KG,actual,1583.0,2023,7,0,0,0,0,0,1,0,0,0
Nairobi,Nairobi,Wakulima (Nairobi),-1.28745,36.83173,Onions (dry),13 KG,actual,1533.0,2023,7,0,0,0,0,0,1,0,0,0
North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,Rice (aromatic),50 KG,actual,9550.0,2023,7,0,0,0,0,0,0,0,1,0
North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,Beans (dolichos),90 KG,actual,15525.0,2023,7,0,1,0,0,0,0,0,0,0
North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,Beans (yellow),90 KG,actual,16440.0,2023,7,0,1,0,0,0,0,0,0,0
North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,Cowpeas,90 KG,actual,15030.0,2023,7,0,1,0,0,0,0,0,0,0
North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,Kale,50 KG,actual,2333.0,2023,7,0,0,0,0,0,1,0,0,0
North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,Onions (dry),13 KG,actual,1456.0,2023,7,0,0,0,0,0,1,0,0,0
Nyanza,Kisumu,Kibuye (Kisumu),-0.0927162,34.7691,"Maize (white, dry)",90 KG,actual,7833.0,2023,7,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kibuye (Kisumu),-0.0927162,34.7691,"Potatoes (Irish, white)",50 KG,actual,4100.0,2023,7,0,0,0,0,0,0,0,1,0
Nyanza,Kisumu,Kibuye (Kisumu),-0.0927162,34.7691,Kale,50 KG,actual,1125.0,2023,7,0,0,0,0,0,1,0,0,0
Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,"Maize (white, dry)",90 KG,actual,6188.0,2023,7,0,0,0,0,0,0,0,1,0
Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,Rice (aromatic),50 KG,actual,5500.0,2023,7,0,0,0,0,0,0,0,1,0
Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,Beans (yellow),90 KG,actual,14175.0,2023,7,0,1,0,0,0,0,0,0,0
Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,Kale,50 KG,actual,1750.0,2023,7,0,0,0,0,0,1,0,0,0
Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,Onions (dry),13 KG,actual,780.0,2023,7,0,0,0,0,0,1,0,0,0
Rift Valley,Baringo,Marigat town (Baringo),0.469569,35.980663,Tomatoes,64 KG,actual,3200.0,2023,7,0,0,0,0,0,1,0,0,0
Rift Valley,Kajiado,Illbissil Food Market (Kajiado),-2.09913,36.79296,Cabbage,126 KG,actual,2730.0,2023,7,0,0,0,0,0,1,0,0,0
Rift Valley,Kajiado,Illbissil Food Market (Kajiado),-2.09913,36.79296,Kale,50 KG,actual,1000.0,2023,7,0,0,0,0,0,1,0,0,0
Rift Valley,Kajiado,Illbissil Food Market (Kajiado),-2.09913,36.79296,Tomatoes,64 KG,actual,1920.0,2023,7,0,0,0,0,0,1,0,0,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,"Maize (white, dry)",90 KG,actual,6025.0,2023,7,0,0,0,0,0,0,0,1,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Rice (aromatic),50 KG,actual,10000.0,2023,7,0,0,0,0,0,0,0,1,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Sorghum (white),90 KG,actual,6314.0,2023,7,0,0,0,0,0,0,0,1,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Beans (dolichos),90 KG,actual,14611.5,2023,7,0,1,0,0,0,0,0,0,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Beans (yellow),90 KG,actual,12975.0,2023,7,0,1,0,0,0,0,0,0,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Cowpeas,90 KG,actual,7595.0,2023,7,0,1,0,0,0,0,0,0,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Kale,50 KG,actual,672.0,2023,7,0,0,0,0,0,1,0,0,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Onions (dry),13 KG,actual,1820.0,2023,7,0,0,0,0,0,1,0,0,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Tomatoes,64 KG,actual,2556.0,2023,7,0,0,0,0,0,1,0,0,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,"Maize (white, dry)",90 KG,actual,8100.0,2023,7,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Rice (aromatic),50 KG,actual,8750.0,2023,7,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Beans (dolichos),90 KG,actual,16088.0,2023,7,0,1,0,0,0,0,0,0,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Onions (dry),13 KG,actual,1593.0,2023,7,0,0,0,0,0,1,0,0,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Tomatoes,64 KG,actual,3009.0,2023,7,0,0,0,0,0,1,0,0,0
Rift Valley,West Pokot,Makutano (West Pokot),1.253093,35.076653,"Maize (white, dry)",90 KG,actual,5380.5,2023,7,0,0,0,0,0,0,0,1,0
Rift Valley,West Pokot,Makutano (West Pokot),1.253093,35.076653,"Potatoes (Irish, white)",50 KG,actual,1225.5,2023,7,0,0,0,0,0,0,0,1,0
Rift Valley,West Pokot,Makutano (West Pokot),1.253093,35.076653,Beans (dolichos),90 KG,actual,10859.5,2023,7,0,1,0,0,0,0,0,0,0
Rift Valley,West Pokot,Makutano (West Pokot),1.253093,35.076653,Kale,50 KG,actual,1131.5,2023,7,0,0,0,0,0,1,0,0,0
Rift Valley,West Pokot,Makutano (West Pokot),1.253093,35.076653,Onions (dry),13 KG,actual,1300.0,2023,7,0,0,0,0,0,1,0,0,0
Rift Valley,West Pokot,Makutano (West Pokot),1.253093,35.076653,Tomatoes,64 KG,actual,3013.5,2023,7,0,0,0,0,0,1,0,0,0
Eastern,Kitui,Kitui,-1.366667,38.016667,"Maize (white, dry)",90 KG,actual,5202.0,2023,8,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Wakulima (Nairobi),-1.28745,36.83173,"Potatoes (Irish, white)",50 KG,actual,3000.0,2023,8,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Wakulima (Nairobi),-1.28745,36.83173,Cabbage,126 KG,actual,3150.0,2023,8,0,0,0,0,0,1,0,0,0
Nairobi,Nairobi,Wakulima (Nairobi),-1.28745,36.83173,Kale,50 KG,actual,1500.0,2023,8,0,0,0,0,0,1,0,0,0
Nairobi,Nairobi,Wakulima (Nairobi),-1.28745,36.83173,Onions (dry),13 KG,actual,1560.0,2023,8,0,0,0,0,0,1,0,0,0
Nairobi,Nairobi,Wakulima (Nairobi),-1.28745,36.83173,Tomatoes,64 KG,actual,3200.0,2023,8,0,0,0,0,0,1,0,0,0
North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,Rice (aromatic),50 KG,actual,5000.0,2023,8,0,0,0,0,0,0,0,1,0
North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,Cabbage,126 KG,actual,2520.0,2023,8,0,0,0,0,0,1,0,0,0
North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,Onions (dry),13 KG,actual,1560.0,2023,8,0,0,0,0,0,1,0,0,0
North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,Tomatoes,64 KG,actual,3080.0,2023,8,0,0,0,0,0,1,0,0,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,"Maize (white, dry)",90 KG,actual,4599.0,2023,8,0,0,0,0,0,0,0,1,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Rice (aromatic),50 KG,actual,8650.0,2023,8,0,0,0,0,0,0,0,1,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Sorghum (white),90 KG,actual,6003.0,2023,8,0,0,0,0,0,0,0,1,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Beans (rosecoco),90 KG,actual,13500.0,2023,8,0,1,0,0,0,0,0,0,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Cowpeas,90 KG,actual,9000.0,2023,8,0,1,0,0,0,0,0,0,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Cabbage,126 KG,actual,3150.0,2023,8,0,0,0,0,0,1,0,0,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Kale,50 KG,actual,1165.0,2023,8,0,0,0,0,0,1,0,0,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Onions (dry),13 KG,actual,2080.0,2023,8,0,0,0,0,0,1,0,0,0
Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,"Potatoes (Irish, white)",50 KG,actual,2000.0,2023,9,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,Rice (aromatic),50 KG,actual,8500.0,2023,9,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,Onions (dry),13 KG,actual,1300.0,2023,9,0,0,0,0,0,1,0,0,0
Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,Tomatoes,64 KG,actual,3654.4,2023,9,0,0,0,0,0,1,0,0,0
Nairobi,Nairobi,Wakulima (Nairobi),-1.28745,36.83173,Cabbage,126 KG,actual,2520.0,2023,9,0,0,0,0,0,1,0,0,0
Nairobi,Nairobi,Wakulima (Nairobi),-1.28745,36.83173,Kale,50 KG,actual,1500.0,2023,9,0,0,0,0,0,1,0,0,0
Nairobi,Nairobi,Wakulima (Nairobi),-1.28745,36.83173,Onions (dry),13 KG,actual,1500.2,2023,9,0,0,0,0,0,1,0,0,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,"Maize (white, dry)",90 KG,actual,4500.0,2023,9,0,0,0,0,0,0,0,1,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Rice (aromatic),50 KG,actual,8650.0,2023,9,0,0,0,0,0,0,0,1,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Sorghum (white),90 KG,actual,6003.0,2023,9,0,0,0,0,0,0,0,1,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Beans (dolichos),90 KG,actual,13500.0,2023,9,0,1,0,0,0,0,0,0,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Beans (rosecoco),90 KG,actual,13500.0,2023,9,0,1,0,0,0,0,0,0,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Cowpeas,90 KG,actual,9000.0,2023,9,0,1,0,0,0,0,0,0,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Cabbage,126 KG,actual,2520.0,2023,9,0,0,0,0,0,1,0,0,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Kale,50 KG,actual,800.0,2023,9,0,0,0,0,0,1,0,0,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Onions (dry),13 KG,actual,1950.0,2023,9,0,0,0,0,0,1,0,0,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Cabbage,126 KG,actual,4400.0,2023,9,0,0,0,0,0,1,0,0,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Kale,50 KG,actual,1500.0,2023,9,0,0,0,0,0,1,0,0,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Tomatoes,64 KG,actual,4200.0,2023,9,0,0,0,0,0,1,0,0,0
Eastern,Kitui,Kitui,-1.366667,38.016667,"Maize (white, dry)",90 KG,actual,5133.33,2023,10,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,Rice (aromatic),50 KG,actual,7500.0,2023,10,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,Beans (dolichos),90 KG,actual,13500.0,2023,10,0,1,0,0,0,0,0,0,0
Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,Beans (rosecoco),90 KG,actual,14500.0,2023,10,0,1,0,0,0,0,0,0,0
Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,Tomatoes,64 KG,actual,5120.0,2023,10,0,0,0,0,0,1,0,0,0
Nairobi,Nairobi,Wakulima (Nairobi),-1.28745,36.83173,Kale,50 KG,actual,1700.0,2023,10,0,0,0,0,0,1,0,0,0
Nairobi,Nairobi,Wakulima (Nairobi),-1.28745,36.83173,Tomatoes,64 KG,actual,3200.0,2023,10,0,0,0,0,0,1,0,0,0
North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,Rice (aromatic),50 KG,actual,6000.0,2023,10,0,0,0,0,0,0,0,1,0
North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,Cabbage,126 KG,actual,2520.0,2023,10,0,0,0,0,0,1,0,0,0
North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,Kale,50 KG,actual,2150.0,2023,10,0,0,0,0,0,1,0,0,0
North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,Onions (dry),13 KG,actual,1560.0,2023,10,0,0,0,0,0,1,0,0,0
North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,Tomatoes,64 KG,actual,3220.0,2023,10,0,0,0,0,0,1,0,0,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Beans (rosecoco),90 KG,actual,13500.0,2023,10,0,1,0,0,0,0,0,0,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Kale,50 KG,actual,1165.0,2023,10,0,0,0,0,0,1,0,0,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Onions (dry),13 KG,actual,2080.0,2023,10,0,0,0,0,0,1,0,0,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Tomatoes,64 KG,actual,3840.0,2023,10,0,0,0,0,0,1,0,0,0
Eastern,Makueni,Kathonzweni (Makueni),-1.91347,37.73165,"Potatoes (Irish, red)",50 KG,actual,2000.0,2023,12,0,0,0,0,0,0,0,1,0
Eastern,Makueni,Kathonzweni (Makueni),-1.91347,37.73165,Cabbage,126 KG,actual,2457.0,2023,12,0,0,0,0,0,1,0,0,0
Eastern,Makueni,Kathonzweni (Makueni),-1.91347,37.73165,Tomatoes,64 KG,actual,4800.0,2023,12,0,0,0,0,0,1,0,0,0
Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,"Maize (white, dry)",90 KG,actual,4549.5,2023,12,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,"Potatoes (Irish, white)",50 KG,actual,2500.0,2023,12,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,Rice (aromatic),50 KG,actual,7625.0,2023,12,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,Beans (dolichos),90 KG,actual,14796.0,2023,12,0,1,0,0,0,0,0,0,0
Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,Cowpeas,90 KG,actual,12897.0,2023,12,0,1,0,0,0,0,0,0,0
Nairobi,Nairobi,Wakulima (Nairobi),-1.28745,36.83173,"Potatoes (Irish, red)",50 KG,actual,5000.0,2023,12,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Wakulima (Nairobi),-1.28745,36.83173,Cabbage,126 KG,actual,3150.0,2023,12,0,0,0,0,0,1,0,0,0
Nairobi,Nairobi,Wakulima (Nairobi),-1.28745,36.83173,Kale,50 KG,actual,1250.0,2023,12,0,0,0,0,0,1,0,0,0
Nairobi,Nairobi,Wakulima (Nairobi),-1.28745,36.83173,Onions (dry),13 KG,actual,1625.0,2023,12,0,0,0,0,0,1,0,0,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,"Potatoes (Irish, white)",50 KG,actual,3241.67,2023,12,0,0,0,0,0,0,0,1,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Rice (aromatic),50 KG,actual,8666.67,2023,12,0,0,0,0,0,0,0,1,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Beans (dolichos),90 KG,actual,16200.0,2023,12,0,1,0,0,0,0,0,0,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Beans (rosecoco),90 KG,actual,12600.0,2023,12,0,1,0,0,0,0,0,0,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Cowpeas,90 KG,actual,9000.0,2023,12,0,1,0,0,0,0,0,0,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Cabbage,126 KG,actual,2100.0,2023,12,0,0,0,0,0,1,0,0,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Onions (dry),13 KG,actual,1718.89,2023,12,0,0,0,0,0,1,0,0,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Tomatoes,64 KG,actual,4231.11,2023,12,0,0,0,0,0,1,0,0,0
Coast,Kwale,Vanga (Kwale),-4.65973,39.2167,Tomatoes,64 KG,actual,3200.0,2024,1,0,0,0,0,0,1,0,0,0
Eastern,Makueni,Kathonzweni (Makueni),-1.91347,37.73165,"Potatoes (Irish, red)",50 KG,actual,2050.0,2024,1,0,0,0,0,0,0,0,1,0
Eastern,Makueni,Kathonzweni (Makueni),-1.91347,37.73165,Cabbage,126 KG,actual,4195.8,2024,1,0,0,0,0,0,1,0,0,0
Eastern,Makueni,Kathonzweni (Makueni),-1.91347,37.73165,Onions (dry),13 KG,actual,1820.0,2024,1,0,0,0,0,0,1,0,0,0
Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,Rice (aromatic),50 KG,actual,8250.0,2024,1,0,0,0,0,0,0,0,1,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,"Maize (white, dry)",90 KG,actual,4100.14,2024,1,0,0,0,0,0,0,0,1,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,"Potatoes (Irish, red)",50 KG,actual,3000.0,2024,1,0,0,0,0,0,0,0,1,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Rice (aromatic),50 KG,actual,8800.0,2024,1,0,0,0,0,0,0,0,1,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Beans (dolichos),90 KG,actual,16200.0,2024,1,0,1,0,0,0,0,0,0,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Beans (rosecoco),90 KG,actual,12600.0,2024,1,0,1,0,0,0,0,0,0,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Cowpeas,90 KG,actual,9000.0,2024,1,0,1,0,0,0,0,0,0,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Kale,50 KG,actual,1880.0,2024,1,0,0,0,0,0,1,0,0,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Onions (dry),13 KG,actual,1634.29,2024,1,0,0,0,0,0,1,0,0,0
Central,Nyeri,Karatina (Nyeri),-0.4817,37.1251,Cabbage,126 KG,actual,2205.0,2024,2,0,0,0,0,0,1,0,0,0
Central,Nyeri,Karatina (Nyeri),-0.4817,37.1251,Kale,50 KG,actual,875.0,2024,2,0,0,0,0,0,1,0,0,0
Central,Nyeri,Karatina (Nyeri),-0.4817,37.1251,Onions (dry),13 KG,actual,1690.0,2024,2,0,0,0,0,0,1,0,0,0
Eastern,Makueni,Kathonzweni (Makueni),-1.91347,37.73165,Cowpeas,90 KG,actual,5400.0,2024,2,0,1,0,0,0,0,0,0,0
Eastern,Makueni,Kathonzweni (Makueni),-1.91347,37.73165,Cabbage,126 KG,actual,3555.72,2024,2,0,0,0,0,0,1,0,0,0
Eastern,Makueni,Kathonzweni (Makueni),-1.91347,37.73165,Onions (dry),13 KG,actual,1853.0,2024,2,0,0,0,0,0,1,0,0,0
Eastern,Meru South,Kaanwa (Tharaka Nithi),-0.3211866,37.71912,Beans (yellow),90 KG,actual,10350.0,2024,2,0,1,0,0,0,0,0,0,0
Nairobi,Nairobi,Wakulima (Nairobi),-1.28745,36.83173,"Potatoes (Irish, red)",50 KG,actual,3666.5,2024,2,0,0,0,0,0,0,0,1,0
Nairobi,Nairobi,Wakulima (Nairobi),-1.28745,36.83173,Cabbage,126 KG,actual,3465.0,2024,2,0,0,0,0,0,1,0,0,0
Nairobi,Nairobi,Wakulima (Nairobi),-1.28745,36.83173,Kale,50 KG,actual,1500.0,2024,2,0,0,0,0,0,1,0,0,0
Nairobi,Nairobi,Wakulima (Nairobi),-1.28745,36.83173,Onions (dry),13 KG,actual,1560.0,2024,2,0,0,0,0,0,1,0,0,0
Nairobi,Nairobi,Wakulima (Nairobi),-1.28745,36.83173,Tomatoes,64 KG,actual,5376.0,2024,2,0,0,0,0,0,1,0,0,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Rice (aromatic),50 KG,actual,9000.0,2024,2,0,0,0,0,0,0,0,1,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Beans (dolichos),90 KG,actual,16342.2,2024,2,0,1,0,0,0,0,0,0,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Beans (rosecoco),90 KG,actual,10600.2,2024,2,0,1,0,0,0,0,0,0,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Cowpeas,90 KG,actual,8194.5,2024,2,0,1,0,0,0,0,0,0,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Cabbage,126 KG,actual,3879.54,2024,2,0,0,0,0,0,1,0,0,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Kale,50 KG,actual,917.5,2024,2,0,0,0,0,0,1,0,0,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Onions (dry),13 KG,actual,1779.0,2024,2,0,0,0,0,0,1,0,0,0
Rift Valley,Nakuru,Wakulima (Nakuru),-0.303099,36.080026,Tomatoes,64 KG,actual,3671.68,2024,2,0,0,0,0,0,1,0,0,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,"Maize (white, dry)",90 KG,actual,4050.0,2024,2,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,"Potatoes (Irish, white)",50 KG,actual,2315.0,2024,2,0,0,0,0,0,0,0,1,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Cabbage,126 KG,actual,3884.58,2024,2,0,0,0,0,0,1,0,0,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Kale,50 KG,actual,1625.0,2024,2,0,0,0,0,0,1,0,0,0
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),0.516667,35.283333,Tomatoes,64 KG,actual,3840.0,2024,2,0,0,0,0,0,1,0,0,0
