date,region,county,market_name,lat,lon,food_category,food_item,measurement_unit,local_price,normalized_unit
2021-02-15,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,miscellaneous food,Salt,200 G,12.29,0.2
2021-02-15,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,oil and fats,Oil (vegetable),L,190.83,1.0
2021-02-15,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,vegetables and fruits,Bananas,Unit,20.0,-1.0
2021-02-15,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,vegetables and fruits,Cabbage,Head,73.33,-1.0
2021-02-15,Rift Valley,Turkana,Kakuma 3,3.768113,34.82177,vegetables and fruits,Kale,Bunch,10.0,-1.0
2021-02-15,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,cereals and tubers,Maize flour,KG,67.0,1.0
2021-02-15,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,cereals and tubers,Potatoes (Irish),KG,51.88,1.0
2021-02-15,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,cereals and tubers,Rice,KG,95.5,1.0
2021-02-15,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,cereals and tubers,Wheat flour,KG,74.12,1.0
2021-02-15,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,"meat, fish and eggs",Meat (beef),KG,425.0,1.0
2021-02-15,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,"meat, fish and eggs",Meat (goat),KG,495.0,1.0
2021-02-15,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,milk and dairy,Milk (UHT),500 ML,74.38,0.5
2021-02-15,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,miscellaneous food,Salt,200 G,13.62,0.2
2021-02-15,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,pulses and nuts,Beans (dry),KG,120.5,1.0
2021-02-15,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,vegetables and fruits,Bananas,Unit,20.0,-1.0
2021-02-15,Rift Valley,Turkana,Kakuma 4,3.743085,34.806445,vegetables and fruits,Cabbage,Head,65.0,-1.0
2021-02-15,Rift Valley,Turkana,Kalobeyei (Village 1),3.7685127183795,34.7279993724078,cereals and tubers,Rice,KG,100.0,1.0
2021-02-15,Rift Valley,Turkana,Kalobeyei (Village 1),3.7685127183795,34.7279993724078,"meat, fish and eggs",Meat (beef),KG,475.0,1.0
2021-02-15,Rift Valley,Turkana,Kalobeyei (Village 1),3.7685127183795,34.7279993724078,miscellaneous food,Sugar,KG,117.08,1.0
2021-02-15,Rift Valley,Turkana,Kalobeyei (Village 1),3.7685127183795,34.7279993724078,pulses and nuts,Beans (dry),KG,107.5,1.0
2021-02-15,Rift Valley,Turkana,Kalobeyei (Village 2),3.76088778488338,34.7528316825628,cereals and tubers,Maize,KG,47.08,1.0
2021-02-15,Rift Valley,Turkana,Kalobeyei (Village 2),3.76088778488338,34.7528316825628,cereals and tubers,Potatoes (Irish),KG,50.0,1.0
2021-02-15,Rift Valley,Turkana,Kalobeyei (Village 2),3.76088778488338,34.7528316825628,cereals and tubers,Rice,KG,98.33,1.0
2021-02-15,Rift Valley,Turkana,Kalobeyei (Village 2),3.76088778488338,34.7528316825628,cereals and tubers,Sorghum,KG,40.0,1.0
2021-02-15,Rift Valley,Turkana,Kalobeyei (Village 2),3.76088778488338,34.7528316825628,cereals and tubers,Wheat flour,KG,72.08,1.0
2021-02-15,Rift Valley,Turkana,Kalobeyei (Village 2),3.76088778488338,34.7528316825628,miscellaneous food,Sugar,KG,112.5,1.0
2021-02-15,Rift Valley,Turkana,Kalobeyei (Village 2),3.76088778488338,34.7528316825628,oil and fats,Oil (vegetable),L,187.08,1.0
2021-02-15,Rift Valley,Turkana,Kalobeyei (Village 2),3.76088778488338,34.7528316825628,pulses and nuts,Beans (dry),KG,113.33,1.0
2021-02-15,Rift Valley,Turkana,Kalobeyei (Village 2),3.76088778488338,34.7528316825628,vegetables and fruits,Cabbage,Head,70.0,-1.0
2021-02-15,Rift Valley,Turkana,Kalobeyei (Village 3),3.7478492,34.7617195,cereals and tubers,Maize,KG,37.5,1.0
2021-02-15,Rift Valley,Turkana,Kalobeyei (Village 3),3.7478492,34.7617195,cereals and tubers,Wheat flour,KG,75.0,1.0
2021-02-15,Rift Valley,Turkana,Kalobeyei (Village 3),3.7478492,34.7617195,milk and dairy,Milk (UHT),500 ML,50.0,0.5
2021-02-15,Rift Valley,Turkana,Kalobeyei (Village 3),3.7478492,34.7617195,miscellaneous food,Salt,200 G,12.5,0.2
2021-02-15,Rift Valley,Turkana,Kalobeyei (Village 3),3.7478492,34.7617195,miscellaneous food,Sugar,KG,120.0,1.0
2021-02-15,Rift Valley,Turkana,Kalobeyei (Village 3),3.7478492,34.7617195,oil and fats,Oil (vegetable),L,200.0,1.0
2021-02-15,Rift Valley,Turkana,Kalobeyei (Village 3),3.7478492,34.7617195,pulses and nuts,Beans (dry),KG,120.0,1.0
2021-02-15,Rift Valley,Turkana,Lodwar town,3.11904,35.598337,cereals and tubers,Maize,KG,50.0,1.0
2021-02-15,Rift Valley,Turkana,Lodwar town,3.11904,35.598337,cereals and tubers,Maize flour,KG,70.0,1.0
2021-02-15,Rift Valley,Turkana,Lodwar town,3.11904,35.598337,cereals and tubers,Potatoes (Irish),KG,50.0,1.0
2021-02-15,Rift Valley,Turkana,Lodwar town,3.11904,35.598337,cereals and tubers,Rice,KG,105.0,1.0
2021-02-15,Rift Valley,Turkana,Lodwar town,3.11904,35.598337,cereals and tubers,Wheat flour,KG,80.0,1.0
2021-02-15,Rift Valley,Turkana,Lodwar town,3.11904,35.598337,miscellaneous food,Salt,200 G,8.5,0.2
2021-02-15,Rift Valley,Turkana,Lodwar town,3.11904,35.598337,miscellaneous food,Sugar,KG,120.0,1.0
2021-02-15,Rift Valley,Turkana,Lodwar town,3.11904,35.598337,oil and fats,Oil (vegetable),L,228.75,1.0
2021-02-15,Rift Valley,Turkana,Lodwar town,3.11904,35.598337,pulses and nuts,Beans (dry),KG,125.0,1.0
2021-02-15,Rift Valley,Turkana,Lodwar town,3.11904,35.598337,vegetables and fruits,Cabbage,Head,100.0,-1.0
2021-02-15,Rift Valley,Turkana,Lodwar town,3.11904,35.598337,vegetables and fruits,Kale,Bunch,20.0,-1.0
2021-02-15,Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,cereals and tubers,Maize,KG,45.0,1.0
2021-02-15,Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,cereals and tubers,Maize flour,KG,70.0,1.0
2021-02-15,Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,cereals and tubers,Potatoes (Irish),KG,48.33,1.0
2021-02-15,Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,cereals and tubers,Rice,KG,110.0,1.0
2021-02-15,Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,"meat, fish and eggs",Meat (camel),KG,400.0,1.0
2021-02-15,Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,milk and dairy,"Milk (camel, fresh)",L,200.0,1.0
2021-02-15,Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,miscellaneous food,Sugar,KG,120.0,1.0
2021-02-15,Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,pulses and nuts,Beans (dry),KG,116.67,1.0
2021-02-15,Rift Valley,Turkana,Mogadishu (Kakuma),3.71708,34.850333,vegetables and fruits,Bananas,Unit,20.0,-1.0
2021-03-15,Coast,Mombasa,Bangladesh (Mombasa),-4.011759614,39.63346,cereals and tubers,Maize flour,KG,51.17,1.0
2021-03-15,Coast,Mombasa,Bangladesh (Mombasa),-4.011759614,39.63346,cereals and tubers,Potatoes (Irish),KG,65.0,1.0
2021-03-15,Coast,Mombasa,Bangladesh (Mombasa),-4.011759614,39.63346,cereals and tubers,Wheat flour,KG,70.0,1.0
2021-03-15,Coast,Mombasa,Bangladesh (Mombasa),-4.011759614,39.63346,miscellaneous food,Salt,200 G,20.0,0.2
2021-03-15,Coast,Mombasa,Bangladesh (Mombasa),-4.011759614,39.63346,oil and fats,Oil (vegetable),L,200.0,1.0
2021-03-15,Coast,Mombasa,Bangladesh (Mombasa),-4.011759614,39.63346,pulses and nuts,Beans (dry),KG,100.0,1.0
2021-03-15,Coast,Mombasa,Bangladesh (Mombasa),-4.011759614,39.63346,vegetables and fruits,Bananas,Unit,10.0,-1.0
2021-03-15,Coast,Mombasa,Junda (Mombasa),-4.0070984,39.6776164,cereals and tubers,Maize flour,KG,60.0,1.0
2021-03-15,Coast,Mombasa,Junda (Mombasa),-4.0070984,39.6776164,cereals and tubers,Potatoes (Irish),KG,80.0,1.0
2021-03-15,Coast,Mombasa,Junda (Mombasa),-4.0070984,39.6776164,cereals and tubers,Wheat flour,KG,66.67,1.0
2021-03-15,Coast,Mombasa,Junda (Mombasa),-4.0070984,39.6776164,"meat, fish and eggs",Meat (beef),KG,500.0,1.0
2021-03-15,Coast,Mombasa,Junda (Mombasa),-4.0070984,39.6776164,milk and dairy,Milk (UHT),500 ML,56.67,0.5
2021-03-15,Coast,Mombasa,Junda (Mombasa),-4.0070984,39.6776164,miscellaneous food,Salt,200 G,11.67,0.2
2021-03-15,Coast,Mombasa,Junda (Mombasa),-4.0070984,39.6776164,oil and fats,Oil (vegetable),L,200.0,1.0
2021-03-15,Coast,Mombasa,Junda (Mombasa),-4.0070984,39.6776164,pulses and nuts,Beans (dry),KG,100.0,1.0
2021-03-15,Coast,Mombasa,Kalahari (Mombasa),-4.03142174,39.63053881,cereals and tubers,Maize,KG,53.5,1.0
2021-03-15,Coast,Mombasa,Kalahari (Mombasa),-4.03142174,39.63053881,cereals and tubers,Maize flour,KG,61.0,1.0
2021-03-15,Coast,Mombasa,Kalahari (Mombasa),-4.03142174,39.63053881,cereals and tubers,Rice,KG,91.54,1.0
2021-03-15,Coast,Mombasa,Kalahari (Mombasa),-4.03142174,39.63053881,cereals and tubers,Wheat flour,KG,61.5,1.0
2021-03-15,Coast,Mombasa,Kalahari (Mombasa),-4.03142174,39.63053881,"meat, fish and eggs",Meat (beef),KG,482.0,1.0
2021-03-15,Coast,Mombasa,Kalahari (Mombasa),-4.03142174,39.63053881,milk and dairy,Milk (UHT),500 ML,50.0,0.5
2021-03-15,Coast,Mombasa,Kalahari (Mombasa),-4.03142174,39.63053881,miscellaneous food,Salt,200 G,10.0,0.2
2021-03-15,Coast,Mombasa,Kalahari (Mombasa),-4.03142174,39.63053881,oil and fats,Cooking fat,KG,153.75,1.0
2021-03-15,Coast,Mombasa,Kalahari (Mombasa),-4.03142174,39.63053881,oil and fats,Oil (vegetable),L,187.37,1.0
2021-03-15,Coast,Mombasa,Kalahari (Mombasa),-4.03142174,39.63053881,pulses and nuts,Beans (dry),KG,97.7,1.0
2021-03-15,Coast,Mombasa,Moroto (Mombasa),-4.033844222,39.65619357,cereals and tubers,Maize flour,KG,53.0,1.0
2021-03-15,Coast,Mombasa,Moroto (Mombasa),-4.033844222,39.65619357,cereals and tubers,Potatoes (Irish),KG,67.0,1.0
2021-03-15,Coast,Mombasa,Moroto (Mombasa),-4.033844222,39.65619357,cereals and tubers,Wheat flour,KG,65.0,1.0
2021-03-15,Coast,Mombasa,Moroto (Mombasa),-4.033844222,39.65619357,"meat, fish and eggs",Meat (goat),KG,486.67,1.0
2021-03-15,Coast,Mombasa,Moroto (Mombasa),-4.033844222,39.65619357,milk and dairy,Milk (UHT),500 ML,51.0,0.5
2021-03-15,Coast,Mombasa,Moroto (Mombasa),-4.033844222,39.65619357,miscellaneous food,Salt,200 G,15.8,0.2
2021-03-15,Coast,Mombasa,Moroto (Mombasa),-4.033844222,39.65619357,miscellaneous food,Sugar,KG,112.0,1.0
2021-03-15,Coast,Mombasa,Moroto (Mombasa),-4.033844222,39.65619357,oil and fats,Oil (vegetable),L,196.5,1.0
2021-03-15,Coast,Mombasa,Moroto (Mombasa),-4.033844222,39.65619357,pulses and nuts,Beans (dry),KG,103.0,1.0
2021-03-15,Coast,Mombasa,Moroto (Mombasa),-4.033844222,39.65619357,vegetables and fruits,Bananas,Unit,10.0,-1.0
2021-03-15,Eastern,Isiolo,Isiolo town,0.347132,37.580768,cereals and tubers,Maize,KG,55.0,1.0
2021-03-15,Eastern,Isiolo,Isiolo town,0.347132,37.580768,cereals and tubers,Potatoes (Irish),KG,80.0,1.0
2021-03-15,Eastern,Isiolo,Isiolo town,0.347132,37.580768,cereals and tubers,Sorghum,KG,35.0,1.0
2021-03-15,Eastern,Isiolo,Isiolo town,0.347132,37.580768,"meat, fish and eggs",Meat (beef),KG,500.0,1.0
2021-03-15,Eastern,Isiolo,Isiolo town,0.347132,37.580768,"meat, fish and eggs",Meat (camel),KG,400.0,1.0
2021-03-15,Eastern,Isiolo,Isiolo town,0.347132,37.580768,miscellaneous food,Salt,200 G,10.0,0.2
2021-03-15,Eastern,Isiolo,Isiolo town,0.347132,37.580768,miscellaneous food,Sugar,KG,122.5,1.0
2021-03-15,Eastern,Isiolo,Isiolo town,0.347132,37.580768,oil and fats,Oil (vegetable),L,200.0,1.0
2021-03-15,Eastern,Isiolo,Isiolo town,0.347132,37.580768,pulses and nuts,Beans (dry),KG,132.5,1.0
2021-03-15,Eastern,Isiolo,Isiolo town,0.347132,37.580768,vegetables and fruits,Bananas,Unit,7.0,-1.0
2021-03-15,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,cereals and tubers,Maize,KG,47.94,1.0
2021-03-15,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,cereals and tubers,Maize flour,KG,54.51,1.0
2021-03-15,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,cereals and tubers,Potatoes (Irish),KG,50.0,1.0
2021-03-15,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,cereals and tubers,Rice,KG,88.84,1.0
2021-03-15,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,"meat, fish and eggs",Meat (beef),KG,529.41,1.0
2021-03-15,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,milk and dairy,Milk (UHT),500 ML,50.0,0.5
2021-03-15,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,miscellaneous food,Sugar,KG,103.29,1.0
2021-03-15,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,oil and fats,Cooking fat,KG,148.28,1.0
2021-03-15,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,oil and fats,Oil (vegetable),L,181.82,1.0
2021-03-15,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,pulses and nuts,Beans (dry),KG,74.06,1.0
2021-03-15,Nairobi,Nairobi,Dandora (Nairobi),-1.25,36.9,vegetables and fruits,Bananas,Unit,5.0,-1.0
2021-03-15,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Maize,KG,50.0,1.0
2021-03-15,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Maize flour,KG,55.56,1.0
2021-03-15,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Potatoes (Irish),KG,49.8,1.0
2021-03-15,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Rice,KG,90.19,1.0
2021-03-15,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,cereals and tubers,Sorghum,KG,70.0,1.0
2021-03-15,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,"meat, fish and eggs",Meat (beef),KG,541.49,1.0
2021-03-15,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,milk and dairy,Milk (UHT),500 ML,50.45,0.5
2021-03-15,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,milk and dairy,"Milk (camel, fresh)",L,57.5,1.0
2021-03-15,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,oil and fats,Oil (vegetable),L,180.21,1.0
2021-03-15,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,pulses and nuts,Beans (dry),KG,70.41,1.0
2021-03-15,Nairobi,Nairobi,Kangemi (Nairobi),-1.269275,36.744238,vegetables and fruits,Bananas,Unit,5.0,-1.0
2021-03-15,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,cereals and tubers,Maize,KG,48.18,1.0
2021-03-15,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,cereals and tubers,Maize flour,KG,51.1,1.0
2021-03-15,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,cereals and tubers,Potatoes (Irish),KG,50.0,1.0
2021-03-15,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,cereals and tubers,Wheat flour,KG,63.92,1.0
2021-03-15,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,"meat, fish and eggs",Meat (beef),KG,549.25,1.0
2021-03-15,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,milk and dairy,Milk (UHT),500 ML,50.63,0.5
2021-03-15,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,miscellaneous food,Sugar,KG,105.36,1.0
2021-03-15,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,oil and fats,Oil (vegetable),L,180.0,1.0
2021-03-15,Nairobi,Nairobi,Kawangware (Nairobi),-1.28444,36.74361,pulses and nuts,Beans (dry),KG,91.05,1.0
2021-03-15,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,cereals and tubers,Maize,KG,50.0,1.0
2021-03-15,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,cereals and tubers,Maize flour,KG,55.31,1.0
2021-03-15,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,cereals and tubers,Potatoes (Irish),KG,50.17,1.0
2021-03-15,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,cereals and tubers,Rice,KG,89.76,1.0
2021-03-15,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,cereals and tubers,Sorghum,KG,70.0,1.0
2021-03-15,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,"meat, fish and eggs",Meat (beef),KG,545.0,1.0
2021-03-15,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,milk and dairy,Milk (UHT),500 ML,50.04,0.5
2021-03-15,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,miscellaneous food,Salt,200 G,10.0,0.2
2021-03-15,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,miscellaneous food,Sugar,KG,103.13,1.0
2021-03-15,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,oil and fats,Oil (vegetable),L,173.63,1.0
2021-03-15,Nairobi,Nairobi,Kibra (Nairobi),-1.3166,36.78333,pulses and nuts,Beans (dry),KG,72.22,1.0
2021-03-15,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,cereals and tubers,Maize,KG,45.02,1.0
2021-03-15,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,cereals and tubers,Maize flour,KG,53.09,1.0
2021-03-15,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,cereals and tubers,Potatoes (Irish),KG,45.9,1.0
2021-03-15,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,cereals and tubers,Rice,KG,89.49,1.0
2021-03-15,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,cereals and tubers,Sorghum,KG,67.5,1.0
2021-03-15,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,"meat, fish and eggs",Meat (beef),KG,542.25,1.0
2021-03-15,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,milk and dairy,Milk (UHT),500 ML,50.0,0.5
2021-03-15,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,milk and dairy,"Milk (camel, fresh)",L,65.0,1.0
2021-03-15,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,miscellaneous food,Sugar,KG,102.65,1.0
2021-03-15,Nairobi,Nairobi,Mathare (Nairobi),-1.256,36.8572,pulses and nuts,Beans (dry),KG,72.99,1.0
2021-03-15,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,cereals and tubers,Maize,KG,47.5,1.0
2021-03-15,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,cereals and tubers,Maize flour,KG,53.66,1.0
2021-03-15,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,cereals and tubers,Rice,KG,90.0,1.0
2021-03-15,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,cereals and tubers,Wheat flour,KG,69.25,1.0
2021-03-15,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,"meat, fish and eggs",Meat (camel),KG,443.0,1.0
2021-03-15,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,milk and dairy,Milk (UHT),500 ML,50.0,0.5
2021-03-15,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,milk and dairy,"Milk (camel, fresh)",L,60.0,1.0
2021-03-15,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,miscellaneous food,Salt,200 G,9.93,0.2
2021-03-15,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,miscellaneous food,Sugar,KG,103.05,1.0
2021-03-15,Nairobi,Nairobi,Mukuru (Nairobi),-1.3027,36.8844,pulses and nuts,Beans (dry),KG,74.41,1.0
2021-03-15,North Eastern,Garissa,Dadaab town,0.056303,40.307342,cereals and tubers,Maize flour,KG,60.0,1.0
2021-03-15,North Eastern,Garissa,Dadaab town,0.056303,40.307342,cereals and tubers,Potatoes (Irish),KG,50.0,1.0
2021-03-15,North Eastern,Garissa,Dadaab town,0.056303,40.307342,cereals and tubers,Rice,KG,90.0,1.0
2021-03-15,North Eastern,Garissa,Dadaab town,0.056303,40.307342,cereals and tubers,Wheat flour,KG,70.0,1.0
2021-03-15,North Eastern,Garissa,Dadaab town,0.056303,40.307342,milk and dairy,Milk (UHT),500 ML,40.0,0.5
2021-03-15,North Eastern,Garissa,Dadaab town,0.056303,40.307342,miscellaneous food,Salt,200 G,10.0,0.2
2021-03-15,North Eastern,Garissa,Dadaab town,0.056303,40.307342,miscellaneous food,Sugar,KG,100.0,1.0
2021-03-15,North Eastern,Garissa,Dadaab town,0.056303,40.307342,pulses and nuts,Beans (dry),KG,90.0,1.0
2021-03-15,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,cereals and tubers,Maize flour,KG,63.95,1.0
2021-03-15,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,cereals and tubers,Potatoes (Irish),KG,50.0,1.0
2021-03-15,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,cereals and tubers,Rice,KG,83.88,1.0
2021-03-15,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,cereals and tubers,Sorghum,KG,36.92,1.0
2021-03-15,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,cereals and tubers,Wheat flour,KG,74.51,1.0
2021-03-15,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,"meat, fish and eggs",Meat (beef),KG,400.0,1.0
2021-03-15,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,"meat, fish and eggs",Meat (camel),KG,450.0,1.0
2021-03-15,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,milk and dairy,Milk (UHT),500 ML,62.5,0.5
2021-03-15,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,miscellaneous food,Salt,200 G,10.0,0.2
2021-03-15,North Eastern,Garissa,Dagahaley (Daadab),0.185656,40.291621,miscellaneous food,Sugar,KG,94.73,1.0
2021-03-15,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,cereals and tubers,Maize,KG,62.0,1.0
2021-03-15,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,cereals and tubers,Maize flour,KG,70.0,1.0
2021-03-15,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,cereals and tubers,Potatoes (Irish),KG,55.0,1.0
2021-03-15,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,milk and dairy,Milk (UHT),500 ML,30.0,0.5
2021-03-15,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,miscellaneous food,Salt,200 G,21.67,0.2
2021-03-15,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,miscellaneous food,Sugar,KG,106.0,1.0
2021-03-15,North Eastern,Garissa,Garissa town (Garissa),-0.459682,39.64136,oil and fats,Oil (vegetable),L,200.0,1.0
2021-03-15,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,cereals and tubers,Maize flour,KG,66.66,1.0
2021-03-15,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,cereals and tubers,Potatoes (Irish),KG,50.75,1.0
2021-03-15,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,cereals and tubers,Rice,KG,87.47,1.0
2021-03-15,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,"meat, fish and eggs",Meat (camel),KG,400.0,1.0
2021-03-15,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,milk and dairy,Milk (UHT),500 ML,29.87,0.5
2021-03-15,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,miscellaneous food,Salt,200 G,10.0,0.2
2021-03-15,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,miscellaneous food,Sugar,KG,94.02,1.0
2021-03-15,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,oil and fats,Oil (vegetable),L,205.73,1.0
2021-03-15,North Eastern,Garissa,Hagadera (Daadab),0.005502,40.367772,pulses and nuts,Beans (dry),KG,92.13,1.0
2021-03-15,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,cereals and tubers,Maize,KG,58.89,1.0
2021-03-15,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,cereals and tubers,Potatoes (Irish),KG,52.87,1.0
2021-03-15,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,cereals and tubers,Rice,KG,85.15,1.0
2021-03-15,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,"meat, fish and eggs",Meat (beef),KG,517.85,1.0
2021-03-15,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,"meat, fish and eggs",Meat (camel),KG,519.86,1.0
2021-03-15,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,milk and dairy,"Milk (camel, fresh)",L,160.0,1.0
2021-03-15,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,miscellaneous food,Salt,200 G,10.0,0.2
2021-03-15,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,oil and fats,Oil (vegetable),L,194.94,1.0
2021-03-15,North Eastern,Garissa,IFO (Daadab),0.110807,40.316079,pulses and nuts,Beans (dry),KG,100.29,1.0
2021-03-15,North Eastern,Wajir,Wajir town,1.750845,40.058478,cereals and tubers,Maize,KG,50.0,1.0
2021-03-15,North Eastern,Wajir,Wajir town,1.750845,40.058478,cereals and tubers,Maize flour,KG,68.33,1.0
2021-03-15,North Eastern,Wajir,Wajir town,1.750845,40.058478,cereals and tubers,Potatoes (Irish),KG,100.0,1.0
2021-03-15,North Eastern,Wajir,Wajir town,1.750845,40.058478,cereals and tubers,Rice,KG,145.0,1.0
2021-03-15,North Eastern,Wajir,Wajir town,1.750845,40.058478,cereals and tubers,Wheat flour,KG,78.75,1.0
