date,rainfall_mm
7/11/2008,36.0048
7/21/2008,5.6723
8/1/2008,4.8639
8/11/2008,4.3795
8/21/2008,3.3096
9/1/2008,2.7639
9/11/2008,2.6518
9/21/2008,3.6675
10/1/2008,14.6181
10/11/2008,26.5723
10/21/2008,36.259
11/1/2008,90.712
11/11/2008,100.2434
11/21/2008,106.6458
12/1/2008,111.0482
12/11/2008,113.9241
12/21/2008,120.3663
1/1/2009,112.0229
1/11/2009,104.5699
1/21/2009,99.1627
2/1/2009,46.4337
2/11/2009,38.2795
2/21/2009,33.9289
3/1/2009,32.7976
3/11/2009,32.1651
3/21/2009,27.3687
4/1/2009,58.906
4/11/2009,58.5373
4/21/2009,60.7578
5/1/2009,64.0458
5/11/2009,66.1904
5/21/2009,65.6988
6/1/2009,62.9325
6/11/2009,60.7687
6/21/2009,58.0157
7/1/2009,23.8771
7/11/2009,19.6566
7/21/2009,12.7373
8/1/2009,7.7398
8/11/2009,4.2217
8/21/2009,2.7337
9/1/2009,2.2205
9/11/2009,2.1398
9/21/2009,3
10/1/2009,12.0301
10/11/2009,42.3542
10/21/2009,60.2639
11/1/2009,78.7711
11/11/2009,85.1952
11/21/2009,91.7241
12/1/2009,115.006
12/11/2009,132.9205
12/21/2009,149.0892
1/1/2010,150.0229
1/11/2010,121.1831
1/21/2010,105.047
2/1/2010,88.3434
2/11/2010,86.4819
2/21/2010,90.9024
3/1/2010,109.3313
3/11/2010,114.9663
3/21/2010,128.2157
4/1/2010,167.6602
4/11/2010,183.7855
4/21/2010,195.688
5/1/2010,201.6747
5/11/2010,200.1855
5/21/2010,190.2
6/1/2010,149.0398
6/11/2010,125.7265
6/21/2010,95.5133
7/1/2010,46.2723
7/11/2010,28.9133
7/21/2010,15.8904
8/1/2010,8.2193
8/11/2010,5.2482
8/21/2010,4.8084
9/1/2010,4.2651
9/11/2010,4.0289
9/21/2010,4.9024
10/1/2010,10.0157
10/11/2010,13.988
10/21/2010,30.2554
11/1/2010,51.6916
11/11/2010,62.5337
11/21/2010,71.7036
12/1/2010,76.3494
12/11/2010,80.953
12/21/2010,85.3916
1/1/2011,81.2253
1/11/2011,78.4325
1/21/2011,63.2988
2/1/2011,42.6614
2/11/2011,36.1241
2/21/2011,28.0711
3/1/2011,27.1651
3/11/2011,29.0904
3/21/2011,26.4783
4/1/2011,27.2325
4/11/2011,29.9867
4/21/2011,38.2614
5/1/2011,43.6602
5/11/2011,40.4916
5/21/2011,39.8578
6/1/2011,36.8807
6/11/2011,30.9771
6/21/2011,28.4205
7/1/2011,26.6494
7/11/2011,22.6157
7/21/2011,13.5422
8/1/2011,7.9181
8/11/2011,7.159
8/21/2011,6.159
9/1/2011,5.4181
9/11/2011,4.7928
9/21/2011,5.7048
10/1/2011,9.5205
10/11/2011,67.5108
10/21/2011,94.2651
11/1/2011,128.6205
11/11/2011,162.5687
11/21/2011,221.288
12/1/2011,259.2614
12/11/2011,262.912
12/21/2011,264.8518
1/1/2012,262.0819
1/11/2012,204.7831
1/21/2012,177.7349
2/1/2012,143.4506
2/11/2012,111.0892
2/21/2012,54.8916
3/1/2012,20.9096
3/11/2012,19.1735
3/21/2012,17.4518
4/1/2012,43.6434
4/11/2012,90.7904
4/21/2012,125.9398
5/1/2012,132.3048
5/11/2012,132.1904
5/21/2012,131.2699
6/1/2012,128.512
6/11/2012,126.7241
6/21/2012,125.6229
7/1/2012,98.7361
7/11/2012,50.9675
7/21/2012,15.4843
8/1/2012,8.5277
8/11/2012,6.8771
8/21/2012,5.4422
9/1/2012,4.1831
9/11/2012,4.0566
9/21/2012,4.7952
10/1/2012,15.6108
10/11/2012,33.5735
10/21/2012,41.6506
11/1/2012,66.4687
11/11/2012,89.2446
11/21/2012,95.4169
12/1/2012,108.3398
12/11/2012,131.9771
12/21/2012,144.7277
1/1/2013,137.6988
1/11/2013,122.2301
1/21/2013,117.4398
2/1/2013,93.8554
2/11/2013,71.8386
2/21/2013,66.8193
3/1/2013,58.612
3/11/2013,52.0687
3/21/2013,110.5036
4/1/2013,156.0217
4/11/2013,229.0241
4/21/2013,233.3831
5/1/2013,233.1458
5/11/2013,232.9831
5/21/2013,232.3337
6/1/2013,228.059
6/11/2013,211.5988
6/21/2013,139.4687
7/1/2013,89.794
7/11/2013,14.3518
7/21/2013,6.6422
8/1/2013,5.4506
8/11/2013,4.6337
8/21/2013,3.9771
9/1/2013,3.5349
9/11/2013,2.9036
9/21/2013,7.0277
10/1/2013,17.8867
10/11/2013,21.7337
10/21/2013,26.1458
11/1/2013,66.4145
11/11/2013,76.3253
11/21/2013,95.4229
12/1/2013,103.8542
12/11/2013,112.9663
12/21/2013,115.3145
1/1/2014,105.6458
1/11/2014,102.2614
1/21/2014,98.2663
2/1/2014,62.7205
2/11/2014,56.247
2/21/2014,38.9771
3/1/2014,33.2566
3/11/2014,74.6964
3/21/2014,79.6723
4/1/2014,143.194
4/11/2014,162.3072
4/21/2014,168.3687
5/1/2014,165.8265
5/11/2014,163.7506
5/21/2014,163.3506
6/1/2014,161.4313
6/11/2014,111.0494
6/21/2014,99.6663
7/1/2014,35.0627
7/11/2014,15.3783
7/21/2014,8.6205
8/1/2014,6.5289
8/11/2014,5.2651
8/21/2014,5.1759
9/1/2014,4.4133
9/11/2014,4.241
9/21/2014,5.3675
10/1/2014,14.3639
10/11/2014,21.212
10/21/2014,27.4783
11/1/2014,51.1181
11/11/2014,94.6494
11/21/2014,103.5386
12/1/2014,125.3687
12/11/2014,133.6048
12/21/2014,143.9036
1/1/2015,136.7795
1/11/2015,131.1084
1/21/2015,126.3072
2/1/2015,103.8783
2/11/2015,64.8771
2/21/2015,56.3482
3/1/2015,37.7048
3/11/2015,32.6217
3/21/2015,52.359
4/1/2015,89.212
4/11/2015,145.8614
4/21/2015,174.1843
5/1/2015,180.3157
5/11/2015,177.4133
5/21/2015,176.5783
6/1/2015,173.8783
6/11/2015,170.8663
6/21/2015,139.6373
7/1/2015,100.9892
7/11/2015,43.4518
7/21/2015,13.806
8/1/2015,6.5687
8/11/2015,4.7349
8/21/2015,3.7325
9/1/2015,3.2145
9/11/2015,3.0735
9/21/2015,3.8831
10/1/2015,20.5566
10/11/2015,36.9867
10/21/2015,43.2024
11/1/2015,74.8012
11/11/2015,119.047
11/21/2015,149.7759
12/1/2015,155.1639
12/11/2015,187.0096
12/21/2015,201.206
1/1/2016,191.7386
1/11/2016,182.5566
1/21/2016,179.9434
2/1/2016,150.4036
2/11/2016,108.8843
2/21/2016,82.2578
3/1/2016,85.8217
3/11/2016,56.2373
3/21/2016,43.1976
4/1/2016,51.3072
4/11/2016,68.9747
4/21/2016,107.2578
5/1/2016,124.0265
5/11/2016,122.4169
5/21/2016,119.088
6/1/2016,110.7024
6/11/2016,108.6277
6/21/2016,106.9494
7/1/2016,91.4627
7/11/2016,66.1807
7/21/2016,24.2482
8/1/2016,5.2518
8/11/2016,4.1651
8/21/2016,3.4361
9/1/2016,2.8699
9/11/2016,2.6831
9/21/2016,3.4386
10/1/2016,8.5904
10/11/2016,10.9518
10/21/2016,13.1904
11/1/2016,28.3747
11/11/2016,80.1542
11/21/2016,102.0386
12/1/2016,108.5024
12/11/2016,115.753
12/21/2016,125.8711
1/1/2017,122.3795
1/11/2017,120.7928
1/21/2017,119.7229
2/1/2017,106.2675
2/11/2017,60.8108
2/21/2017,42.2012
3/1/2017,40.2554
3/11/2017,35.0554
3/21/2017,25.741
4/1/2017,42.6566
4/11/2017,48.6084
4/21/2017,58.1337
5/1/2017,68.653
5/11/2017,63.7145
5/21/2017,63.4988
6/1/2017,59.3783
6/11/2017,57.4253
6/21/2017,55.5795
7/1/2017,37.0012
7/11/2017,30.3386
7/21/2017,19.9229
8/1/2017,7.9337
8/11/2017,6.6663
8/21/2017,4.1494
9/1/2017,3.7518
9/11/2017,3.6566
9/21/2017,4.8542
10/1/2017,9.7819
10/11/2017,26.0217
10/21/2017,43.9566
11/1/2017,69.6048
11/11/2017,100.8843
11/21/2017,106.5277
12/1/2017,110.3108
12/11/2017,115.1807
12/21/2017,117.6446
1/1/2018,113.6434
1/11/2018,98.0723
1/21/2018,80.7229
2/1/2018,55.8229
2/11/2018,26.0036
2/21/2018,21.8855
3/1/2018,74.9795
3/11/2018,133.8711
3/21/2018,165.9747
4/1/2018,261.4434
4/11/2018,347.0831
4/21/2018,385.2964
5/1/2018,388.688
5/11/2018,390.6048
5/21/2018,392.4265
6/1/2018,339.0446
6/11/2018,275.7458
6/21/2018,240.7747
7/1/2018,144.8313
7/11/2018,58.9024
7/21/2018,19.9361
8/1/2018,15.5325
8/11/2018,12.0651
8/21/2018,8.3771
9/1/2018,4.888
9/11/2018,4.4229
9/21/2018,5.5855
10/1/2018,9.8627
10/11/2018,13.6494
10/21/2018,23.2759
11/1/2018,33.8783
11/11/2018,49.941
11/21/2018,61.0771
12/1/2018,91.8349
12/11/2018,150.8133
12/21/2018,159.3566
1/1/2019,160.5675
1/11/2019,160.0325
1/21/2019,152.0169
2/1/2019,142.5711
2/11/2019,128.4217
2/21/2019,122.5024
3/1/2019,93.7614
3/11/2019,35.9675
3/21/2019,38.0843
4/1/2019,34.3771
4/11/2019,32.6253
4/21/2019,87.1711
5/1/2019,88.7301
5/11/2019,90.3952
5/21/2019,88.4048
6/1/2019,88.6687
6/11/2019,87.7072
6/21/2019,75.3265
7/1/2019,73.0831
7/11/2019,71.147
7/21/2019,15.2157
8/1/2019,12.6024
8/11/2019,9.0458
8/21/2019,5.8566
9/1/2019,3.6169
9/11/2019,3.3952
9/21/2019,5.2494
10/1/2019,36.5337
10/11/2019,76.3241
10/21/2019,126.8446
11/1/2019,179.6265
11/11/2019,247.9169
11/21/2019,308.4904
12/1/2019,346.3193
12/11/2019,367.1843
12/21/2019,391.3494
1/1/2020,368.041
1/11/2020,336.6783
1/21/2020,303.2735
2/1/2020,254.2988
2/11/2020,188.447
2/21/2020,135.5639
3/1/2020,117.7747
3/11/2020,110.3735
3/21/2020,118.2169
4/1/2020,121.2867
4/11/2020,203.112
4/21/2020,276.3759
5/1/2020,278.2928
5/11/2020,278.1145
5/21/2020,271.5735
6/1/2020,253.0277
6/11/2020,240.5518
6/21/2020,206.8373
7/1/2020,196.1072
7/11/2020,106.0602
7/21/2020,15.5301
8/1/2020,9.9807
8/11/2020,8.8892
8/21/2020,7.706
9/1/2020,6.2012
9/11/2020,5.212
9/21/2020,6.3783
10/1/2020,12.047
10/11/2020,16.594
10/21/2020,46.4157
11/1/2020,69.259
11/11/2020,74.2614
11/21/2020,86.2373
12/1/2020,90.9602
12/11/2020,99.0771
12/21/2020,119.6819
1/1/2021,119.3964
1/11/2021,115.7301
1/21/2021,87.2157
2/1/2021,65.7373
2/11/2021,61.7048
2/21/2021,53.4831
3/1/2021,52.5518
3/11/2021,52.6048
3/21/2021,36.8687
4/1/2021,43.7277
4/11/2021,51.1301
4/21/2021,74.9675
5/1/2021,81.2277
5/11/2021,87.2265
5/21/2021,84.8627
6/1/2021,81.4289
6/11/2021,73.359
6/21/2021,66.9723
7/1/2021,54.4843
7/11/2021,46.0952
7/21/2021,20.8566
8/1/2021,12.9289
8/11/2021,4.7819
8/21/2021,3.2265
9/1/2021,2.8337
9/11/2021,2.7349
9/21/2021,3.8446
10/1/2021,9.0904
10/11/2021,14.8024
10/21/2021,20.2759
11/1/2021,27.2506
11/11/2021,34.3289
11/21/2021,67.388
12/1/2021,79.6988
12/11/2021,105.9867
12/21/2021,162.1518
1/1/2022,161.488
1/11/2022,162.0964
1/21/2022,158.8181
2/1/2022,153.5651
2/11/2022,147.7723
2/21/2022,118.4566
3/1/2022,109.6759
3/11/2022,86.5566
3/21/2022,36.9735
4/1/2022,36.2699
4/11/2022,48.9217
4/21/2022,90.1096
5/1/2022,96.8578
5/11/2022,96.5361
5/21/2022,93.7614
6/1/2022,90.6349
6/11/2022,87.5867
6/21/2022,79.8723
7/1/2022,76.2337
7/11/2022,57.4313
7/21/2022,14.0361
8/1/2022,5.9193
8/11/2022,5.1578
8/21/2022,4.2663
9/1/2022,3.8783
9/11/2022,3.7566
9/21/2022,4.9759
10/1/2022,8.947
10/11/2022,12.312
10/21/2022,17.512
11/1/2022,46.894
11/11/2022,67.3217
11/21/2022,87.6349
12/1/2022,105.0325
12/11/2022,121.8506
12/21/2022,129.2169
1/1/2023,130.0217
1/11/2023,128.0361
1/21/2023,124.6566
2/1/2023,95.9398
2/11/2023,76.7145
2/21/2023,58.0241
3/1/2023,44.0566
3/11/2023,44.5855
3/21/2023,96.912
4/1/2023,117.8398
4/11/2023,231.6651
4/21/2023,325.6928
5/1/2023,333.4482
5/11/2023,332.6711
5/21/2023,331.612
6/1/2023,329.1904
6/11/2023,312.1325
6/21/2023,251.3759
7/1/2023,225.7518
7/11/2023,110.4988
7/21/2023,15.1265
8/1/2023,6.5687
8/11/2023,6.0205
8/21/2023,5.3988
9/1/2023,4.3735
9/11/2023,4.0855
9/21/2023,5.3301
10/1/2023,10.9277
10/11/2023,19.647
10/21/2023,58.9301
11/1/2023,144.8048
11/11/2023,212.0506
11/21/2023,266.8373
12/1/2023,271.5831
12/11/2023,280.6855
12/21/2023,291.9036
1/1/2024,289.8928
1/11/2024,289.1265
1/21/2024,250.3807
2/1/2024,168.8566
2/11/2024,105.4325
2/21/2024,63.0916
3/1/2024,62.2675
3/11/2024,57.1386
3/21/2024,51.6241
4/1/2024,146.7422
4/11/2024,148.3012
4/21/2024,206.212
5/1/2024,227.4434
5/11/2024,225.3855
5/21/2024,214.9554
6/1/2024,211.4
6/11/2024,207.5024
6/21/2024,200.4337
7/1/2024,101.7422
7/11/2024,92.1904
7/21/2024,33.506
8/1/2024,8.1241
8/11/2024,6.6663
8/21/2024,4.6988
9/1/2024,4.3325
9/11/2024,4.2554
9/21/2024,5.0627
10/1/2024,12.6783
10/11/2024,15.0361
10/21/2024,18.2012
11/1/2024,45.1072
11/11/2024,85.8988
11/21/2024,124.6373
12/1/2024,128.1133
12/11/2024,132.8892
12/21/2024,137.3024
1/1/2025,130.1819
1/11/2025,128.2675
1/21/2025,127.4759
2/1/2025,101.7048
2/11/2025,62.1892
2/21/2025,24.8169
3/1/2025,33.6759
3/11/2025,67.8976
3/21/2025,95.3506
1/1/1981,
1/11/1981,
1/21/1981,
2/1/1981,
2/11/1981,
2/21/1981,
3/1/1981,
3/11/1981,
3/21/1981,239.5157
4/1/1981,310.6831
4/11/1981,375.435
4/21/1981,407.6293
5/1/1981,457.858
5/11/1981,459.9567
5/21/1981,457.6398
6/1/1981,447.7429
6/11/1981,370.4275
6/21/1981,247.133
7/1/1981,175.58
7/11/1981,112.4619
7/21/1981,80.3647
8/1/1981,30.4185
8/11/1981,20.1555
8/21/1981,21.5291
9/1/1981,22.1166
9/11/1981,26.5217
9/21/1981,27.7115
10/1/1981,36.7952
10/11/1981,42.6921
10/21/1981,70.0538
11/1/1981,86.1868
11/11/1981,133.4425
11/21/1981,169.7205
12/1/1981,200.3901
12/11/1981,239.6981
12/21/1981,281.9806
1/1/1982,273.8371
1/11/1982,271.0613
1/21/1982,243.7833
2/1/1982,225.6338
2/11/1982,178.3423
2/21/1982,140.7698
3/1/1982,111.7653
3/11/1982,74.1241
3/21/1982,59.7265
4/1/1982,78.3363
4/11/1982,160.2436
4/21/1982,176.5889
5/1/1982,191.725
5/11/1982,201.8714
5/21/1982,208.0239
6/1/1982,205.4783
6/11/1982,199.9223
6/21/1982,171.3393
7/1/1982,149.5067
7/11/1982,63.8864
7/21/1982,49.9447
8/1/1982,36.5785
8/11/1982,26.8132
8/21/1982,21.2048
9/1/1982,22.2287
9/11/1982,26.3019
9/21/1982,30.5949
10/1/1982,55.5695
10/11/1982,160.7758
10/21/1982,170.8804
11/1/1982,196.8565
11/11/1982,309.5007
11/21/1982,449.3587
12/1/1982,530.5366
12/11/1982,553.4559
12/21/1982,601.9611
1/1/1983,578.3393
1/11/1983,472.3782
1/21/1983,459.0284
2/1/1983,432.5321
2/11/1983,331.4185
2/21/1983,191.9163
3/1/1983,111.0688
3/11/1983,87.1734
3/21/1983,41.6846
4/1/1983,44.0045
4/11/1983,52.565
4/21/1983,91.3617
5/1/1983,94.2541
5/11/1983,83.9178
5/21/1983,85.0015
6/1/1983,84.003
6/11/1983,80.9507
6/21/1983,73.3049
7/1/1983,69.3049
7/11/1983,61.4111
7/21/1983,23.7339
8/1/1983,20.272
8/11/1983,20.154
8/21/1983,17.8445
9/1/1983,18.6697
9/11/1983,19.7474
9/21/1983,21.5486
10/1/1983,26.2287
10/11/1983,27.1121
10/21/1983,29.713
11/1/1983,59.8909
11/11/1983,81.0703
11/21/1983,100.1076
12/1/1983,180.6173
12/11/1983,194.0538
12/21/1983,222.7145
1/1/1984,223.8924
1/11/1984,223.3752
1/21/1984,220.4425
2/1/1984,189.6143
2/11/1984,166.4918
2/21/1984,147.6906
3/1/1984,68.5396
3/11/1984,61.5441
3/21/1984,33.272
4/1/1984,35.5232
4/11/1984,72.7907
4/21/1984,122.8236
5/1/1984,123.9283
5/11/1984,124.278
5/21/1984,123.87
6/1/1984,121.2018
6/11/1984,114.4574
6/21/1984,112.2616
7/1/1984,104.9671
7/11/1984,68.136
7/21/1984,18.843
8/1/1984,18.5695
8/11/1984,18.3587
8/21/1984,19.7877
9/1/1984,20.3244
9/11/1984,21.6293
9/21/1984,23.3827
10/1/1984,40.9283
10/11/1984,52.2646
10/21/1984,100.6532
11/1/1984,259.9656
11/11/1984,363.7504
11/21/1984,432.8984
12/1/1984,452.7683
12/11/1984,532.9746
12/21/1984,548.1405
1/1/1985,530.8102
1/11/1985,518.8326
1/21/1985,476.2078
2/1/1985,336.5635
2/11/1985,254.997
2/21/1985,188.2795
3/1/1985,170.0508
3/11/1985,90.0583
3/21/1985,133.0404
4/1/1985,184.6398
4/11/1985,240.0972
4/21/1985,254.3692
5/1/1985,245.0045
5/11/1985,229.6457
5/21/1985,228.583
6/1/1985,226.8714
6/11/1985,224.8864
6/21/1985,165.3587
7/1/1985,113.3991
7/11/1985,57.9746
7/21/1985,37.0045
8/1/1985,26.4559
8/11/1985,19.9701
8/21/1985,17.7294
9/1/1985,18.6936
9/11/1985,19.5291
9/21/1985,21.2676
10/1/1985,34.9821
10/11/1985,44.4843
10/21/1985,62.4111
11/1/1985,119.2108
11/11/1985,161.7489
11/21/1985,223.3617
12/1/1985,284.7698
12/11/1985,298.0673
12/21/1985,313.0254
1/1/1986,300.5426
1/11/1986,293.0209
1/21/1986,276.009
2/1/1986,219.1584
2/11/1986,176.6129
2/21/1986,114.5321
3/1/1986,75.5516
3/11/1986,67.5635
3/21/1986,63.2586
4/1/1986,109.9327
4/11/1986,161.9955
4/21/1986,232.7369
5/1/1986,256.7489
5/11/1986,260.1465
5/21/1986,265.5815
6/1/1986,242.6577
6/11/1986,235.8864
6/21/1986,223.4036
7/1/1986,175.2317
7/11/1986,121.3543
7/21/1986,49.9641
8/1/1986,26.8714
8/11/1986,23.8655
8/21/1986,20.3587
9/1/1986,20.9148
9/11/1986,22.2227
9/21/1986,23.3124
10/1/1986,26.2975
10/11/1986,27.7892
10/21/1986,56.6368
11/1/1986,98.0583
11/11/1986,151.6278
11/21/1986,317.5845
12/1/1986,428.8371
12/11/1986,462.3946
12/21/1986,479.5994
1/1/1987,489.151
1/11/1987,488.3109
1/21/1987,459.6532
2/1/1987,417.5112
2/11/1987,363.0792
2/21/1987,195.7414
3/1/1987,88.2302
3/11/1987,67.3842
3/21/1987,49.8117
4/1/1987,109.9746
4/11/1987,125.5336
4/21/1987,151.9342
5/1/1987,167.1555
5/11/1987,171.1495
5/21/1987,173.8999
6/1/1987,171.5262
6/11/1987,157.725
6/21/1987,156.9836
7/1/1987,83.7668
7/11/1987,67.8729
7/21/1987,41.8027
8/1/1987,29.3348
8/11/1987,27.8445
8/21/1987,26.5396
9/1/1987,24.4365
9/11/1987,25.4679
9/21/1987,26.6009
10/1/1987,30.6547
10/11/1987,31.4305
10/21/1987,32.006
11/1/1987,57.0777
11/11/1987,88.0179
11/21/1987,118.2765
12/1/1987,135.2481
12/11/1987,138.9791
12/21/1987,143.5187
1/1/1988,167.6921
1/11/1988,178.0927
1/21/1988,183.7967
2/1/1988,155.9073
2/11/1988,123.2377
2/21/1988,91.7309
3/1/1988,78.3184
3/11/1988,107.0508
3/21/1988,196.8759
4/1/1988,237.0658
4/11/1988,242.3259
4/21/1988,266.7414
5/1/1988,269.0777
5/11/1988,269.9791
5/21/1988,270.5755
6/1/1988,266.9342
6/11/1988,234.0448
6/21/1988,138.8595
7/1/1988,70.7803
7/11/1988,53.7474
7/21/1988,22.5172
8/1/1988,20.583
8/11/1988,19.1719
8/21/1988,19.0149
9/1/1988,21.6846
9/11/1988,24.8804
9/21/1988,27.5964
10/1/1988,30.9342
10/11/1988,31.6308
10/21/1988,42.8341
11/1/1988,152.9537
11/11/1988,199.574
11/21/1988,235.7668
12/1/1988,255.6158
12/11/1988,298.3214
12/21/1988,424.867
1/1/1989,443.8161
1/11/1989,457.1405
1/21/1989,447.4828
2/1/1989,338.0374
2/11/1989,291.3453
2/21/1989,254.9656
3/1/1989,237.275
3/11/1989,217.2018
3/21/1989,111.6188
4/1/1989,216.2975
4/11/1989,230.5007
4/21/1989,261.9327
5/1/1989,278.1674
5/11/1989,283.4439
5/21/1989,285.2063
6/1/1989,280.1286
6/11/1989,253.6951
6/21/1989,229.429
7/1/1989,102.5247
7/11/1989,74.4499
7/21/1989,41.1286
8/1/1989,24.8072
8/11/1989,20.8161
8/21/1989,19.2676
9/1/1989,19.9432
9/11/1989,21.1898
9/21/1989,22.7115
10/1/1989,31.7593
10/11/1989,35.1345
10/21/1989,54.7788
11/1/1989,94.1166
11/11/1989,170.6726
11/21/1989,263.1868
12/1/1989,337.5904
12/11/1989,348.1435
12/21/1989,377.8984
1/1/1990,387.0957
1/11/1990,383.7549
1/21/1990,366.1435
2/1/1990,338.4155
2/11/1990,267.8595
2/21/1990,202.5291
3/1/1990,201.9851
3/11/1990,240.8849
3/21/1990,252.9477
4/1/1990,339.2093
4/11/1990,382.0209
4/21/1990,394.9746
5/1/1990,405.8505
5/11/1990,400.0389
5/21/1990,375.4709
6/1/1990,301.2347
6/11/1990,250.7982
6/21/1990,207.6323
7/1/1990,102.9567
7/11/1990,60.284
7/21/1990,45.7175
8/1/1990,22.4141
8/11/1990,21.4768
8/21/1990,17.9447
9/1/1990,18.009
9/11/1990,19.7354
9/21/1990,21.5904
10/1/1990,25.5949
10/11/1990,28.2646
10/21/1990,41.0762
11/1/1990,103.7952
11/11/1990,184.6308
11/21/1990,225.8221
12/1/1990,288.4679
12/11/1990,384.8505
12/21/1990,403.4798
1/1/1991,402.843
1/11/1991,399.8206
1/21/1991,390.5127
2/1/1991,327.9581
2/11/1991,247.3318
2/21/1991,206.6143
3/1/1991,145.9297
3/11/1991,62.4574
3/21/1991,90.1674
4/1/1991,131.2541
4/11/1991,176.9283
4/21/1991,188.1599
5/1/1991,193.4021
5/11/1991,203.583
5/21/1991,213.6831
6/1/1991,211.7967
6/11/1991,197.3617
6/21/1991,149.4439
7/1/1991,108.3139
7/11/1991,63.435
7/21/1991,49.4649
8/1/1991,47.8729
8/11/1991,41.1286
8/21/1991,32.9761
9/1/1991,33.0777
9/11/1991,33.9686
9/21/1991,36.4365
10/1/1991,36.565
10/11/1991,38.5187
10/21/1991,46.5022
11/1/1991,83.2511
11/11/1991,142.1315
11/21/1991,186.6143
12/1/1991,235.852
12/11/1991,260.3274
12/21/1991,309.713
1/1/1992,309.5516
1/11/1992,308.9791
1/21/1992,301.2466
2/1/1992,261.6278
2/11/1992,199.3737
2/21/1992,152.7713
3/1/1992,105.9133
3/11/1992,86.278
3/21/1992,41.0897
4/1/1992,100.1749
4/11/1992,127.7967
4/21/1992,195.6517
5/1/1992,206.0598
5/11/1992,206.8999
5/21/1992,211.6921
6/1/1992,208.6099
6/11/1992,202.4589
6/21/1992,195.5845
7/1/1992,133.3543
7/11/1992,103.9522
7/21/1992,34.8909
8/1/1992,24.5306
8/11/1992,24.1839
8/21/1992,19.713
9/1/1992,20.3662
9/11/1992,21.6114
9/21/1992,23.4723
10/1/1992,33.568
10/11/1992,40.4365
10/21/1992,71.6054
11/1/1992,126.4395
11/11/1992,232.6831
11/21/1992,256.4993
12/1/1992,318.2422
12/11/1992,410.4425
12/21/1992,438.704
1/1/1993,471.5097
1/11/1993,484.42
1/21/1993,467.8774
2/1/1993,414.8834
2/11/1993,312.4933
2/21/1993,293.003
3/1/1993,236.1555
3/11/1993,152.4918
3/21/1993,129.3513
4/1/1993,90.8894
4/11/1993,81.4215
4/21/1993,92.7818
5/1/1993,93.1584
5/11/1993,91.5127
5/21/1993,87.3094
6/1/1993,82.1599
6/11/1993,72.5142
6/21/1993,65.3363
7/1/1993,61.0404
7/11/1993,51.2242
7/21/1993,25.1973
8/1/1993,22.293
8/11/1993,18.8774
8/21/1993,19.3617
9/1/1993,19.8625
9/11/1993,20.5142
9/21/1993,21.852
10/1/1993,29.9253
10/11/1993,35.009
10/21/1993,49.7324
11/1/1993,87.0852
11/11/1993,107.9118
11/21/1993,164.0508
12/1/1993,251.5067
12/11/1993,262.8984
12/21/1993,275.8266
1/1/1994,276.7549
1/11/1994,271.8371
1/21/1994,257.6846
2/1/1994,221.8714
2/11/1994,210.5262
2/21/1994,155.1734
3/1/1994,72.3244
3/11/1994,74.4664
3/21/1994,78.3214
4/1/1994,86.7055
4/11/1994,106.148
4/21/1994,168.6697
5/1/1994,171.6682
5/11/1994,167.157
5/21/1994,168.8326
6/1/1994,163.9925
6/11/1994,149.8266
6/21/1994,132.3827
7/1/1994,115.0448
7/11/1994,94.6771
7/21/1994,32.272
8/1/1994,27.559
8/11/1994,23.1644
8/21/1994,19.7384
9/1/1994,20.5262
9/11/1994,22.1764
9/21/1994,27.9656
10/1/1994,32.3034
10/11/1994,55.4335
10/21/1994,70.2197
11/1/1994,154.87
11/11/1994,268.6652
11/21/1994,360.9043
12/1/1994,511.4619
12/11/1994,534.6637
12/21/1994,577.2123
1/1/1995,576.1151
1/11/1995,553.8864
1/21/1995,538.7877
2/1/1995,459.2436
2/11/1995,352.1659
2/21/1995,260.2825
3/1/1995,150.7414
3/11/1995,128.8999
3/21/1995,101.9656
4/1/1995,112.6248
4/11/1995,131.6203
4/21/1995,196.2451
5/1/1995,193.4604
5/11/1995,190.87
5/21/1995,192.6368
6/1/1995,150.1001
6/11/1995,146.725
6/21/1995,124.6398
7/1/1995,110.4395
7/11/1995,90.3916
7/21/1995,25.7115
8/1/1995,24.1241
8/11/1995,21.0209
8/21/1995,19.2541
9/1/1995,19.5561
9/11/1995,20.8326
9/21/1995,22.441
10/1/1995,27.2407
10/11/1995,29.5142
10/21/1995,109.0867
11/1/1995,123.9581
11/11/1995,154.6712
11/21/1995,175.9238
12/1/1995,189.8864
12/11/1995,256.725
12/21/1995,262.5845
1/1/1996,258.6383
1/11/1996,257.6756
1/21/1996,180.0762
2/1/1996,166.6966
2/11/1996,146.4469
2/21/1996,127.1136
3/1/1996,121.3079
3/11/1996,111.728
3/21/1996,144.8909
4/1/1996,182.716
4/11/1996,184.4619
4/21/1996,185.5306
5/1/1996,187.4036
5/11/1996,181.1091
5/21/1996,184.1659
6/1/1996,176.5067
6/11/1996,118.0837
6/21/1996,77.4993
7/1/1996,38.7758
7/11/1996,36.1256
7/21/1996,32.5964
8/1/1996,28.2108
8/11/1996,22.7145
8/21/1996,17.1091
9/1/1996,16.9223
9/11/1996,17.9836
9/21/1996,19.4888
10/1/1996,21.9851
10/11/1996,23.0478
10/21/1996,24.7773
11/1/1996,53.6024
11/11/1996,108.4245
11/21/1996,202.9447
12/1/1996,208.9297
12/11/1996,212.3752
