date,region,county,market,category,commodity,unit,pricetype,price
1/15/2007,Nyanza,Kisumu,Kisumu,cereals and tubers,Sorghum,90 KG,Wholesale,1400
1/15/2007,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans,KG,Wholesale,38.2
1/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize,KG,Wholesale,10.71
1/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize (white),90 KG,Wholesale,947.5
1/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Potatoes (Irish),50 KG,Wholesale,675
1/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (dry),90 KG,Wholesale,2730
2/15/2007,Coast,Mombasa,Mombasa,cereals and tubers,Maize,KG,Wholesale,12.24
2/15/2007,Coast,Mombasa,Mombasa,cereals and tubers,Maize (white),90 KG,Wholesale,1062.5
2/15/2007,Coast,Mombasa,Mombasa,pulses and nuts,Beans,KG,Wholesale,33.36
2/15/2007,Eastern,Kitui,Kitui,cereals and tubers,Maize (white),KG,Retail,17
2/15/2007,Eastern,Marsabit,Marsabit,cereals and tubers,Maize (white),KG,Retail,16
2/15/2007,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize (white),90 KG,Wholesale,1322.5
2/15/2007,Nairobi,Nairobi,Nairobi,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,1544.44
2/15/2007,Nairobi,Nairobi,Nairobi,milk and dairy,"Milk (cow, pasteurized)",500 ML,Retail,20
2/15/2007,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans,KG,Wholesale,31.35
2/15/2007,North Eastern,Mandera,Mandera,cereals and tubers,Maize (white),KG,Retail,23
2/15/2007,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize,KG,Wholesale,15.45
2/15/2007,Nyanza,Kisumu,Kisumu,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,807.18
2/15/2007,Nyanza,Kisumu,Kisumu,cereals and tubers,Sorghum,90 KG,Wholesale,2510
2/15/2007,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans,KG,Wholesale,34.48
2/15/2007,Rift Valley,Turkana,Lodwar (Turkana),cereals and tubers,Maize (white),KG,Retail,30
2/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize,KG,Wholesale,10.43
2/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Potatoes (Irish),50 KG,Wholesale,485.38
2/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Sorghum,90 KG,Wholesale,1189.47
2/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (dry),90 KG,Wholesale,2784
3/15/2007,Coast,Mombasa,Mombasa,cereals and tubers,Maize,KG,Wholesale,11.43
3/15/2007,Coast,Mombasa,Mombasa,pulses and nuts,Beans,KG,Wholesale,33.49
3/15/2007,Coast,Mombasa,Mombasa,pulses and nuts,Beans (dry),90 KG,Wholesale,3071.88
3/15/2007,Eastern,Kitui,Kitui,cereals and tubers,Maize (white),KG,Retail,8
3/15/2007,Eastern,Kitui,Kitui,pulses and nuts,Beans (dry),KG,Retail,23
3/15/2007,Nairobi,Nairobi,Nairobi,cereals and tubers,Bread,400 G,Retail,27
3/15/2007,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize,KG,Wholesale,13.27
3/15/2007,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans,KG,Wholesale,33.96
3/15/2007,North Eastern,Mandera,Mandera,cereals and tubers,Maize (white),KG,Retail,22
3/15/2007,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize,KG,Wholesale,15.03
3/15/2007,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize (white),90 KG,Wholesale,1384.35
3/15/2007,Nyanza,Kisumu,Kisumu,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,830.91
3/15/2007,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans,KG,Wholesale,38.56
3/15/2007,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans (dry),90 KG,Wholesale,3530
3/15/2007,Rift Valley,Turkana,Lodwar (Turkana),cereals and tubers,Maize (white),KG,Retail,30
3/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize,KG,Wholesale,10.8
3/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Potatoes (Irish),50 KG,Wholesale,645.82
3/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (dry),90 KG,Wholesale,2729
4/15/2007,Coast,Mombasa,Mombasa,cereals and tubers,Maize,KG,Wholesale,11.69
4/15/2007,Coast,Mombasa,Mombasa,pulses and nuts,Beans,KG,Wholesale,33.89
4/15/2007,Eastern,Kitui,Kitui,cereals and tubers,Maize (white),KG,Retail,8
4/15/2007,Eastern,Kitui,Kitui,pulses and nuts,Beans (dry),KG,Retail,30
4/15/2007,Eastern,Marsabit,Marsabit,cereals and tubers,Maize (white),KG,Retail,12
4/15/2007,Nairobi,Nairobi,Nairobi,oil and fats,Oil (vegetable),L,Retail,130
4/15/2007,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans (dry),90 KG,Wholesale,3016
4/15/2007,North Eastern,Mandera,Mandera,cereals and tubers,Maize (white),KG,Retail,26
4/15/2007,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize,KG,Wholesale,13.3
4/15/2007,Nyanza,Kisumu,Kisumu,cereals and tubers,Sorghum,90 KG,Wholesale,1583.33
4/15/2007,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans,KG,Wholesale,39.57
4/15/2007,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans (dry),90 KG,Wholesale,3600
4/15/2007,Rift Valley,Turkana,Lodwar (Turkana),cereals and tubers,Maize (white),KG,Retail,31
4/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize,KG,Wholesale,12.76
4/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize (white),90 KG,Wholesale,1113.33
4/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Sorghum,90 KG,Wholesale,1166.67
4/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans,KG,Wholesale,46.57
5/15/2007,Coast,Mombasa,Mombasa,cereals and tubers,Maize,KG,Wholesale,11.64
5/15/2007,Coast,Mombasa,Mombasa,cereals and tubers,Maize (white),90 KG,Wholesale,1078.57
5/15/2007,Eastern,Kitui,Kitui,cereals and tubers,Maize (white),KG,Retail,8
5/15/2007,Eastern,Marsabit,Marsabit,cereals and tubers,Maize (white),KG,Retail,15
5/15/2007,Nairobi,Nairobi,Nairobi,cereals and tubers,Bread,400 G,Retail,27
5/15/2007,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize,KG,Wholesale,13.53
5/15/2007,Nairobi,Nairobi,Nairobi,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,1119.04
5/15/2007,Nairobi,Nairobi,Nairobi,cereals and tubers,Sorghum,90 KG,Wholesale,1619.05
5/15/2007,Nairobi,Nairobi,Nairobi,milk and dairy,"Milk (cow, pasteurized)",500 ML,Retail,20
5/15/2007,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans,KG,Wholesale,33.22
5/15/2007,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans (dry),90 KG,Wholesale,3071
5/15/2007,North Eastern,Mandera,Mandera,cereals and tubers,Maize (white),KG,Retail,33
5/15/2007,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize,KG,Wholesale,14.24
5/15/2007,Nyanza,Kisumu,Kisumu,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,929.16
5/15/2007,Nyanza,Kisumu,Kisumu,cereals and tubers,Sorghum,90 KG,Wholesale,1438.1
5/15/2007,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans,KG,Wholesale,34.96
5/15/2007,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans (dry),90 KG,Wholesale,3257
5/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize,KG,Wholesale,12.54
5/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize (white),90 KG,Wholesale,1171.43
5/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Potatoes (Irish),50 KG,Wholesale,830.68
5/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Sorghum,90 KG,Wholesale,1555
5/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans,KG,Wholesale,45.85
6/15/2007,Coast,Mombasa,Mombasa,cereals and tubers,Maize,KG,Wholesale,13.16
6/15/2007,Coast,Mombasa,Mombasa,cereals and tubers,Maize (white),90 KG,Wholesale,1200
6/15/2007,Coast,Mombasa,Mombasa,pulses and nuts,Beans,KG,Wholesale,35.58
6/15/2007,Coast,Mombasa,Mombasa,pulses and nuts,Beans (dry),90 KG,Wholesale,3194.44
6/15/2007,Eastern,Kitui,Kitui,cereals and tubers,Maize (white),KG,Retail,9
6/15/2007,Eastern,Kitui,Kitui,pulses and nuts,Beans (dry),KG,Retail,35
6/15/2007,Eastern,Marsabit,Marsabit,cereals and tubers,Maize (white),KG,Retail,15
6/15/2007,Nairobi,Nairobi,Nairobi,cereals and tubers,Bread,400 G,Retail,27
6/15/2007,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize,KG,Wholesale,13.17
6/15/2007,Nairobi,Nairobi,Nairobi,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,589.4
6/15/2007,Nairobi,Nairobi,Nairobi,cereals and tubers,Sorghum,90 KG,Wholesale,1570.59
6/15/2007,Nairobi,Nairobi,Nairobi,milk and dairy,"Milk (cow, pasteurized)",500 ML,Retail,20
6/15/2007,Nairobi,Nairobi,Nairobi,oil and fats,Oil (vegetable),L,Retail,125
6/15/2007,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans,KG,Wholesale,33.66
6/15/2007,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans (dry),90 KG,Wholesale,3083
6/15/2007,North Eastern,Mandera,Mandera,cereals and tubers,Maize (white),KG,Retail,29
6/15/2007,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize,KG,Wholesale,14.14
6/15/2007,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize (white),90 KG,Wholesale,1272.22
6/15/2007,Nyanza,Kisumu,Kisumu,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,867.52
6/15/2007,Nyanza,Kisumu,Kisumu,cereals and tubers,Sorghum,90 KG,Wholesale,1400
6/15/2007,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans,KG,Wholesale,35.1
6/15/2007,Rift Valley,Turkana,Lodwar (Turkana),cereals and tubers,Maize (white),KG,Retail,30
6/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize,KG,Wholesale,13.15
6/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Potatoes (Irish),50 KG,Wholesale,666.66
6/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Sorghum,90 KG,Wholesale,1359.08
6/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans,KG,Wholesale,47.28
7/15/2007,Coast,Mombasa,Mombasa,cereals and tubers,Maize,KG,Wholesale,13.2
7/15/2007,Eastern,Kitui,Kitui,cereals and tubers,Maize (white),KG,Retail,9
7/15/2007,Eastern,Marsabit,Marsabit,cereals and tubers,Maize (white),KG,Retail,15
7/15/2007,Nairobi,Nairobi,Nairobi,cereals and tubers,Bread,400 G,Retail,28
7/15/2007,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize,KG,Wholesale,13.4
7/15/2007,Nairobi,Nairobi,Nairobi,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,557.22
7/15/2007,Nairobi,Nairobi,Nairobi,cereals and tubers,Sorghum,90 KG,Wholesale,1665.22
7/15/2007,Nairobi,Nairobi,Nairobi,oil and fats,Oil (vegetable),L,Retail,140
7/15/2007,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans,KG,Wholesale,35.38
7/15/2007,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans (dry),90 KG,Wholesale,3261
7/15/2007,North Eastern,Mandera,Mandera,cereals and tubers,Maize (white),KG,Retail,25
7/15/2007,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize,KG,Wholesale,14.75
7/15/2007,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize (white),90 KG,Wholesale,1386.67
7/15/2007,Nyanza,Kisumu,Kisumu,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,811.11
7/15/2007,Nyanza,Kisumu,Kisumu,cereals and tubers,Sorghum,90 KG,Wholesale,1400
7/15/2007,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans,KG,Wholesale,41.22
7/15/2007,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans (dry),90 KG,Wholesale,3733
7/15/2007,Rift Valley,Turkana,Lodwar (Turkana),cereals and tubers,Maize (white),KG,Retail,30
7/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize,KG,Wholesale,13.11
7/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize (white),90 KG,Wholesale,1191.43
7/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Sorghum,90 KG,Wholesale,1389.52
7/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (dry),90 KG,Wholesale,2723
8/15/2007,Coast,Mombasa,Mombasa,cereals and tubers,Maize,KG,Wholesale,13.17
8/15/2007,Coast,Mombasa,Mombasa,cereals and tubers,Maize (white),90 KG,Wholesale,1202.17
8/15/2007,Coast,Mombasa,Mombasa,pulses and nuts,Beans (dry),90 KG,Wholesale,3371.74
8/15/2007,Eastern,Kitui,Kitui,pulses and nuts,Beans (dry),KG,Retail,35
8/15/2007,Eastern,Marsabit,Marsabit,cereals and tubers,Maize (white),KG,Retail,15
8/15/2007,Nairobi,Nairobi,Nairobi,cereals and tubers,Sorghum,90 KG,Wholesale,1943.48
8/15/2007,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans,KG,Wholesale,33.65
8/15/2007,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans (dry),90 KG,Wholesale,3148
8/15/2007,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize,KG,Wholesale,15.36
8/15/2007,Nyanza,Kisumu,Kisumu,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,850
8/15/2007,Nyanza,Kisumu,Kisumu,cereals and tubers,Sorghum,90 KG,Wholesale,1400
8/15/2007,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans,KG,Wholesale,43.9
8/15/2007,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans (dry),90 KG,Wholesale,4000
8/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize,KG,Wholesale,13.02
8/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize (white),90 KG,Wholesale,1195.29
8/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Potatoes (Irish),50 KG,Wholesale,660.12
8/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Sorghum,90 KG,Wholesale,1405.88
8/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans,KG,Wholesale,45.55
8/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (dry),90 KG,Wholesale,2412
9/15/2007,Coast,Mombasa,Mombasa,cereals and tubers,Maize,KG,Wholesale,13.63
9/15/2007,Coast,Mombasa,Mombasa,cereals and tubers,Maize (white),90 KG,Wholesale,1230
9/15/2007,Coast,Mombasa,Mombasa,pulses and nuts,Beans,KG,Wholesale,38.84
9/15/2007,Coast,Mombasa,Mombasa,pulses and nuts,Beans (dry),90 KG,Wholesale,3517.5
9/15/2007,Eastern,Kitui,Kitui,cereals and tubers,Maize (white),KG,Retail,9
9/15/2007,Eastern,Kitui,Kitui,pulses and nuts,Beans (dry),KG,Retail,35
9/15/2007,Eastern,Marsabit,Marsabit,cereals and tubers,Maize (white),KG,Retail,18
9/15/2007,Nairobi,Nairobi,Nairobi,cereals and tubers,Bread,400 G,Retail,29
9/15/2007,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize (white),90 KG,Wholesale,1238.68
9/15/2007,Nairobi,Nairobi,Nairobi,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,735.06
9/15/2007,Nairobi,Nairobi,Nairobi,oil and fats,Oil (vegetable),L,Retail,135
9/15/2007,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans,KG,Wholesale,35.89
9/15/2007,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans (dry),90 KG,Wholesale,3237
9/15/2007,North Eastern,Mandera,Mandera,cereals and tubers,Maize (white),KG,Retail,29
9/15/2007,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize,KG,Wholesale,13.96
9/15/2007,Nyanza,Kisumu,Kisumu,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,920.63
9/15/2007,Nyanza,Kisumu,Kisumu,cereals and tubers,Sorghum,90 KG,Wholesale,1516.67
9/15/2007,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans,KG,Wholesale,49.69
9/15/2007,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans (dry),90 KG,Wholesale,3415
9/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize,KG,Wholesale,12.69
9/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize (white),90 KG,Wholesale,1200.77
9/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Potatoes (Irish),50 KG,Wholesale,662.38
9/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Sorghum,90 KG,Wholesale,1857.14
9/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans,KG,Wholesale,41.17
9/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (dry),90 KG,Wholesale,2423
10/15/2007,Coast,Mombasa,Mombasa,cereals and tubers,Maize,KG,Wholesale,13.12
10/15/2007,Coast,Mombasa,Mombasa,cereals and tubers,Maize (white),90 KG,Wholesale,1213.64
10/15/2007,Eastern,Kitui,Kitui,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,1388.88
10/15/2007,Eastern,Kitui,Kitui,cereals and tubers,Sorghum,90 KG,Wholesale,1200
10/15/2007,Nairobi,Nairobi,Nairobi,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,1134.72
10/15/2007,Nairobi,Nairobi,Nairobi,cereals and tubers,Sorghum,90 KG,Wholesale,1581.82
10/15/2007,Nairobi,Nairobi,Nairobi,milk and dairy,"Milk (cow, pasteurized)",500 ML,Retail,23
10/15/2007,Nairobi,Nairobi,Nairobi,oil and fats,Oil (vegetable),L,Retail,135
10/15/2007,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans,KG,Wholesale,35.09
10/15/2007,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans (dry),90 KG,Wholesale,3023
10/15/2007,North Eastern,Mandera,Mandera,cereals and tubers,Maize (white),KG,Retail,31
10/15/2007,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize,KG,Wholesale,13.83
10/15/2007,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize (white),90 KG,Wholesale,1250
10/15/2007,Nyanza,Kisumu,Kisumu,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,1000
10/15/2007,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans (dry),90 KG,Wholesale,3367
10/15/2007,Rift Valley,Turkana,Lodwar (Turkana),cereals and tubers,Maize (white),KG,Retail,27
10/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize,KG,Wholesale,13.27
10/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize (white),90 KG,Wholesale,1303.12
10/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (dry),90 KG,Wholesale,2615
11/15/2007,Coast,Mombasa,Mombasa,cereals and tubers,Maize,KG,Wholesale,13.89
11/15/2007,Coast,Mombasa,Mombasa,cereals and tubers,Maize (white),90 KG,Wholesale,1270
11/15/2007,Eastern,Kitui,Kitui,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,1291.66
11/15/2007,Nairobi,Nairobi,Nairobi,cereals and tubers,Bread,400 G,Retail,31
11/15/2007,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize,KG,Wholesale,13.68
11/15/2007,Nairobi,Nairobi,Nairobi,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,1239.43
11/15/2007,Nairobi,Nairobi,Nairobi,cereals and tubers,Sorghum,90 KG,Wholesale,1800
11/15/2007,Nairobi,Nairobi,Nairobi,milk and dairy,"Milk (cow, pasteurized)",500 ML,Retail,23
11/15/2007,Nairobi,Nairobi,Nairobi,oil and fats,Oil (vegetable),L,Retail,135
11/15/2007,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans,KG,Wholesale,35.42
11/15/2007,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans (dry),90 KG,Wholesale,3300
11/15/2007,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize,KG,Wholesale,14.28
11/15/2007,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize (white),90 KG,Wholesale,1306.67
11/15/2007,Nyanza,Kisumu,Kisumu,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,1015.87
11/15/2007,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans,KG,Wholesale,43.95
11/15/2007,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans (dry),90 KG,Wholesale,4000
11/15/2007,Rift Valley,Turkana,Lodwar (Turkana),cereals and tubers,Maize (white),KG,Retail,27
11/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize,KG,Wholesale,13.54
11/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Potatoes (Irish),50 KG,Wholesale,879.08
11/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans,KG,Wholesale,48.86
11/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (dry),90 KG,Wholesale,2800
12/15/2007,Coast,Mombasa,Mombasa,cereals and tubers,Maize,KG,Wholesale,14.09
12/15/2007,Coast,Mombasa,Mombasa,cereals and tubers,Maize (white),90 KG,Wholesale,1274.44
12/15/2007,Coast,Mombasa,Mombasa,pulses and nuts,Beans (dry),90 KG,Wholesale,3488.89
12/15/2007,Eastern,Kitui,Kitui,cereals and tubers,Maize (white),KG,Retail,14
12/15/2007,Eastern,Kitui,Kitui,cereals and tubers,Sorghum,90 KG,Wholesale,1200
12/15/2007,Eastern,Marsabit,Marsabit,cereals and tubers,Maize (white),KG,Retail,23
12/15/2007,Nairobi,Nairobi,Nairobi,cereals and tubers,Bread,400 G,Retail,32
12/15/2007,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize,KG,Wholesale,12.77
12/15/2007,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize (white),90 KG,Wholesale,1069.17
12/15/2007,Nairobi,Nairobi,Nairobi,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,765.96
12/15/2007,Nairobi,Nairobi,Nairobi,milk and dairy,"Milk (cow, pasteurized)",500 ML,Retail,23
12/15/2007,Nairobi,Nairobi,Nairobi,oil and fats,Oil (vegetable),L,Retail,145
12/15/2007,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans,KG,Wholesale,37.84
12/15/2007,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans (dry),90 KG,Wholesale,4350
12/15/2007,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize,KG,Wholesale,13.18
12/15/2007,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize (white),90 KG,Wholesale,1214.29
12/15/2007,Nyanza,Kisumu,Kisumu,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,1074.07
12/15/2007,Nyanza,Kisumu,Kisumu,cereals and tubers,Sorghum,90 KG,Wholesale,1514.29
12/15/2007,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans (dry),90 KG,Wholesale,4000
12/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize,KG,Wholesale,13.18
12/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Potatoes (Irish),50 KG,Wholesale,923.61
12/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans,KG,Wholesale,51.66
12/15/2007,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (dry),90 KG,Wholesale,2913
1/15/2008,Coast,Mombasa,Mombasa,cereals and tubers,Maize,KG,Wholesale,15.51
1/15/2008,Coast,Mombasa,Mombasa,pulses and nuts,Beans,KG,Wholesale,47.41
1/15/2008,Coast,Mombasa,Mombasa,pulses and nuts,Beans (dry),90 KG,Wholesale,4373.68
1/15/2008,Eastern,Kitui,Kitui,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,1677.77
1/15/2008,Eastern,Kitui,Kitui,pulses and nuts,Beans (dry),KG,Retail,55
1/15/2008,Eastern,Marsabit,Marsabit,cereals and tubers,Maize (white),KG,Retail,22
1/15/2008,Nairobi,Nairobi,Nairobi,cereals and tubers,Bread,400 G,Retail,33
1/15/2008,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize,KG,Wholesale,15.01
1/15/2008,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize (white),90 KG,Wholesale,1347
1/15/2008,Nairobi,Nairobi,Nairobi,milk and dairy,"Milk (cow, pasteurized)",500 ML,Retail,20
1/15/2008,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans,KG,Wholesale,40.39
1/15/2008,North Eastern,Mandera,Mandera,cereals and tubers,Maize (white),KG,Retail,31
1/15/2008,Nyanza,Kisumu,Kisumu,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,856.66
1/15/2008,Rift Valley,Nakuru,Nakuru,pulses and nuts,Beans,KG,Wholesale,42.65
1/15/2008,Rift Valley,Turkana,Lodwar (Turkana),cereals and tubers,Maize (white),KG,Retail,37
1/15/2008,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (dry),90 KG,Wholesale,3200
2/15/2008,Coast,Mombasa,Mombasa,cereals and tubers,Maize,KG,Wholesale,15.02
2/15/2008,Coast,Mombasa,Mombasa,pulses and nuts,Beans (dry),90 KG,Wholesale,4600
