year,month,commodity,category,normalized_price
2022,12,Kale,vegetables and fruits,15.0
2022,8,Kale,vegetables and fruits,13.4
2022,10,Kale,vegetables and fruits,31.0
2022,9,Kale,vegetables and fruits,29.45
2022,8,Kale,vegetables and fruits,20.38
2021,5,Kale,vegetables and fruits,25.0
2022,11,Kale,vegetables and fruits,40.0
2021,3,Kale,vegetables and fruits,24.16
2023,1,Kale,vegetables and fruits,42.26
2023,7,Kale,vegetables and fruits,32.5
2023,8,Kale,vegetables and fruits,43.0
2021,4,Kale,vegetables and fruits,25.66
2023,4,Kale,vegetables and fruits,30.0
2023,8,Kale,vegetables and fruits,23.3
2023,9,Kale,vegetables and fruits,30.0
2023,9,Kale,vegetables and fruits,16.0
2021,3,Kale,vegetables and fruits,21.4
2023,10,Kale,vegetables and fruits,23.3
2023,7,Kale,vegetables and fruits,35.0
2023,4,Kale,vegetables and fruits,22.5
2021,3,Kale,vegetables and fruits,26.12
2024,2,Kale,vegetables and fruits,18.35
2024,3,Kale,vegetables and fruits,20.59
2024,3,Kale,vegetables and fruits,30.0
2024,4,Kale,vegetables and fruits,15.0
2024,4,Kale,vegetables and fruits,30.3
2021,3,Kale,vegetables and fruits,14.88
2024,4,Kale,vegetables and fruits,14.82
2023,4,Kale,vegetables and fruits,11.75
2024,2,Kale,vegetables and fruits,17.5
2023,4,Kale,vegetables and fruits,18.33
2023,4,Kale,vegetables and fruits,39.06
2021,4,Kale,vegetables and fruits,16.26
2023,5,Kale,vegetables and fruits,12.17
2023,5,Kale,vegetables and fruits,22.92
2023,5,Kale,vegetables and fruits,29.17
2023,5,Kale,vegetables and fruits,32.2
2023,6,Kale,vegetables and fruits,15.0
2023,6,Kale,vegetables and fruits,11.2
2021,4,Kale,vegetables and fruits,18.34
2023,6,Kale,vegetables and fruits,100.0
2023,6,Kale,vegetables and fruits,24.66
2023,7,Kale,vegetables and fruits,22.5
2023,5,Kale,vegetables and fruits,20.0
2023,4,Kale,vegetables and fruits,15.33
2023,6,Kale,vegetables and fruits,16.5
2023,7,Kale,vegetables and fruits,20.0
2023,7,Kale,vegetables and fruits,12.7
2023,7,Kale,vegetables and fruits,31.12
2023,7,Kale,vegetables and fruits,26.66
2023,4,Kale,vegetables and fruits,56.67
2023,7,Kale,vegetables and fruits,31.66
2023,7,Kale,vegetables and fruits,46.66
2023,6,Kale,vegetables and fruits,10.3
2023,1,Kale,vegetables and fruits,27.5
2024,5,Kale,vegetables and fruits,33.68
2024,5,Kale,vegetables and fruits,17.18
2023,2,Kale,vegetables and fruits,32.83
2023,2,Kale,vegetables and fruits,60.0
2021,3,Kale,vegetables and fruits,15.0
2023,2,Kale,vegetables and fruits,70.0
2021,4,Kale,vegetables and fruits,17.84
2023,2,Kale,vegetables and fruits,40.91
2023,2,Kale,vegetables and fruits,74.83
2023,2,Kale,vegetables and fruits,30.0
2021,3,Kale,vegetables and fruits,10.0
2021,4,Kale,vegetables and fruits,20.0
2023,2,Kale,vegetables and fruits,33.3
2021,3,Kale,vegetables and fruits,18.76
2023,2,Kale,vegetables and fruits,35.0
2023,1,Kale,vegetables and fruits,15.0
2021,4,Kale,vegetables and fruits,27.16
2023,1,Kale,vegetables and fruits,33.46
2023,1,Kale,vegetables and fruits,33.44
2021,4,Kale,vegetables and fruits,28.6
2023,1,Kale,vegetables and fruits,30.0
2021,3,Kale,vegetables and fruits,16.66
2023,2,Kale,vegetables and fruits,39.27
2023,3,Kale,vegetables and fruits,45.68
2023,3,Kale,vegetables and fruits,34.88
2023,3,Kale,vegetables and fruits,42.5
2024,5,Kale,vegetables and fruits,41.26
2021,4,Kale,vegetables and fruits,26.48
2021,3,Kale,vegetables and fruits,20.0
2021,3,Kale,vegetables and fruits,30.84
2023,3,Kale,vegetables and fruits,47.62
2024,6,Kale,vegetables and fruits,17.18
2024,7,Kale,vegetables and fruits,33.0
2024,7,Kale,vegetables and fruits,30.0
2024,8,Kale,vegetables and fruits,30.0
2023,3,Kale,vegetables and fruits,36.88
2023,3,Kale,vegetables and fruits,30.0
2024,8,Kale,vegetables and fruits,33.34
2024,8,Kale,vegetables and fruits,35.0
2024,9,Kale,vegetables and fruits,30.0
2023,3,Kale,vegetables and fruits,77.06
2024,9,Kale,vegetables and fruits,31.12
2024,10,Kale,vegetables and fruits,30.0
2023,3,Kale,vegetables and fruits,69.0
2024,11,Kale,vegetables and fruits,36.67
2024,12,Kale,vegetables and fruits,16.67
2021,3,Kale,vegetables and fruits,27.96
2022,8,Kale,vegetables and fruits,65.0
2021,5,Kale,vegetables and fruits,30.0
2023,5,Kale,vegetables and fruits,42.8
2022,3,Kale,vegetables and fruits,31.83
2021,7,Kale,vegetables and fruits,26.72
2021,11,Kale,vegetables and fruits,30.0
2021,1,Kale,vegetables and fruits,25.0
2021,11,Kale,vegetables and fruits,14.17
2022,3,Kale,vegetables and fruits,70.0
2021,10,Kale,vegetables and fruits,13.26
2022,3,Kale,vegetables and fruits,60.0
2021,7,Kale,vegetables and fruits,20.0
2021,10,Kale,vegetables and fruits,33.36
2022,3,Kale,vegetables and fruits,11.25
2022,4,Kale,vegetables and fruits,48.75
2022,4,Kale,vegetables and fruits,15.0
2022,4,Kale,vegetables and fruits,28.75
2021,10,Kale,vegetables and fruits,9.24
2022,4,Kale,vegetables and fruits,32.7
2022,4,Kale,vegetables and fruits,30.0
2021,10,Kale,vegetables and fruits,33.62
2021,1,Kale,vegetables and fruits,15.0
2022,4,Kale,vegetables and fruits,26.9
2022,1,Kale,vegetables and fruits,26.88
2022,4,Kale,vegetables and fruits,42.5
2021,6,Kale,vegetables and fruits,28.0
2021,10,Kale,vegetables and fruits,25.0
2022,5,Kale,vegetables and fruits,31.25
2021,1,Kale,vegetables and fruits,27.26
2022,5,Kale,vegetables and fruits,33.75
2022,5,Kale,vegetables and fruits,21.33
2021,10,Kale,vegetables and fruits,13.34
2021,6,Kale,vegetables and fruits,3.5
2021,11,Kale,vegetables and fruits,25.0
2022,3,Kale,vegetables and fruits,15.0
2021,11,Kale,vegetables and fruits,23.33
2022,1,Kale,vegetables and fruits,25.0
2021,12,Kale,vegetables and fruits,62.5
2022,1,Kale,vegetables and fruits,32.88
2021,6,Kale,vegetables and fruits,30.5
2022,1,Kale,vegetables and fruits,30.54
2021,12,Kale,vegetables and fruits,30.0
2022,1,Kale,vegetables and fruits,27.6
2021,12,Kale,vegetables and fruits,34.52
2022,1,Kale,vegetables and fruits,62.24
2021,12,Kale,vegetables and fruits,32.4
2022,2,Kale,vegetables and fruits,24.38
2022,2,Kale,vegetables and fruits,42.5
2021,12,Kale,vegetables and fruits,24.0
2022,2,Kale,vegetables and fruits,25.0
2021,6,Kale,vegetables and fruits,20.0
2021,12,Kale,vegetables and fruits,20.0
2021,11,Kale,vegetables and fruits,19.13
2022,2,Kale,vegetables and fruits,32.88
2021,6,Kale,vegetables and fruits,24.7
2022,2,Kale,vegetables and fruits,33.75
2021,11,Kale,vegetables and fruits,19.23
2021,6,Kale,vegetables and fruits,31.6
2022,2,Kale,vegetables and fruits,70.0
2021,11,Kale,vegetables and fruits,30.83
2022,2,Kale,vegetables and fruits,48.33
2022,2,Kale,vegetables and fruits,17.13
2022,3,Kale,vegetables and fruits,25.0
2021,1,Kale,vegetables and fruits,13.0
2022,3,Kale,vegetables and fruits,38.75
2021,7,Kale,vegetables and fruits,30.0
2021,12,Kale,vegetables and fruits,15.84
2022,5,Kale,vegetables and fruits,33.25
2021,10,Kale,vegetables and fruits,30.0
2022,1,Kale,vegetables and fruits,20.0
2021,7,Kale,vegetables and fruits,24.86
2021,1,Kale,vegetables and fruits,20.14
2021,7,Kale,vegetables and fruits,22.5
2021,7,Kale,vegetables and fruits,25.7
2022,7,Kale,vegetables and fruits,40.0
2022,6,Kale,vegetables and fruits,30.0
2021,6,Kale,vegetables and fruits,25.0
2021,9,Kale,vegetables and fruits,25.0
2021,8,Kale,vegetables and fruits,29.4
2022,6,Kale,vegetables and fruits,16.26
2022,6,Kale,vegetables and fruits,47.34
2021,8,Kale,vegetables and fruits,25.0
2021,1,Kale,vegetables and fruits,26.68
2023,5,Kale,vegetables and fruits,30.0
2021,8,Kale,vegetables and fruits,21.36
2021,8,Kale,vegetables and fruits,37.26
2021,8,Kale,vegetables and fruits,43.3
2022,7,Kale,vegetables and fruits,35.0
2022,7,Kale,vegetables and fruits,28.88
2022,7,Kale,vegetables and fruits,50.0
2021,8,Kale,vegetables and fruits,20.0
2021,9,Kale,vegetables and fruits,27.5
2021,5,Kale,vegetables and fruits,20.06
2022,7,Kale,vegetables and fruits,24.76
2022,6,Kale,vegetables and fruits,35.0
2022,5,Kale,vegetables and fruits,28.9
2022,8,Kale,vegetables and fruits,36.67
2022,5,Kale,vegetables and fruits,13.5
2022,8,Kale,vegetables and fruits,30.0
2021,9,Kale,vegetables and fruits,10.54
2022,5,Kale,vegetables and fruits,18.88
2021,6,Kale,vegetables and fruits,26.86
2022,8,Kale,vegetables and fruits,18.33
2022,6,Kale,vegetables and fruits,25.84
2021,7,Kale,vegetables and fruits,35.88
2021,2,Kale,vegetables and fruits,36.76
2021,9,Kale,vegetables and fruits,30.0
2022,7,Kale,vegetables and fruits,42.24
2022,7,Kale,vegetables and fruits,11.5
2021,7,Kale,vegetables and fruits,12.76
2021,1,Kale,vegetables and fruits,22.5
2021,8,Maize,cereals and tubers,32.0
2018,9,Maize,cereals and tubers,26.2
2018,4,Maize,cereals and tubers,28.37
2018,2,Maize,cereals and tubers,31.73
2018,3,Maize,cereals and tubers,29.5
2018,3,Maize,cereals and tubers,29.08
2018,2,Maize,cereals and tubers,36.86
2021,7,Maize,cereals and tubers,29.0
2021,11,Maize,cereals and tubers,24.9
2018,9,Maize,cereals and tubers,15.98
2018,2,Maize,cereals and tubers,26.96
2018,2,Maize,cereals and tubers,35.01
2018,3,Maize,cereals and tubers,26.77
2016,6,Maize,cereals and tubers,29.21
2018,3,Maize,cereals and tubers,36.48
2018,9,Maize,cereals and tubers,29.25
2016,6,Maize,cereals and tubers,27.08
2018,2,Maize,cereals and tubers,29.07
2018,7,Maize,cereals and tubers,28.54
2018,4,Maize,cereals and tubers,24.29
2018,5,Maize,cereals and tubers,29.0
2018,6,Maize,cereals and tubers,29.82
2016,6,Maize,cereals and tubers,32.18
2021,9,Maize,cereals and tubers,29.88
2021,10,Maize,cereals and tubers,32.23
2018,7,Maize,cereals and tubers,23.0
2018,6,Maize,cereals and tubers,32.52
2018,6,Maize,cereals and tubers,30.88
2018,6,Maize,cereals and tubers,23.01
2021,9,Maize,cereals and tubers,28.9
2018,7,Maize,cereals and tubers,29.86
2018,6,Maize,cereals and tubers,22.32
2016,5,Maize,cereals and tubers,27.93
2021,10,Maize,cereals and tubers,35.05
2016,6,Maize,cereals and tubers,29.85
2018,7,Maize,cereals and tubers,21.22
2018,4,Maize,cereals and tubers,37.32
2018,8,Maize,cereals and tubers,23.44
2018,8,Maize,cereals and tubers,28.0
2021,8,Maize,cereals and tubers,30.0
2021,8,Maize,cereals and tubers,29.0
2016,5,Maize,cereals and tubers,32.3
2018,9,Maize,cereals and tubers,23.05
2018,7,Maize,cereals and tubers,30.19
2018,8,Maize,cereals and tubers,16.84
2016,6,Maize,cereals and tubers,35.0
2018,5,Maize,cereals and tubers,28.25
2018,8,Maize,cereals and tubers,16.99
2021,11,Maize,cereals and tubers,20.1
2021,9,Maize,cereals and tubers,32.39
2016,5,Maize,cereals and tubers,26.53
2018,5,Maize,cereals and tubers,33.46
2018,8,Maize,cereals and tubers,25.67
2018,5,Maize,cereals and tubers,23.56
2021,10,Maize,cereals and tubers,28.68
2018,4,Maize,cereals and tubers,29.1
2017,3,Maize,cereals and tubers,38.61
2016,7,Maize,cereals and tubers,31.94
2017,1,Maize,cereals and tubers,31.86
2017,1,Maize,cereals and tubers,37.67
2016,12,Maize,cereals and tubers,29.54
2017,6,Maize,cereals and tubers,48.39
2017,7,Maize,cereals and tubers,47.95
2016,12,Maize,cereals and tubers,29.81
2017,7,Maize,cereals and tubers,54.05
2016,12,Maize,cereals and tubers,34.78
2017,7,Maize,cereals and tubers,48.83
2017,6,Maize,cereals and tubers,44.8
2017,7,Maize,cereals and tubers,34.06
2016,12,Maize,cereals and tubers,31.8
2016,12,Maize,cereals and tubers,33.02
2016,11,Maize,cereals and tubers,29.13
2016,11,Maize,cereals and tubers,27.73
2017,8,Maize,cereals and tubers,38.85
2016,11,Maize,cereals and tubers,35.01
2017,8,Maize,cereals and tubers,45.58
2017,8,Maize,cereals and tubers,41.14
2017,8,Maize,cereals and tubers,31.39
2017,7,Maize,cereals and tubers,38.15
2017,6,Maize,cereals and tubers,60.02
2017,6,Maize,cereals and tubers,56.0
2017,1,Maize,cereals and tubers,39.71
2017,3,Maize,cereals and tubers,49.95
2017,4,Maize,cereals and tubers,50.34
2017,4,Maize,cereals and tubers,45.0
2017,3,Maize,cereals and tubers,44.99
2017,3,Maize,cereals and tubers,50.02
2017,4,Maize,cereals and tubers,53.95
2017,2,Maize,cereals and tubers,38.55
2017,4,Maize,cereals and tubers,47.58
2017,2,Maize,cereals and tubers,35.81
2017,2,Maize,cereals and tubers,41.83
2017,4,Maize,cereals and tubers,46.41
2017,5,Maize,cereals and tubers,55.69
2017,2,Maize,cereals and tubers,40.52
2017,5,Maize,cereals and tubers,49.2
2017,5,Maize,cereals and tubers,59.39
2017,2,Maize,cereals and tubers,40.92
2017,5,Maize,cereals and tubers,47.28
2017,1,Maize,cereals and tubers,31.77
2017,5,Maize,cereals and tubers,46.08
2017,1,Maize,cereals and tubers,35.93
2017,6,Maize,cereals and tubers,51.84
2016,11,Maize,cereals and tubers,33.28
2022,4,Maize,cereals and tubers,37.88
2016,10,Maize,cereals and tubers,27.99
2017,8,Maize,cereals and tubers,37.71
2016,8,Maize,cereals and tubers,29.98
2017,11,Maize,cereals and tubers,39.94
2017,3,Maize,cereals and tubers,46.55
2016,8,Maize,cereals and tubers,34.95
2022,2,Maize,cereals and tubers,35.59
2017,11,Maize,cereals and tubers,35.63
2017,11,Maize,cereals and tubers,27.19
2022,2,Maize,cereals and tubers,40.04
2016,8,Maize,cereals and tubers,33.95
2017,11,Maize,cereals and tubers,29.99
2017,12,Maize,cereals and tubers,30.39
2016,7,Maize,cereals and tubers,31.92
2017,12,Maize,cereals and tubers,40.73
2017,12,Maize,cereals and tubers,35.02
2016,7,Maize,cereals and tubers,28.77
2017,12,Maize,cereals and tubers,24.75
2016,7,Maize,cereals and tubers,34.98
2017,12,Maize,cereals and tubers,27.75
2018,1,Maize,cereals and tubers,32.19
2018,1,Maize,cereals and tubers,34.53
2018,1,Maize,cereals and tubers,26.17
2022,2,Maize,cereals and tubers,36.03
2018,1,Maize,cereals and tubers,28.08
2017,11,Maize,cereals and tubers,32.69
2017,10,Maize,cereals and tubers,31.19
2022,4,Maize,cereals and tubers,35.88
2016,10,Maize,cereals and tubers,27.69
2016,10,Maize,cereals and tubers,34.99
2017,9,Maize,cereals and tubers,33.8
2017,9,Maize,cereals and tubers,42.4
2016,10,Maize,cereals and tubers,32.59
2017,9,Maize,cereals and tubers,39.71
2016,10,Maize,cereals and tubers,32.99
2017,9,Maize,cereals and tubers,29.74
2017,9,Maize,cereals and tubers,36.28
2017,10,Maize,cereals and tubers,32.39
2016,9,Maize,cereals and tubers,27.34
2016,9,Maize,cereals and tubers,29.41
2022,3,Maize,cereals and tubers,33.43
2016,9,Maize,cereals and tubers,35.01
2022,3,Maize,cereals and tubers,35.31
2017,10,Maize,cereals and tubers,38.13
2022,3,Maize,cereals and tubers,25.03
2016,9,Maize,cereals and tubers,30.01
2016,9,Maize,cereals and tubers,30.87
2017,10,Maize,cereals and tubers,29.27
2016,8,Maize,cereals and tubers,27.24
2022,2,Maize,cereals and tubers,34.15
2020,1,Maize,cereals and tubers,34.52
2016,5,Maize,cereals and tubers,28.86
2023,6,Maize,cereals and tubers,60.0
2023,5,Maize,cereals and tubers,92.5
2023,5,Maize,cereals and tubers,80.0
2014,8,Maize,cereals and tubers,25.94
2023,5,Maize,cereals and tubers,95.0
2023,5,Maize,cereals and tubers,85.0
2023,5,Maize,cereals and tubers,90.0
2023,5,Maize,cereals and tubers,50.0
2023,4,Maize,cereals and tubers,87.5
2014,8,Maize,cereals and tubers,40.04
2023,6,Maize,cereals and tubers,67.18
2023,4,Maize,cereals and tubers,70.0
2023,3,Maize,cereals and tubers,85.0
2023,3,Maize,cereals and tubers,75.0
2023,3,Maize,cereals and tubers,65.0
2023,3,Maize,cereals and tubers,70.0
2014,8,Maize,cereals and tubers,30.25
2023,3,Maize,cereals and tubers,60.0
2023,3,Maize,cereals and tubers,68.21
2014,9,Maize,cereals and tubers,30.23
2023,2,Maize,cereals and tubers,69.44
2023,2,Maize,cereals and tubers,67.22
2023,4,Maize,cereals and tubers,54.38
2014,8,Maize,cereals and tubers,35.75
2023,6,Maize,cereals and tubers,90.0
2023,6,Maize,cereals and tubers,40.0
2023,11,Maize,cereals and tubers,63.54
2014,6,Maize,cereals and tubers,34.72
2014,6,Maize,cereals and tubers,36.4
2023,10,Maize,cereals and tubers,90.0
2023,10,Maize,cereals and tubers,66.0
2023,10,Maize,cereals and tubers,72.5
2023,10,Maize,cereals and tubers,70.0
2014,7,Maize,cereals and tubers,39.5
2023,10,Maize,cereals and tubers,85.0
2014,7,Maize,cereals and tubers,28.39
2023,7,Maize,cereals and tubers,90.0
2023,7,Maize,cereals and tubers,95.0
2023,7,Maize,cereals and tubers,82.5
2023,7,Maize,cereals and tubers,85.0
2023,7,Maize,cereals and tubers,80.0
2014,7,Maize,cereals and tubers,40.01
2023,7,Maize,cereals and tubers,72.92
2023,7,Maize,cereals and tubers,60.0
2023,6,Maize,cereals and tubers,80.0
2014,7,Maize,cereals and tubers,32.07
2023,6,Maize,cereals and tubers,75.0
2014,7,Maize,cereals and tubers,36.39
2023,6,Maize,cereals and tubers,84.0
2023,2,Maize,cereals and tubers,74.48
2023,11,Maize,cereals and tubers,72.97
2023,2,Maize,cereals and tubers,87.5
2023,2,Maize,cereals and tubers,60.0
2022,1,Maize,cereals and tubers,47.17
2022,1,Maize,cereals and tubers,48.75
2022,1,Maize,cereals and tubers,44.38
2014,10,Maize,cereals and tubers,24.94
2022,1,Maize,cereals and tubers,68.75
2022,1,Maize,cereals and tubers,60.0
2014,10,Maize,cereals and tubers,24.75
2022,1,Maize,cereals and tubers,45.0
2022,1,Maize,cereals and tubers,50.0
2021,12,Maize,cereals and tubers,25.0
2014,10,Maize,cereals and tubers,38.11
2014,11,Maize,cereals and tubers,25.33
2021,12,Maize,cereals and tubers,47.5
2021,12,Maize,cereals and tubers,46.67
2021,12,Maize,cereals and tubers,42.5
2014,11,Maize,cereals and tubers,25.57
2021,12,Maize,cereals and tubers,52.31
2021,12,Maize,cereals and tubers,76.67
2021,12,Maize,cereals and tubers,55.0
2014,11,Maize,cereals and tubers,35.45
2021,12,Maize,cereals and tubers,50.0
2021,11,Maize,cereals and tubers,45.0
2021,12,Maize,cereals and tubers,40.0
2022,1,Maize,cereals and tubers,54.33
2022,1,Maize,cereals and tubers,47.33
2022,2,Maize,cereals and tubers,50.0
2023,2,Maize,cereals and tubers,70.0
2023,2,Maize,cereals and tubers,65.2
2023,2,Maize,cereals and tubers,50.0
2023,1,Maize,cereals and tubers,66.67
2023,1,Maize,cereals and tubers,77.5
2014,9,Maize,cereals and tubers,40.09
2023,1,Maize,cereals and tubers,73.33
2014,9,Maize,cereals and tubers,26.08
2023,1,Maize,cereals and tubers,65.0
2023,1,Maize,cereals and tubers,62.5
2014,9,Maize,cereals and tubers,26.72
2023,1,Maize,cereals and tubers,75.0
2023,1,Maize,cereals and tubers,64.7
2023,1,Maize,cereals and tubers,50.0
2014,10,Maize,cereals and tubers,27.08
2022,2,Maize,cereals and tubers,60.0
2022,2,Maize,cereals and tubers,36.85
2022,2,Maize,cereals and tubers,47.31
2022,2,Maize,cereals and tubers,46.35
2014,10,Maize,cereals and tubers,26.12
2022,2,Maize,cereals and tubers,45.0
2022,2,Maize,cereals and tubers,42.77
2022,2,Maize,cereals and tubers,46.54
2023,2,Maize,cereals and tubers,85.56
2014,6,Maize,cereals and tubers,37.89
2023,11,Maize,cereals and tubers,63.12
2023,11,Maize,cereals and tubers,72.73
2024,9,Maize,cereals and tubers,47.5
2024,9,Maize,cereals and tubers,50.0
2024,9,Maize,cereals and tubers,70.0
2024,9,Maize,cereals and tubers,60.0
2014,2,Maize,cereals and tubers,28.86
2024,8,Maize,cereals and tubers,50.0
2014,2,Maize,cereals and tubers,29.71
2024,8,Maize,cereals and tubers,46.67
2024,8,Maize,cereals and tubers,52.5
2024,8,Maize,cereals and tubers,40.0
2024,9,Maize,cereals and tubers,42.5
2024,8,Maize,cereals and tubers,65.0
2014,3,Maize,cereals and tubers,35.0
2024,7,Maize,cereals and tubers,80.0
2024,7,Maize,cereals and tubers,52.5
2024,7,Maize,cereals and tubers,50.0
2024,7,Maize,cereals and tubers,40.0
2024,7,Maize,cereals and tubers,70.0
2024,7,Maize,cereals and tubers,55.0
2014,3,Maize,cereals and tubers,33.0
2024,7,Maize,cereals and tubers,72.45
2024,6,Maize,cereals and tubers,60.0
2024,8,Maize,cereals and tubers,66.47
2024,9,Maize,cereals and tubers,55.0
2014,2,Maize,cereals and tubers,33.05
2024,9,Maize,cereals and tubers,40.0
2024,12,Maize,cereals and tubers,55.0
2024,12,Maize,cereals and tubers,61.67
2024,12,Maize,cereals and tubers,55.5
2024,12,Maize,cereals and tubers,48.75
2024,12,Maize,cereals and tubers,50.0
2024,12,Maize,cereals and tubers,56.67
2024,12,Maize,cereals and tubers,65.0
2024,12,Maize,cereals and tubers,70.0
2014,1,Maize,cereals and tubers,35.07
2024,11,Maize,cereals and tubers,55.0
2014,1,Maize,cereals and tubers,29.16
2024,11,Maize,cereals and tubers,50.0
2014,1,Maize,cereals and tubers,29.85
2024,11,Maize,cereals and tubers,70.0
2024,11,Maize,cereals and tubers,60.0
2024,10,Maize,cereals and tubers,60.0
2024,10,Maize,cereals and tubers,55.0
2024,10,Maize,cereals and tubers,43.33
2024,10,Maize,cereals and tubers,50.0
2024,10,Maize,cereals and tubers,47.5
2024,10,Maize,cereals and tubers,45.0
2014,2,Maize,cereals and tubers,35.06
2024,10,Maize,cereals and tubers,80.0
2024,6,Maize,cereals and tubers,50.0
2024,6,Maize,cereals and tubers,55.0
2024,6,Maize,cereals and tubers,77.36
2024,6,Maize,cereals and tubers,58.12
2014,5,Maize,cereals and tubers,39.97
2024,3,Maize,cereals and tubers,56.25
2024,3,Maize,cereals and tubers,94.41
2024,2,Maize,cereals and tubers,70.0
2024,2,Maize,cereals and tubers,75.84
2024,1,Maize,cereals and tubers,65.0
2024,1,Maize,cereals and tubers,66.67
2014,5,Maize,cereals and tubers,35.87
2024,1,Maize,cereals and tubers,80.0
2024,1,Maize,cereals and tubers,70.0
2014,5,Maize,cereals and tubers,35.09
2024,1,Maize,cereals and tubers,55.0
2023,12,Maize,cereals and tubers,60.0
2014,5,Maize,cereals and tubers,34.73
2014,5,Maize,cereals and tubers,35.73
2023,12,Maize,cereals and tubers,67.0
2014,6,Maize,cereals and tubers,42.95
2023,12,Maize,cereals and tubers,61.67
2023,12,Maize,cereals and tubers,71.0
2023,12,Maize,cereals and tubers,70.0
2023,12,Maize,cereals and tubers,84.73
2023,11,Maize,cereals and tubers,78.12
2023,11,Maize,cereals and tubers,65.0
2024,3,Maize,cereals and tubers,79.1
2021,11,Maize,cereals and tubers,47.5
2024,3,Maize,cereals and tubers,100.0
2024,3,Maize,cereals and tubers,67.5
